Splice ID	Case	Type	Tumor_PSI	Mean_PSI	Sample	Histology
SLC39A13:47415039-47415159_47415059-47415159_47414776-47414909	A3SS	Inclusion	0.257	0.0932307692307692	BS_JQGJQ2QZ	Diffuse midline glioma
WDR61:78292616-78292885_78292615-78292788_78293166-78293272	A3SS	Inclusion	0.193	0.0405142857142857	BS_JQGJQ2QZ	Diffuse midline glioma
CRELD1:9943355-9943515_9943380-9943515_9943076-9943172	A3SS	Inclusion	0.305	0.0764047619047619	BS_JQGJQ2QZ	Diffuse midline glioma
LAS1L:65523560-65523876_65523559-65523707_65524055-65524614	A3SS	Inclusion	0.31	0.0822826086956522	BS_JQGJQ2QZ	Diffuse midline glioma
MPI:74890438-74890654_74890526-74890654_74890041-74890089	A3SS	Inclusion	0.247	0.0857462686567164	BS_JQGJQ2QZ	Diffuse midline glioma
SDF4:1218769-1218943_1218768-1218927_1223243-1223357	A3SS	Inclusion	0.045	0.0169622641509434	BS_JQGJQ2QZ	Diffuse midline glioma
GLYR1:4813737-4813955_4813736-4813838_4814536-4814629	A3SS	Inclusion	0.215	0.0671538461538461	BS_JQGJQ2QZ	Diffuse midline glioma
EEF1D:143581286-143581706_143581285-143581328_143586218-143586290	A3SS	Inclusion	0.027000000000000003	0.00836046511627907	BS_JQGJQ2QZ	Diffuse midline glioma
NDUFA3:54106764-54106961_54106810-54106961_54106352-54106446	A3SS	Inclusion	0.672	0.267422222222222	BS_JQGJQ2QZ	Diffuse midline glioma
CORO1B:67440335-67440484_67440334-67440439_67441124-67441244	A3SS	Inclusion	0.075	0.0339137931034483	BS_JQGJQ2QZ	Diffuse midline glioma
COPE:18899873-18900006_18899872-18899947_18900380-18900449	A3SS	Inclusion	0.018000000000000002	0.00679069767441861	BS_JQGJQ2QZ	Diffuse midline glioma
COMMD4:75338576-75338685_75338645-75338685_75338354-75338420	A3SS	Inclusion	0.523	0.103506666666667	BS_JQGJQ2QZ	Diffuse midline glioma
WDR45:49076645-49076804_49076644-49076753_49077642-49077747	A3SS	Inclusion	0.7559999999999999	0.427633802816901	BS_JQGJQ2QZ	Diffuse midline glioma
TP53I13:29571832-29572057_29571856-29572057_29571590-29571719	A3SS	Inclusion	0.3	0.0945238095238095	BS_JQGJQ2QZ	Diffuse midline glioma
REX1BD:18590274-18590933_18590853-18590933_18588994-18589683	A3SS	Inclusion	0.16899999999999998	0.0421	BS_JQGJQ2QZ	Diffuse midline glioma
RABGGTA:24270837-24270998_24270836-24270947_24271112-24271169	A3SS	Inclusion	0.315	0.110675	BS_JQGJQ2QZ	Diffuse midline glioma
NPM2:22036358-22036526_22036492-22036526_22034509-22034544	A3SS	Inclusion	0.38299999999999995	0.145875	BS_JQGJQ2QZ	Diffuse midline glioma
TNPO2:12705682-12705830_12705681-12705768_12706195-12706367	A3SS	Inclusion	0.07	0.0272676056338028	BS_JQGJQ2QZ	Diffuse midline glioma
PRXL2B:2588336-2588453_2588389-2588453_2587740-2587792	A3SS	Inclusion	0.20800000000000002	0.0508571428571429	BS_JQGJQ2QZ	Diffuse midline glioma
AGO1:35893592-35893810_35893673-35893810_35893096-35893278	A3SS	Inclusion	0.20600000000000002	0.0721730769230769	BS_JQGJQ2QZ	Diffuse midline glioma
RNF175:153748645-153748827_153748644-153748786_153751437-153751475	A3SS	Inclusion	0.639	0.302266666666667	BS_JQGJQ2QZ	Diffuse midline glioma
KDM1A:23073274-23073403_23073291-23073403_23072123-23072197	A3SS	Inclusion	0.057999999999999996	0.0267333333333333	BS_JQGJQ2QZ	Diffuse midline glioma
STRN4:46727894-46728126_46727893-46728007_46728617-46728777	A3SS	Inclusion	0.09	0.0360348837209302	BS_JQGJQ2QZ	Diffuse midline glioma
ABCB4:87406288-87406515_87406287-87406494_87408036-87408234	A3SS	Inclusion	0.42	0.2147	BS_JQGJQ2QZ	Diffuse midline glioma
STK25:241501478-241501799_241501477-241501708_241508005-241508135	A3SS	Inclusion	0.14800000000000002	0.0385857142857143	BS_JQGJQ2QZ	Diffuse midline glioma
MACROH2A1:135360497-135360780_135360496-135360604_135369405-135369603	A3SS	Inclusion	0.111	0.03475	BS_JQGJQ2QZ	Diffuse midline glioma
RSRC2:122518839-122519051_122518838-122519029_122521384-122521428	A3SS	Inclusion	0.193	0.0518103448275862	BS_JQGJQ2QZ	Diffuse midline glioma
VPS51:65107187-65107727_65107580-65107727_65096997-65097127	A3SS	Inclusion	0.096	0.0333974358974359	BS_JQGJQ2QZ	Diffuse midline glioma
PPP6R3:68587798-68588024_68587926-68588024_68575957-68576043	A3SS	Inclusion	0.607	0.27997619047619	BS_JQGJQ2QZ	Diffuse midline glioma
WDR86:151385088-151385287_151385087-151385223_151395775-151396196	A3SS	Inclusion	0.66	0.268775862068966	BS_JQGJQ2QZ	Diffuse midline glioma
CASP9:15506899-15507133_15506898-15507075_15507872-15507907	A3SS	Inclusion	0.336	0.0950975609756098	BS_JQGJQ2QZ	Diffuse midline glioma
XRCC3:103711466-103711661_103711465-103711567_103712874-103712968	A3SS	Inclusion	0.653	0.303342857142857	BS_JQGJQ2QZ	Diffuse midline glioma
EIF3G:10119088-10119255_10119087-10119171_10119653-10119700	A3SS	Inclusion	0.027999999999999997	0.0102898550724638	BS_JQGJQ2QZ	Diffuse midline glioma
AGPAT3:43967869-43968115_43967945-43968115_43960631-43960779	A3SS	Inclusion	0.633	0.37537037037037	BS_JQGJQ2QZ	Diffuse midline glioma
LSM8:118185647-118185694_118185653-118185694_118184163-118184254	A3SS	Inclusion	0.035	0.0182857142857143	BS_JQGJQ2QZ	Diffuse midline glioma
GUK1:228145471-228145624_228145510-228145624_228140227-228140363	A3SS	Inclusion	0.102	0.0265681818181818	BS_JQGJQ2QZ	Diffuse midline glioma
MECR:29195941-29196042_29195940-29196013_29196197-29196258	A3SS	Inclusion	0.278	0.0878367346938776	BS_JQGJQ2QZ	Diffuse midline glioma
ABCD4:74293154-74293279_74293153-74293248_74295147-74295198	A3SS	Inclusion	0.349	0.124549019607843	BS_JQGJQ2QZ	Diffuse midline glioma
EIF2B5:184137874-184138075_184137897-184138075_184137619-184137805	A3SS	Inclusion	0.121	0.0526363636363636	BS_JQGJQ2QZ	Diffuse midline glioma
SLC6A1:11029194-11029352_11029220-11029352_11028734-11028847	A3SS	Inclusion	0.222	0.0678085106382979	BS_JQGJQ2QZ	Diffuse midline glioma
POMT1:131507351-131507514_131507367-131507514_131506402-131506453	A3SS	Inclusion	0.235	0.0958421052631579	BS_JQGJQ2QZ	Diffuse midline glioma
SIGMAR1:34636997-34637112_34636996-34637089_34637266-34637420	A3SS	Inclusion	0.675	0.373066666666667	BS_JQGJQ2QZ	Diffuse midline glioma
ACSL6:131974893-131975060_131974892-131974970_131976647-131976721	A3SS	Inclusion	0.711	0.293459016393443	BS_JQGJQ2QZ	Diffuse midline glioma
MIGA2:129063173-129063316_129063243-129063316_129061230-129061346	A3SS	Inclusion	0.244	0.100217391304348	BS_JQGJQ2QZ	Diffuse midline glioma
DDX11:31100999-31101130_31101026-31101130_31100634-31100707	A3SS	Inclusion	0.385	0.108571428571429	BS_JQGJQ2QZ	Diffuse midline glioma
PTBP1:805492-805569_805512-805569_805012-805187	A3SS	Skipping	0.9590000000000001	0.976585365853659	BS_JQGJQ2QZ	Diffuse midline glioma
INF2:104710882-104711007_104710936-104711007_104710087-104710188	A3SS	Inclusion	0.10800000000000001	0.0369	BS_JQGJQ2QZ	Diffuse midline glioma
DPAGT1:119100630-119100877_119100629-119100843_119101017-119101138	A3SS	Inclusion	0.228	0.07895	BS_JQGJQ2QZ	Diffuse midline glioma
MED24:40019785-40020010_40019784-40019933_40020272-40020353	A3SS	Inclusion	0.065	0.0243863636363636	BS_JQGJQ2QZ	Diffuse midline glioma
SEMA5B:122928517-122928687_122928516-122928615_122928995-122929058	A3SS	Inclusion	0.268	0.0828245614035087	BS_JQGJQ2QZ	Diffuse midline glioma
MMD2:4909881-4910022_4909880-4909950_4911144-4911246	A3SS	Inclusion	0.395	0.121982142857143	BS_JQGJQ2QZ	Diffuse midline glioma
SLC3A2:62888101-62888218_62888134-62888218_62885464-62885608	A3SS	Inclusion	0.047	0.016448275862069	BS_JQGJQ2QZ	Diffuse midline glioma
ABCC8:17432204-17432346_17432203-17432244_17442719-17442882	A3SS	Inclusion	0.203	0.118125	BS_JQGJQ2QZ	Diffuse midline glioma
MACROH2A1:135360497-135360780_135360496-135360607_135369405-135369603	A3SS	Inclusion	0.165	0.0496065573770492	BS_JQGJQ2QZ	Diffuse midline glioma
MAN2C1:75361855-75362025_75361854-75361947_75362342-75362453	A3SS	Inclusion	0.213	0.0698958333333333	BS_JQGJQ2QZ	Diffuse midline glioma
HNRNPH1:179623037-179623187_179623036-179623164_179623594-179623710	A3SS	Inclusion	0.091	0.0317254901960784	BS_JQGJQ2QZ	Diffuse midline glioma
AURKB:8206750-8206934_8206749-8206888_8207175-8207370	A3SS	Inclusion	0.201	0.105423076923077	BS_JQGJQ2QZ	Diffuse midline glioma
FDXR:74866784-74867005_74866783-74866876_74872035-74872133	A3SS	Inclusion	0.314	0.0985882352941177	BS_JQGJQ2QZ	Diffuse midline glioma
VXN:66505222-66505528_66505374-66505528_66496436-66496492	A3SS	Inclusion	0.111	0.042375	BS_JQGJQ2QZ	Diffuse midline glioma
BAIAP2:81085583-81085725_81085653-81085725_81084831-81084893	A3SS	Inclusion	0.27699999999999997	0.09225	BS_JQGJQ2QZ	Diffuse midline glioma
KMT2D:49042089-49042330_49042088-49042309_49042560-49042645	A3SS	Skipping	0.76	0.92816	BS_JQGJQ2QZ	Diffuse midline glioma
PIGT:45419143-45419395_45419294-45419395_45416516-45416694	A3SS	Inclusion	0.565	0.326068965517241	BS_JQGJQ2QZ	Diffuse midline glioma
HNRNPUL1:41305676-41305867_41305831-41305867_41303971-41304261	A3SS	Inclusion	0.987	0.967269230769231	BS_JQGJQ2QZ	Diffuse midline glioma
ANK3:60059698-60060033_60059697-60060006_60063110-60063254	A3SS	Inclusion	0.20600000000000002	0.0928	BS_JQGJQ2QZ	Diffuse midline glioma
LRRK1:101062381-101062690_101062573-101062690_101061170-101061288	A3SS	Inclusion	0.276	0.0911578947368421	BS_JQGJQ2QZ	Diffuse midline glioma
FURIN:90877462-90877615_90877526-90877615_90877134-90877211	A3SS	Inclusion	0.099	0.0370625	BS_JQGJQ2QZ	Diffuse midline glioma
PIGT:45420312-45420429_45420331-45420429_45420135-45420223	A3SS	Inclusion	0.027999999999999997	0.0138	BS_JQGJQ2QZ	Diffuse midline glioma
C11orf49:47155156-47155261_47155175-47155261_47137644-47137729	A3SS	Inclusion	0.069	0.031125	BS_JQGJQ2QZ	Diffuse midline glioma
SEMA4B:90227538-90227642_90227556-90227642_90225660-90225827	A3SS	Inclusion	0.078	0.0346363636363636	BS_JQGJQ2QZ	Diffuse midline glioma
RBFOX2:35759888-35760032_35759887-35760020_35761201-35761294	A3SS	Inclusion	0.7140000000000001	0.455070866141732	BS_JQVAWTTM	Diffuse midline glioma
GUCD1:24540438-24543100_24540437-24543097_24543841-24544083	A3SS	Inclusion	0.156	0.0952525252525253	BS_JQVAWTTM	Diffuse midline glioma
DYRK1A:37478181-37478300_37478207-37478300_37472683-37472880	A3SS	Inclusion	0.242	0.113457142857143	BS_JQVAWTTM	Diffuse midline glioma
ATRX:77688818-77688927_77688817-77688924_77693823-77693937	A3SS	Skipping	0.493	0.747380434782609	BS_JQVAWTTM	Diffuse midline glioma
MCAM:119310756-119311185_119310755-119310903_119311279-119311421	A3SS	Skipping	0.637	0.890150943396226	BS_JQVAWTTM	Diffuse midline glioma
MEST:130498139-130498275_130498168-130498275_130497935-130498013	A3SS	Skipping	0.927	0.974134328358209	BS_JQVAWTTM	Diffuse midline glioma
PDCD2:170583505-170583747_170583504-170583623_170584298-170584692	A3SS	Skipping	0.7490000000000001	0.893435483870968	BS_JQVAWTTM	Diffuse midline glioma
ROBO1:78635773-78636108_78635772-78635943_78639743-78639898	A3SS	Skipping	0.6679999999999999	0.805792	BS_JQVAWTTM	Diffuse midline glioma
NFKB1:102533845-102533885_102533847-102533885_102529835-102529914	A3SS	Skipping	0.382	0.591522935779816	BS_JQVAWTTM	Diffuse midline glioma
NUP214:131146129-131146304_131146161-131146304_131144279-131144754	A3SS	Skipping	0.5710000000000001	0.767621359223301	BS_JQVAWTTM	Diffuse midline glioma
SLC23A2:4970793-4970919_4970792-4970915_5001405-5001510	A3SS	Inclusion	0.8059999999999999	0.609810526315789	BS_JQVAWTTM	Diffuse midline glioma
SNHG15:44983822-44984426_44983821-44984046_44986020-44986097	A3SS	Skipping	0.7559999999999999	0.859897435897436	BS_JQVAWTTM	Diffuse midline glioma
FUBP1:77947453-77947552_77947452-77947547_77949154-77949300	A3SS	Inclusion	0.687	0.480702702702703	BS_JQVAWTTM	Diffuse midline glioma
POT1:124928815-124928999_124928814-124928996_124929793-124929825	A3SS	Skipping	0.405	0.603759036144578	BS_JQVAWTTM	Diffuse midline glioma
PPP1R21:48454556-48454741_48454594-48454741_48451007-48451076	A3SS	Inclusion	0.371	0.140009009009009	BS_JQVAWTTM	Diffuse midline glioma
TNPO1:72851238-72851319_72851243-72851319_72848384-72848498	A3SS	Inclusion	0.214	0.0973303571428572	BS_JQVAWTTM	Diffuse midline glioma
ZNF512:27598067-27598254_27598069-27598254_27582968-27583142	A3SS	Skipping	0.645	0.792968421052632	BS_JQVAWTTM	Diffuse midline glioma
WSB1:27307744-27309272_27309099-27309272_27306781-27306882	A3SS	Skipping	0.275	0.748240310077519	BS_JQVAWTTM	Diffuse midline glioma
DMTF1:87182056-87182337_87182227-87182337_87181308-87181341	A3SS	Skipping	0.126	0.448906976744186	BS_JQVAWTTM	Diffuse midline glioma
ADAMTS10:8597234-8597322_8597233-8597317_8600927-8601145	A3SS	Skipping	0.263	0.61348623853211	BS_JQVAWTTM	Diffuse midline glioma
USP19:49115724-49115944_49115723-49115938_49116046-49116162	A3SS	Skipping	0.444	0.609793103448276	BS_JQVAWTTM	Diffuse midline glioma
USP33:77740877-77740939_77740876-77740934_77741375-77741429	A3SS	Skipping	0.845	0.92972	BS_JQVAWTTM	Diffuse midline glioma
COL20A1:63315401-63315439_63315403-63315439_63314071-63314201	A3SS	Skipping	0.45899999999999996	0.613564814814815	BS_JQVAWTTM	Diffuse midline glioma
CTNNB1:41239641-41239900_41239659-41239900_41239133-41239354	A3SS	Inclusion	0.6940000000000001	0.359927835051546	BS_JQVAWTTM	Diffuse midline glioma
RETREG2:219180110-219180245_219180197-219180245_219179732-219179763	A3SS	Skipping	0.825	0.923275	BS_JQVAWTTM	Diffuse midline glioma
OPTN:13110180-13110476_13110273-13110476_13109111-13109288	A3SS	Inclusion	0.11699999999999999	0.0572580645161291	BS_JQVAWTTM	Diffuse midline glioma
NFKB2:102402252-102402524_102402254-102402524_102402047-102402159	A3SS	Skipping	0.205	0.418810344827586	BS_JQVAWTTM	Diffuse midline glioma
NUSAP1:41350991-41351129_41351032-41351129_41349097-41349241	A3SS	Inclusion	0.738	0.424742857142857	BS_JQVAWTTM	Diffuse midline glioma
CIT:119690151-119690454_119690150-119690451_119697658-119697838	A3SS	Skipping	0.353	0.540263157894737	BS_JQVAWTTM	Diffuse midline glioma
PAXX:136992925-136993243_136993052-136993243_136992639-136992700	A3SS	Skipping	0.433	0.704519607843138	BS_JQVAWTTM	Diffuse midline glioma
WDR37:1103599-1103836_1103601-1103836_1096169-1096246	A3SS	Skipping	0.42100000000000004	0.622060606060606	BS_JQVAWTTM	Diffuse midline glioma
ANAPC5:121318277-121318424_121318276-121318404_121318500-121318608	A3SS	Skipping	0.868	0.937474747474747	BS_JQVAWTTM	Diffuse midline glioma
FAM3A:154507811-154507882_154507810-154507861_154508288-154508347	A3SS	Inclusion	0.28800000000000003	0.185652173913043	BS_JQVAWTTM	Diffuse midline glioma
ANKRD10:110900530-110900694_110900529-110900661_110906032-110906124	A3SS	Skipping	0.45399999999999996	0.745626262626263	BS_JQVAWTTM	Diffuse midline glioma
SIGLEC10:51416666-51416806_51416665-51416776_51417081-51417465	A3SS	Inclusion	0.698	0.430391304347826	BS_JQVAWTTM	Diffuse midline glioma
TVP23A:10766676-10769478_10766675-10769101_10770271-10770331	A3SS	Inclusion	0.884	0.46085	BS_JQVAWTTM	Diffuse midline glioma
LRBA:150321191-150321383_150321190-150321368_150325808-150325898	A3SS	Inclusion	0.265	0.142910112359551	BS_JQVAWTTM	Diffuse midline glioma
EMC1:19238795-19238857_19238794-19238854_19239230-19239302	A3SS	Skipping	0.607	0.815663716814159	BS_JQVAWTTM	Diffuse midline glioma
ALKBH8:107553847-107553978_107553846-107553973_107556765-107557003	A3SS	Skipping	0.5820000000000001	0.78346511627907	BS_JQVAWTTM	Diffuse midline glioma
FOXM1:2872096-2872247_2872095-2872244_2873976-2874525	A3SS	Inclusion	0.792	0.572712962962963	BS_JQVAWTTM	Diffuse midline glioma
TFE3:49039107-49039410_49039106-49039345_49040454-49040568	A3SS	Skipping	0.474	0.6307109375	BS_JQVAWTTM	Diffuse midline glioma
METTL17:20992092-20992205_20992123-20992205_20990463-20990598	A3SS	Skipping	0.12	0.36984962406015	BS_JQVAWTTM	Diffuse midline glioma
EMC9:24139545-24139789_24139544-24139614_24140888-24140965	A3SS	Skipping	0.171	0.407889763779528	BS_JQVAWTTM	Diffuse midline glioma
ATXN2L:28835546-28835758_28835548-28835758_28835277-28835399	A3SS	Inclusion	0.284	0.15743	BS_JQVAWTTM	Diffuse midline glioma
CKAP2:52460896-52460974_52460898-52460974_52456522-52456607	A3SS	Inclusion	0.435	0.279095652173913	BS_JQVAWTTM	Diffuse midline glioma
CNOT1:58556847-58556993_58556846-58556990_58558472-58558674	A3SS	Skipping	0.7659999999999999	0.890364583333333	BS_JQVAWTTM	Diffuse midline glioma
ZFP90:68558375-68558568_68558472-68558568_68557997-68558124	A3SS	Inclusion	0.72	0.408944444444444	BS_JQVAWTTM	Diffuse midline glioma
PLCG1:41174124-41174311_41174126-41174311_41173922-41174011	A3SS	Skipping	0.643	0.741255639097744	BS_JQVAWTTM	Diffuse midline glioma
SLC35B1:49706204-49706334_49706203-49706309_49706964-49707068	A3SS	Skipping	0.515	0.683795454545454	BS_JQVAWTTM	Diffuse midline glioma
RNPC3:103543296-103543447_103543298-103543447_103541349-103541475	A3SS	Skipping	0.493	0.718719626168225	BS_JQVAWTTM	Diffuse midline glioma
ELAC1:50984096-50984563_50984486-50984563_50974396-50974561	A3SS	Skipping	0.48100000000000004	0.715066037735849	BS_JQVAWTTM	Diffuse midline glioma
MR1:181052235-181052510_181052321-181052510_181050010-181050286	A3SS	Skipping	0.67	0.8371875	BS_JQVAWTTM	Diffuse midline glioma
IMPA1:81680650-81680783_81680649-81680779_81681497-81681584	A3SS	Skipping	0.72	0.874475409836066	BS_JQVAWTTM	Diffuse midline glioma
ADAM17:9526111-9526264_9526110-9526244_9527785-9527954	A3SS	Inclusion	0.226	0.0897553191489361	BS_JQVAWTTM	Diffuse midline glioma
OPTN:13109097-13109288_13109111-13109288_13108961-13109015	A3SS	Skipping	0.121	0.356653846153846	BS_JQVAWTTM	Diffuse midline glioma
TOM1L1:54903708-54903792_54903712-54903792_54900852-54900923	A3SS	Skipping	0.509	0.786745454545455	BS_JQVAWTTM	Diffuse midline glioma
TRMT1:13116146-13116431_13116145-13116340_13116652-13116740	A3SS	Skipping	0.7709999999999999	0.914410256410257	BS_JQVAWTTM	Diffuse midline glioma
SLC25A29:100295626-100295993_100295625-100295697_100298841-100298885	A3SS	Skipping	0.268	0.635681818181818	BS_JQVAWTTM	Diffuse midline glioma
ZNF692:248857234-248857497_248857233-248857436_248857827-248857859	A3SS	Skipping	0.6629999999999999	0.8485	BS_JQVAWTTM	Diffuse midline glioma
ACTR8:53879939-53880109_53879938-53880072_53881978-53882152	A3SS	Skipping	0.8270000000000001	0.961916666666667	BS_JQVAWTTM	Diffuse midline glioma
H19:1995176-1995998_1995175-1995794_1996078-1996191	A3SS	Skipping	0.743	0.898195652173913	BS_JQVAWTTM	Diffuse midline glioma
ABI2:203396785-203396967_203396883-203396967_203395655-203395780	A3SS	Skipping	0.868	0.945833333333333	BS_JQVAWTTM	Diffuse midline glioma
DCUN1D2:113483840-113484196_113483839-113484056_113490666-113490691	A3SS	Skipping	0.25	0.565865384615385	BS_JQVAWTTM	Diffuse midline glioma
SLCO3A1:92150950-92151014_92150954-92151014_92146983-92147159	A3SS	Skipping	0.88	0.952555555555556	BS_JQVAWTTM	Diffuse midline glioma
CYP4F12:15696161-15696512_15696429-15696512_15685067-15685197	A3SS	Skipping	0.061	0.58005	BS_JQVAWTTM	Diffuse midline glioma
HGS:81693870-81693965_81693875-81693965_81693653-81693752	A3SS	Skipping	0.965	0.981866666666667	BS_JQVAWTTM	Diffuse midline glioma
NCAPH2:50522498-50522569_50522500-50522569_50522342-50522415	A3SS	Inclusion	0.18	0.110916666666667	BS_K2PCC777	Diffuse midline glioma
APOL3:36149046-36149371_36149045-36149142_36160668-36160929	A3SS	Inclusion	0.688	0.255111111111111	BS_K2PCC777	Diffuse midline glioma
PES1:30578837-30578998_30578836-30578995_30579136-30579303	A3SS	Skipping	0.882	0.930263157894737	BS_K2PCC777	Diffuse midline glioma
PES1:30580571-30580701_30580570-30580686_30581011-30581101	A3SS	Skipping	0.887	0.952972972972973	BS_K2PCC777	Diffuse midline glioma
MEIS3:47414717-47414866_47414716-47414815_47415050-47415101	A3SS	Inclusion	0.8959999999999999	0.696325396825397	BS_K2PCC777	Diffuse midline glioma
ZNF382:36609902-36610053_36609926-36610053_36607551-36607622	A3SS	Skipping	0.177	0.388416666666667	BS_K2PCC777	Diffuse midline glioma
HLA-A:29944500-29945091_29945058-29945091_29944121-29944397	A3SS	Skipping	0.963	0.986190476190476	BS_K2PCC777	Diffuse midline glioma
LARS1:146128672-146128782_146128671-146128779_146128977-146129118	A3SS	Skipping	0.929	0.966026666666667	BS_K2PCC777	Diffuse midline glioma
ZMIZ2:44756975-44757149_44757042-44757149_44756424-44756539	A3SS	Skipping	0.41600000000000004	0.69518556701031	BS_K2PCC777	Diffuse midline glioma
AP3D1:2108687-2108876_2108686-2108766_2109085-2109207	A3SS	Inclusion	0.042	0.0176323529411765	BS_K2PCC777	Diffuse midline glioma
AP3D1:2112860-2112967_2112859-2112931_2113335-2113413	A3SS	Inclusion	0.7290000000000001	0.527408	BS_K2PCC777	Diffuse midline glioma
DNAJC17:40776196-40776401_40776195-40776292_40776541-40776627	A3SS	Inclusion	0.314	0.114096774193548	BS_K2PCC777	Diffuse midline glioma
GAS5:173864484-173864506_173864483-173864502_173864674-173864704	A3SS	Skipping	0.9129999999999999	0.956757575757576	BS_K2PCC777	Diffuse midline glioma
ZNF512:27598067-27598254_27598069-27598254_27583657-27583716	A3SS	Inclusion	0.8959999999999999	0.769298245614035	BS_K2PCC777	Diffuse midline glioma
AHCYL1:110012362-110012462_110012386-110012462_110011213-110011357	A3SS	Skipping	0.946	0.974346938775509	BS_K2PCC777	Diffuse midline glioma
UNC50:98609643-98610039_98609755-98610039_98608588-98608726	A3SS	Inclusion	0.324	0.1315234375	BS_K2PCC777	Diffuse midline glioma
CAP1:40060067-40060170_40060069-40060170_40059333-40059458	A3SS	Skipping	0.855	0.901515151515152	BS_K2PCC777	Diffuse midline glioma
CERS4:8251044-8251249_8251075-8251249_8241340-8241457	A3SS	Inclusion	0.6920000000000001	0.373285714285714	BS_K2PCC777	Diffuse midline glioma
CAMK2B:44234639-44234679_44234638-44234676_44240706-44240749	A3SS	Skipping	0.35100000000000003	0.716820224719101	BS_K2PCC777	Diffuse midline glioma
ANKS6:98756420-98756606_98756419-98756603_98768080-98768250	A3SS	Inclusion	0.619	0.377532710280374	BS_K2PCC777	Diffuse midline glioma
LDB2:16508535-16508686_16508534-16508683_16511980-16512104	A3SS	Skipping	0.506	0.746973214285714	BS_K2PCC777	Diffuse midline glioma
SMPD4:130156585-130156813_130156584-130156675_130157250-130157396	A3SS	Inclusion	0.405	0.123088607594937	BS_K2PCC777	Diffuse midline glioma
POMT1:131518698-131518957_131518836-131518957_131518444-131518537	A3SS	Inclusion	0.191	0.0763394495412844	BS_K2PCC777	Diffuse midline glioma
AK1:127868321-127868512_127868320-127868475_127871822-127871939	A3SS	Skipping	0.935	0.966953703703704	BS_K2PCC777	Diffuse midline glioma
PARD6A:67661893-67662774_67661895-67662774_67661454-67661677	A3SS	Inclusion	0.382	0.208069444444444	BS_K2PCC777	Diffuse midline glioma
BLOC1S6:45603100-45603187_45603103-45603187_45592134-45592276	A3SS	Skipping	0.7909999999999999	0.877572916666667	BS_K2PCC777	Diffuse midline glioma
SCRN2:47839444-47839858_47839443-47839643_47840190-47840372	A3SS	Inclusion	0.321	0.121655913978495	BS_K2PCC777	Diffuse midline glioma
ABLIM1:114447880-114448026_114447879-114448020_114451623-114451671	A3SS	Skipping	0.23	0.53503738317757	BS_K2PCC777	Diffuse midline glioma
SLC43A3:57425541-57425709_57425540-57425670_57425988-57426316	A3SS	Inclusion	0.244	0.1165	BS_K2PCC777	Diffuse midline glioma
BSCL2:62690787-62690873_62690786-62690867_62691074-62691141	A3SS	Inclusion	0.078	0.0374431818181818	BS_K2PCC777	Diffuse midline glioma
TAF1D:93733350-93733505_93733349-93733397_93734624-93734660	A3SS	Inclusion	0.664	0.293203007518797	BS_K2PCC777	Diffuse midline glioma
NCOR1:16065485-16065694_16065484-16065691_16067893-16068121	A3SS	Skipping	0.9129999999999999	0.953777777777778	BS_K2PCC777	Diffuse midline glioma
OGFOD2:122978360-122978569_122978441-122978569_122976870-122976970	A3SS	Inclusion	0.639	0.361336206896552	BS_K2PCC777	Diffuse midline glioma
DCXR:82036191-82036448_82036190-82036308_82036543-82036643	A3SS	Skipping	0.779	0.897189655172414	BS_K2PCC777	Diffuse midline glioma
KIT:54731328-54731419_54731330-54731419_54729334-54729485	A3SS	Inclusion	0.877	0.694879120879121	BS_K2PCC777	Diffuse midline glioma
RGR:84247498-84247747_84247590-84247747_84245052-84245169	A3SS	Inclusion	0.501	0.20335593220339	BS_K2PCC777	Diffuse midline glioma
RC3H1:173943442-173943615_173943441-173943588_173946475-173946608	A3SS	Inclusion	0.742	0.601916666666667	BS_K2PCC777	Diffuse midline glioma
MCM10:13172625-13172765_13172627-13172765_13172375-13172480	A3SS	Inclusion	0.493	0.329092592592593	BS_K2PCC777	Diffuse midline glioma
CWF19L1:100260966-100261044_100260965-100261028_100261978-100262063	A3SS	Skipping	0.58	0.807534246575342	BS_K2PCC777	Diffuse midline glioma
TIMM44:7934089-7934241_7934088-7934238_7935064-7935145	A3SS	Inclusion	0.162	0.0783409090909091	BS_K2PCC777	Diffuse midline glioma
TSC2:2053342-2054440_2054295-2054440_2050399-2050486	A3SS	Skipping	0.816	0.91825	BS_K2PCC777	Diffuse midline glioma
TSNAXIP1:67827473-67828064_67827752-67828064_67827248-67827375	A3SS	Skipping	0.45	0.709666666666667	BS_K2PCC777	Diffuse midline glioma
ADCK5:144390856-144391056_144390860-144391056_144390670-144390746	A3SS	Skipping	0.48	0.686518518518519	BS_K2PCC777	Diffuse midline glioma
LCN12:136953466-136953779_136953699-136953779_136952891-136953028	A3SS	Skipping	0.207	0.551307692307692	BS_K2PCC777	Diffuse midline glioma
LCN12:136953488-136953779_136953699-136953779_136952891-136953028	A3SS	Skipping	0.179	0.559076923076923	BS_K2PCC777	Diffuse midline glioma
SNHG29:16441357-16442018_16441367-16442018_16440184-16440253	A3SS	Inclusion	0.091	0.0188	BS_K2PCC777	Diffuse midline glioma
TIMM17B:48895352-48895972_48895351-48895501_48896758-48896858	A3SS	Inclusion	0.516	0.19854	BS_K2PCC777	Diffuse midline glioma
