Gene_Symbol	type	file
MTCP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
MTERF1	TranscriptionFactor	addTF_JL.tsv
MTERF2	TranscriptionFactor	addTF_JL.tsv
MTERF3	TranscriptionFactor	addTF_JL.tsv
MTERF4	TranscriptionFactor	addTF_JL.tsv
MTF1	TranscriptionFactor	addTF_JL.tsv
MTF2	TranscriptionFactor	addTF_JL.tsv
MTHFD2	Oncogene	OncoKBv20240704
MTOR	Kinase, Oncogene, CosmicCensus	Kincat_Hsap.08.02.txt, OncoKBv20240704, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
MTSS1	TumorSuppressorGene	TumorSuppressorGene.txt
MTUS1	TumorSuppressorGene	TumorSuppressorGene.txt
MUC1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
MUC16	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
MUC4	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
MUS81	TumorSuppressorGene	TumorSuppressorGene.txt
MUSK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
MUTYH	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
MVD	Kinase	PfamKinase
MVK	Kinase	PfamKinase
MXD1	TranscriptionFactor	addTF_JL.tsv
MXD3	TranscriptionFactor	addTF_JL.tsv
MXD4	TranscriptionFactor	addTF_JL.tsv
MXI1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
MYB	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
MYBBP1A	TumorSuppressorGene	TumorSuppressorGene.txt
MYBL1	TranscriptionFactor, Oncogene	addTF_JL.tsv, AddedallOnco_Feb2017.tsv, OncoKBv20240704
MYBL2	TranscriptionFactor	addTF_JL.tsv
MYC	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
MYCL	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
MYCN	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
MYD88	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
MYF5	TranscriptionFactor	addTF_JL.tsv
MYF6	TranscriptionFactor	addTF_JL.tsv
MYH11	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
MYH9	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
MYLK	Kinase	PfamKinase
MYLK2	Kinase	PfamKinase
MYLK3	Kinase	PfamKinase
MYLK4	Kinase	PfamKinase
MYNN	TranscriptionFactor	addTF_JL.tsv
MYO18B	TumorSuppressorGene	TumorSuppressorGene.txt
MYO1A	TumorSuppressorGene	TumorSuppressorGene.txt
MYO3A	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
MYO3B	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
MYO5A	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
MYOD1	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
MYOG	TranscriptionFactor	addTF_JL.tsv
MYPOP	TranscriptionFactor	addTF_JL.tsv
MYRF	TranscriptionFactor	addTF_JL.tsv
MYRFL	TranscriptionFactor	addTF_JL.tsv
MYSM1	TranscriptionFactor	addTF_JL.tsv
MYT1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv
MYT1L	TranscriptionFactor	addTF_JL.tsv
MZB1	TumorSuppressorGene	TumorSuppressorGene.txt
MZF1	TranscriptionFactor	addTF_JL.tsv
N4BP2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NAB2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NACA	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NACC2	TranscriptionFactor	addTF_JL.tsv
NADK	Kinase, Oncogene	PfamKinase, OncoKBv20240704
NADK2	Kinase	PfamKinase
NAIF1	TranscriptionFactor	addTF_JL.tsv
NANOG	TranscriptionFactor	addTF_JL.tsv
NANOGNB	TranscriptionFactor	addTF_JL.tsv
NANOGP8	TranscriptionFactor	addTF_JL.tsv
NAPEPLD	TumorSuppressorGene	TumorSuppressorGene.txt
NAXD	Kinase	PfamKinase
NBEA	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NBN	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NCKIPSD	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NCOA1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
NCOA2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
NCOA3	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704
NCOA4	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
NCOA5	TumorSuppressorGene	TumorSuppressorGene.txt
NCOR1	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NCOR2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NCSTN	Oncogene	OncoKBv20240704
NDN	TumorSuppressorGene	TumorSuppressorGene.txt
NDR1	Kinase	Kincat_Hsap.08.02.txt
NDR2	Kinase	Kincat_Hsap.08.02.txt
NDRG1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
NDRG2	TumorSuppressorGene	TumorSuppressorGene.txt
NDRG4	TumorSuppressorGene	TumorSuppressorGene.txt
NDST4	TumorSuppressorGene	TumorSuppressorGene.txt
NEDD4	TumorSuppressorGene	TumorSuppressorGene.txt
NEDD4L	TumorSuppressorGene	TumorSuppressorGene.txt
NEK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK10	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK11	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK2ps1	Kinase	Kincat_Hsap.08.02.txt
NEK2ps2	Kinase	Kincat_Hsap.08.02.txt
NEK2ps3	Kinase	Kincat_Hsap.08.02.txt
NEK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK4ps	Kinase	Kincat_Hsap.08.02.txt
NEK5	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK6	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK7	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK8	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEK9	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NEURL1	TumorSuppressorGene	TumorSuppressorGene.txt
NEUROD1	TranscriptionFactor	addTF_JL.tsv
NEUROD2	TranscriptionFactor	addTF_JL.tsv
NEUROD4	TranscriptionFactor	addTF_JL.tsv
NEUROD6	TranscriptionFactor	addTF_JL.tsv
NEUROG1	TranscriptionFactor	addTF_JL.tsv
NEUROG2	TranscriptionFactor	addTF_JL.tsv
NEUROG3	TranscriptionFactor	addTF_JL.tsv
NF1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NF2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NFAT5	TranscriptionFactor	addTF_JL.tsv
NFATC1	TranscriptionFactor	addTF_JL.tsv
NFATC2	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
NFATC3	TranscriptionFactor	addTF_JL.tsv
NFATC4	TranscriptionFactor	addTF_JL.tsv
NFE2	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704
NFE2L1	TranscriptionFactor	addTF_JL.tsv
NFE2L2	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
NFE2L3	TranscriptionFactor	addTF_JL.tsv
NFE4	TranscriptionFactor	addTF_JL.tsv
NFIA	TranscriptionFactor	addTF_JL.tsv
NFIB	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
NFIC	TranscriptionFactor	addTF_JL.tsv
NFIL3	TranscriptionFactor	addTF_JL.tsv
NFIX	TranscriptionFactor	addTF_JL.tsv
NFKB1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NFKB2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
NFKBIA	TumorSuppressorGene	OncoKBv20240704
NFKBIE	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NFX1	TranscriptionFactor	addTF_JL.tsv
NFXL1	TranscriptionFactor	addTF_JL.tsv
NFYA	TranscriptionFactor	addTF_JL.tsv
NFYB	TranscriptionFactor	addTF_JL.tsv
NFYC	TranscriptionFactor	addTF_JL.tsv
NGFR	TumorSuppressorGene	TumorSuppressorGene.txt
NHERF1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704
NHLH1	TranscriptionFactor	addTF_JL.tsv
NHLH2	TranscriptionFactor	addTF_JL.tsv
NIK	Kinase	Kincat_Hsap.08.02.txt
NIM1	Kinase	Kincat_Hsap.08.02.txt
NIM1K	Kinase	PfamKinase
NIN	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NINJ1	TumorSuppressorGene	TumorSuppressorGene.txt
NIT2	TumorSuppressorGene	TumorSuppressorGene.txt
NKRF	TranscriptionFactor	addTF_JL.tsv
NKX1-1	TranscriptionFactor	addTF_JL.tsv
NKX1-2	TranscriptionFactor	addTF_JL.tsv
NKX2-1	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
NKX2-2	TranscriptionFactor	addTF_JL.tsv
NKX2-3	TranscriptionFactor	addTF_JL.tsv
NKX2-4	TranscriptionFactor	addTF_JL.tsv
NKX2-5	TranscriptionFactor	addTF_JL.tsv
NKX2-6	TranscriptionFactor	addTF_JL.tsv
NKX2-8	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NKX3-1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704
NKX3-2	TranscriptionFactor	addTF_JL.tsv
NKX6-1	TranscriptionFactor	addTF_JL.tsv
NKX6-2	TranscriptionFactor	addTF_JL.tsv
NKX6-3	TranscriptionFactor	addTF_JL.tsv
NLK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NME1	TumorSuppressorGene	TumorSuppressorGene.txt
NME2	TranscriptionFactor	addTF_JL.tsv
NNAT	TumorSuppressorGene	TumorSuppressorGene.txt
NOBOX	TranscriptionFactor	addTF_JL.tsv
NOL7	TumorSuppressorGene	TumorSuppressorGene.txt
NONO	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NOP53	TumorSuppressorGene	TumorSuppressorGene.txt
NOTCH1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NOTCH2	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NOTCH3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704
NOTCH4	Oncogene, TumorSuppressorGene	OncoKBv20240704
NOTO	TranscriptionFactor	addTF_JL.tsv
NOV	TumorSuppressorGene	TumorSuppressorGene.txt
NPAS1	TranscriptionFactor	addTF_JL.tsv
NPAS2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NPAS3	TranscriptionFactor	addTF_JL.tsv
NPAS4	TranscriptionFactor	addTF_JL.tsv
NPM1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NPR1	Kinase	PfamKinase
NPR2	Kinase	PfamKinase
NPRL2	TumorSuppressorGene	TumorSuppressorGene.txt
NQO1	Oncogene	OncoKBv20240704
NR0B1	TranscriptionFactor	addTF_JL.tsv
NR0B2	TumorSuppressorGene	TumorSuppressorGene.txt
NR1D1	TranscriptionFactor	addTF_JL.tsv
NR1D2	TranscriptionFactor	addTF_JL.tsv
NR1H2	TranscriptionFactor	addTF_JL.tsv
NR1H3	TranscriptionFactor	addTF_JL.tsv
NR1H4	TranscriptionFactor	addTF_JL.tsv
NR1I2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NR1I3	TranscriptionFactor	addTF_JL.tsv
NR2C1	TranscriptionFactor	addTF_JL.tsv
NR2C2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NR2E1	TranscriptionFactor	addTF_JL.tsv
NR2E3	TranscriptionFactor	addTF_JL.tsv
NR2F1	TranscriptionFactor	addTF_JL.tsv
NR2F2	TranscriptionFactor	addTF_JL.tsv
NR2F6	TranscriptionFactor	addTF_JL.tsv
NR3C1	TranscriptionFactor	addTF_JL.tsv
NR3C2	TranscriptionFactor	addTF_JL.tsv
NR4A1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NR4A2	TranscriptionFactor	addTF_JL.tsv
NR4A3	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
NR5A1	TranscriptionFactor	addTF_JL.tsv
NR5A2	TranscriptionFactor	addTF_JL.tsv
NR6A1	TranscriptionFactor	addTF_JL.tsv
NRAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NRBP1	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
NRBP2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NRCAM	TumorSuppressorGene	TumorSuppressorGene.txt
NRF1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
NRG1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NRK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
NRL	TranscriptionFactor	addTF_JL.tsv
NRSN2	TumorSuppressorGene	TumorSuppressorGene.txt
NSD1	CosmicCensus, Oncogene, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NSD2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NSD3	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
NT5C2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NTHL1	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NTRK1	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
NTRK2	Kinase, Oncogene	PfamKinase, OncoKBv20240704
NTRK3	TumorSuppressorGene, CosmicCensus, Kinase, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
NUAK1	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase
NUAK2	Kinase	PfamKinase
NUF2	Oncogene	OncoKBv20240704
NUMA1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NUMB	TumorSuppressorGene	TumorSuppressorGene.txt
NUP214	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NUP98	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
NUPR1	TumorSuppressorGene	TumorSuppressorGene.txt
NUTM1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NUTM2B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NUTM2D	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
NuaK1	Kinase	Kincat_Hsap.08.02.txt
NuaK2	Kinase	Kincat_Hsap.08.02.txt
OBSCN	Kinase	PfamKinase
OLFM4	TumorSuppressorGene	TumorSuppressorGene.txt
OLIG1	TranscriptionFactor	addTF_JL.tsv
OLIG2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
OLIG3	TranscriptionFactor	addTF_JL.tsv
OMD	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
ONECUT1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ONECUT2	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704
ONECUT3	TranscriptionFactor	addTF_JL.tsv
OPCML	TumorSuppressorGene	TumorSuppressorGene.txt
OSCP1	TumorSuppressorGene	TumorSuppressorGene.txt
OSGIN1	TumorSuppressorGene	TumorSuppressorGene.txt
OSR1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv
OSR2	TranscriptionFactor	addTF_JL.tsv
OTP	TranscriptionFactor	addTF_JL.tsv
OTX1	TranscriptionFactor	addTF_JL.tsv
OTX2	TranscriptionFactor	addTF_JL.tsv
OVOL1	TranscriptionFactor	addTF_JL.tsv
OVOL2	TranscriptionFactor	addTF_JL.tsv
OVOL3	TranscriptionFactor	addTF_JL.tsv
OXSR1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv, PfamKinase
Obscn	Kinase	Kincat_Hsap.08.02.txt
P2RY8	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
PA2G4	TranscriptionFactor	addTF_JL.tsv
PABPC1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PACRG	TumorSuppressorGene	TumorSuppressorGene.txt
PAEP	TumorSuppressorGene	TumorSuppressorGene.txt
PAFAH1B1	TumorSuppressorGene	TumorSuppressorGene.txt
PAFAH1B2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PAIP2	TumorSuppressorGene	TumorSuppressorGene.txt
PAK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704
PAK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK2ps	Kinase	Kincat_Hsap.08.02.txt
PAK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PAK5	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704
PAK6	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PALB2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
PANO1	TumorSuppressorGene	TumorSuppressorGene.txt
PANX2	TumorSuppressorGene	TumorSuppressorGene.txt
PAPSS1	Kinase	PfamKinase
PAPSS2	Kinase	PfamKinase
PARK2	TumorSuppressorGene	TumorSuppressorGene.txt
PARK7	TumorSuppressorGene	TumorSuppressorGene.txt
PARP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
PASK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PATZ1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
PAWR	TumorSuppressorGene	TumorSuppressorGene.txt
PAX1	TranscriptionFactor	addTF_JL.tsv
PAX2	TranscriptionFactor	addTF_JL.tsv
PAX3	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
PAX4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PAX5	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
PAX6	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PAX7	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
PAX8	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
PAX9	TranscriptionFactor	addTF_JL.tsv
PBK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
PBRM1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
PBX1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
PBX2	TranscriptionFactor	addTF_JL.tsv
PBX2P1	TranscriptionFactor	addTF_JL.tsv
PBX3	TranscriptionFactor	addTF_JL.tsv
PBX4	TranscriptionFactor	addTF_JL.tsv
PCBP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PCDH10	TumorSuppressorGene	TumorSuppressorGene.txt
PCDH17	TumorSuppressorGene	TumorSuppressorGene.txt
PCDH8	TumorSuppressorGene	TumorSuppressorGene.txt
PCDH9	TumorSuppressorGene	TumorSuppressorGene.txt
PCDHGC3	TumorSuppressorGene	TumorSuppressorGene.txt
PCGF2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PCGF6	TranscriptionFactor	addTF_JL.tsv
PCM1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PCTAIRE1	Kinase	Kincat_Hsap.08.02.txt
PCTAIRE2	Kinase	Kincat_Hsap.08.02.txt
PCTAIRE3	Kinase	Kincat_Hsap.08.02.txt
PDCD1	Oncogene	OncoKBv20240704
PDCD1LG2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
PDCD4	TumorSuppressorGene	TumorSuppressorGene.txt
PDCD5	TumorSuppressorGene	TumorSuppressorGene.txt
PDE4DIP	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PDGFB	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
PDGFRA	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
PDGFRB	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
PDGFRL	TumorSuppressorGene	TumorSuppressorGene.txt
PDGFRa	Kinase	Kincat_Hsap.08.02.txt
PDGFRb	Kinase	Kincat_Hsap.08.02.txt
PDHK1	Kinase	Kincat_Hsap.08.02.txt
PDHK2	Kinase	Kincat_Hsap.08.02.txt
PDHK3	Kinase	Kincat_Hsap.08.02.txt
PDHK4	Kinase	Kincat_Hsap.08.02.txt
PDIK1L	Kinase	PfamKinase
PDK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, OncoKBv20240704
PDLIM4	TumorSuppressorGene	TumorSuppressorGene.txt
PDPK1	Kinase	PfamKinase
PDS5B	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
PDSS2	TumorSuppressorGene	TumorSuppressorGene.txt
PDX1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PEA15	TumorSuppressorGene	TumorSuppressorGene.txt
PEAK1	Kinase	PfamKinase
PEBP1	TumorSuppressorGene	TumorSuppressorGene.txt
PEG3	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PEK	Kinase	Kincat_Hsap.08.02.txt
PER1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PER2	TumorSuppressorGene	TumorSuppressorGene.txt
PF4	TumorSuppressorGene	TumorSuppressorGene.txt
PFN1	TumorSuppressorGene	TumorSuppressorGene.txt
PFTAIRE1	Kinase	Kincat_Hsap.08.02.txt
PFTAIRE2	Kinase	Kincat_Hsap.08.02.txt
PGBD5	Oncogene	OncoKBv20240704
PGR	TumorSuppressorGene, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704
PGRMC2	TumorSuppressorGene	TumorSuppressorGene.txt
PHACTR4	TumorSuppressorGene	TumorSuppressorGene.txt
PHB	TumorSuppressorGene	TumorSuppressorGene.txt
PHB1	TumorSuppressorGene	TumorSuppressorGene.txt
PHC3	TumorSuppressorGene	TumorSuppressorGene.txt
PHF1	TranscriptionFactor	addTF_JL.tsv
PHF19	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704
PHF20	TranscriptionFactor	addTF_JL.tsv
PHF21A	TranscriptionFactor	addTF_JL.tsv
PHF6	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
PHIP	TumorSuppressorGene	TumorSuppressorGene.txt
PHKG1	Kinase	PfamKinase
PHKG2	Kinase	PfamKinase
PHKg1	Kinase	Kincat_Hsap.08.02.txt
PHKg1ps1	Kinase	Kincat_Hsap.08.02.txt
PHKg1ps2	Kinase	Kincat_Hsap.08.02.txt
PHKg1ps3	Kinase	Kincat_Hsap.08.02.txt
PHKg2	Kinase	Kincat_Hsap.08.02.txt
PHLDA2	TumorSuppressorGene	TumorSuppressorGene.txt
PHLDA3	TumorSuppressorGene	TumorSuppressorGene.txt
PHLPP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
PHLPP2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
PHOX2A	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
PHOX2B	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
PI4K2B	Kinase	PfamKinase
PI4KA	Kinase	PfamKinase
PI4KB	Kinase	PfamKinase
PIAS1	TumorSuppressorGene	TumorSuppressorGene.txt
PICALM	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PIERCE2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
PIGA	TumorSuppressorGene	OncoKBv20240704
PIK3C2A	Kinase	PfamKinase
PIK3C2B	Kinase, Oncogene	PfamKinase, OncoKBv20240704
