baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	ENS_ID	geneSymbol	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3	Preference
50.03172437934488	-2.6710996845111192	0.41051291936596435	-6.506737202416486	7.680059321955829e-11	7.124635764479242e-10	P-val < 0.05	ENSG00000205362.11	MT1A	66	108	115.07	19	7	11	Up
453.86206094866526	1.146182042913151	0.13856399279734785	8.27186067443554	1.3188437006799822e-16	2.158882932533689e-15	P-val < 0.05	ENSG00000205485.13	ENSG00000205485	341	251	340	562.54	600	549.6	Down
32.957029822682905	-2.781467798033157	0.5034637293624227	-5.524663716203662	3.3011728705102635e-8	2.223657036027455e-7	P-val < 0.05	ENSG00000205622.12	ENSG00000205622	73	74	40	6	9	8	Up
91.9588186980678	1.1291924661553632	0.26319641258659565	4.290303408994382	1.7842917638291582e-5	7.985513499432656e-5	P-val < 0.05	ENSG00000205853.12	RFPL3S	69	56	65	125	125	94	Down
18.65566005672166	1.555314658292569	0.5592341416238426	2.781151118163883	0.00541665164581131	0.0146089338471053	P-val < 0.05	ENSG00000205959.4	ENSG00000205959	11	13	7	25	30	21	Down
35.38871653119438	-1.5763986582905	0.40273848946972113	-3.9141991627522783	9.070474673789224e-5	3.603418671975417e-4	P-val < 0.05	ENSG00000205978.6	NYNRIN	56	62	57	14	15	20	Up
36.51197546270929	1.2695320302932027	0.39488720808488215	3.2149231585650986	0.00130479444821037	0.00408402852544527	P-val < 0.05	ENSG00000206028.1	ENSG00000206028	19	27	25	48	55	38	Down
137.90451452324558	2.5942970069019795	0.9913153531807736	2.617024944259983	0.00886998591030213	0.02264247430071026	P-val < 0.05	ENSG00000206596.1	RNU1-27P	5.96	21.58	110.07	194.61	198.49	260.2	Down
137.90451452324558	2.5942970069019795	0.9913153531807736	2.617024944259983	0.00886998591030213	0.02264247430071026	P-val < 0.05	ENSG00000207005.1	RNU1-2	5.96	21.58	110.07	194.61	198.49	260.2	Down
137.90451452324558	2.5942970069019795	0.9913153531807736	2.617024944259983	0.00886998591030213	0.02264247430071026	P-val < 0.05	ENSG00000207389.1	RNU1-4	5.96	21.58	110.07	194.61	198.49	260.2	Down
19.364660923529097	-1.796246877072014	0.5685878759839366	-3.15913678947801	0.00158237201216486	0.00486451324063451	P-val < 0.05	ENSG00000211829.9	TRDC	38	27	34	4	10	10	Up
272.9486808871085	1.2168084993472197	0.15562966140551196	7.818615605521863	5.340742428548499e-15	7.554756410479882e-14	P-val < 0.05	ENSG00000213062.5	ENSG00000213062	175	161	208	370	344	330	Down
23.03936833052977	1.377595084057534	0.5017414025110066	2.745627682234802	0.00603952609461137	0.01607233759176929	P-val < 0.05	ENSG00000213186.8	TRIM59	16	14	11.7	26.58	40	24	Down
23.230813537760344	2.36147156896203	0.5804955980392957	4.068026660216248	4.741295772613801e-5	1.9790133820122443e-4	P-val < 0.05	ENSG00000213338.3	ATF4P1	8	9	7.5	42	14	51	Down
12.6553632450902	2.4415053260820176	0.7501735605732733	3.254587277397846	0.00113557261655372	0.00360385733221931	P-val < 0.05	ENSG00000213411.2	RBM22P2	2	9	2	15	23	21	Down
12.778045098537817	-2.036221623390416	0.7394179490114494	-2.753816871922981	0.00589047175830076	0.01572555853631483	P-val < 0.05	ENSG00000213468.7	FIRRE	17	33	18	1	6	7	Up
70.1162754530251	1.072930449745494	0.3243818195369039	3.307615856145199	9.409378212408178e-4	0.00305035177042364	P-val < 0.05	ENSG00000213513.3	IMPDH1P5	68	39	40	101	74	84	Down
38.91492553775747	1.2557481037509908	0.37168439321410984	3.378533311264467	7.287360306391171e-4	0.00242147004003474	P-val < 0.05	ENSG00000213654.10	GPSM3	25	24	27	48	44	59	Down
128.51346451288197	1.266456703938505	0.21540949082640512	5.879298535453673	4.120087147703892e-9	3.1121871235690545e-8	P-val < 0.05	ENSG00000213658.13	LAT	74.36	90.15	86.2	159.93	141.27	198.87	Down
26.976395208785693	1.1542642400737897	0.4465895485949013	2.5846199126366383	0.00974863988531598	0.02462795328091096	P-val < 0.05	ENSG00000213927.4	CCL27	19.27	20.06	16.01	32.29	37.69	31.68	Down
83.81388343650508	-1.5770108849386606	0.3127355203401813	-5.042634374321313	4.591660934105838e-7	2.6321843884696714e-6	P-val < 0.05	ENSG00000213949.10	ITGA1	183.2	117	108	29	43	44	Up
42.13976504953546	2.1365030188009353	0.405732408814774	5.265793346511535	1.395852338054137e-7	8.665353300795522e-7	P-val < 0.05	ENSG00000214070.3	MANEALP1	23	15	13	55	79	54	Down
31.311798315072902	1.5572422943112054	0.434158756922084	3.5868038349637037	3.347559606803575e-4	0.00119599016016631	P-val < 0.05	ENSG00000214432.9	VPS33B-DT	23	13	16	43	41	44	Down
21.06496379995173	2.0259663554804073	0.5951133353173087	3.404337014898484	6.632486768685951e-4	0.00222431223205555	P-val < 0.05	ENSG00000214676.4	RPL9P16	13	7	7	48	18	25	Down
12.46217329367992	1.7268537034511515	0.6863358204970716	2.5160477595362805	0.011867909946842361	0.0292083874393669	P-val < 0.05	ENSG00000214803.3	ENSG00000214803	6	9	4	12	20	21	Down
66.97849026973333	1.5582872080804289	0.31603392251709345	4.9307593174468325	8.191060346193541e-7	4.550564430140187e-6	P-val < 0.05	ENSG00000214900.12	LINC01588	50	28	33	86	99	89	Down
13.30685741916335	-1.8206008486225365	0.756875139693321	-2.405417687995708	0.01615399059657556	0.03818097500879941	P-val < 0.05	ENSG00000215018.10	COL28A1	22	17	30	9	0	7	Up
55.9577464512774	-1.3395816583502973	0.3157613050757492	-4.242387008214765	2.2115489389371043e-5	9.727874820188491e-5	P-val < 0.05	ENSG00000215045.9	GRID2IP	81	86	99	27	33	27	Up
29.43976638097096	-1.2250918767714285	0.4596448416752385	-2.66530104483804	0.00769194308257893	0.01994556821324608	P-val < 0.05	ENSG00000215196.5	BASP1-AS1	50	34	52	22	11	15	Up
234.74745745938128	-1.6118838821197	0.16197297315200654	-9.951560749625788	2.4825870206814006e-23	6.708872513991595e-22	P-val < 0.05	ENSG00000215218.4	UBE2QL1	368	361	444	98	114	106	Up
215.70858716083535	-1.0124573741423522	0.1636255352864155	-6.187648965487652	6.106812924824638e-10	5.175902475251164e-9	P-val < 0.05	ENSG00000215246.6	ENSG00000215246	266	321	373	127	128	138	Up
17.1767529675627	-1.3258958103046463	0.5653784418804957	-2.345147448308441	0.01901955632875672	0.04401558387217975	P-val < 0.05	ENSG00000215304.3	ENSG00000215304	19.79	29.61	31.74	8.35	9.12	9.96	Up
18.38819336600627	1.406840361874785	0.5879234963941268	2.3928969849024027	0.01671593366946344	0.03933691091032178	P-val < 0.05	ENSG00000215481.9	BCRP3	4.03	14.17	16.19	24.9	30.19	17.74	Down
22.768661807241024	3.258004106565473	0.6148013898412139	5.299279019858632	1.1626085154327597e-7	7.308079454502401e-7	P-val < 0.05	ENSG00000216802.1	ENSG00000216802	8	4	2	41	26	46	Down
18.199346919544503	1.4108427071997127	0.5727946029266575	2.4630865933287462	0.01377466435525287	0.03323516534414678	P-val < 0.05	ENSG00000216990.2	HSPD1P10	11	10	12	13	24	37	Down
52.34457574736037	1.4583334856422585	0.33631087851110325	4.336266171640093	1.449234385557037e-5	6.60267580678818e-5	P-val < 0.05	ENSG00000218416.4	ENSG00000218416	27	29	37	50	74	89	Down
16.81090473249216	2.0844762053130834	0.6167787642345542	3.379617337993141	7.258681538196273e-4	0.00241301162123085	P-val < 0.05	ENSG00000218713.1	ENSG00000218713	10	4	7	27	28	19	Down
5414.879679544098	-1.076420977823508	0.05512915428207594	-19.525439703207695	6.674000905551733e-85	1.875211405120158e-82	P-val < 0.05	ENSG00000218739.10	CEBPZOS	6969	8639	8771	3037	3110	3429	Up
22.53028937942616	1.3336554228343411	0.5388448007444008	2.475026985491795	0.01332261089959049	0.03228498017030962	P-val < 0.05	ENSG00000219435.6	CATSPERZ	12	21.52	8	20	40	28.92	Down
14.51895486712368	-1.990514037723674	0.6496335511531252	-3.0640567042610916	0.00218357517860553	0.00651167643041262	P-val < 0.05	ENSG00000219755.1	ENSG00000219755	29.93	21.78	23.53	4.77	6.07	5.25	Up
56.35408134771008	1.0898107385816365	0.3081679753059679	3.5364178821618504	4.0559257257525774e-4	0.00142572566513986	P-val < 0.05	ENSG00000220201.7	ZGLP1	30.51	42.27	46.65	67.24	66.66	77.23	Down
237.34575929955776	1.0559272242242574	0.16705223869624675	6.320940278712837	2.599764928566354e-10	2.283673595281563e-9	P-val < 0.05	ENSG00000223573.7	TINCR	183	167	157	265	323	292	Down
54.69915093585307	1.4088982075965577	0.40458331644828266	3.482343809835904	4.970450833741367e-4	0.0017142915259941	P-val < 0.05	ENSG00000223599.1	ENSG00000223599	47	14	37	79	86	51	Down
14.426843806440024	1.9673242942892584	0.6922087275371777	2.842096922540746	0.00448178641321768	0.01236394366126537	P-val < 0.05	ENSG00000223617.2	LINC00370	8	9	2	28	19	15	Down
36.72087722789225	-1.0348651955637864	0.39793403632708646	-2.600594825000511	0.0093062295578819	0.02363839931414435	P-val < 0.05	ENSG00000223701.3	RAET1E-AS1	43.09	62.4	58.97	19.89	28.57	17.29	Up
10.804240288144891	1.9298456346237856	0.7613185550907282	2.5348727174970813	0.01124881901345551	0.02789560231954854	P-val < 0.05	ENSG00000223715.3	LINC01208	2	8	5	18	10	19	Down
140.58037753271233	2.1676073576516304	0.2256182067682212	9.60741328769812	7.439439718665791e-22	1.786772225638806e-20	P-val < 0.05	ENSG00000223839.8	FAM95B1	55.66	40.64	72.78	220.2	198.7	211.44	Down
20.111373482043085	2.7274277546855936	0.6234864802035198	4.374477781451333	1.2172351953790268e-5	5.616807894807474e-5	P-val < 0.05	ENSG00000223849.1	ENSG00000223849	11	4	2	29	30	37	Down
39.56219819704028	1.629027260887962	0.40376519809250616	4.034590570420429	5.469758925353427e-5	2.2528157694362273e-4	P-val < 0.05	ENSG00000223935.3	LGALSL-DT	26	24	13	55	47	62	Down
26.29618866658036	-1.3877563014397367	0.48087727229543514	-2.885884572617408	0.00390315278049086	0.01092339564478757	P-val < 0.05	ENSG00000223953.6	C1QTNF5	54	35	35	11	14	15	Up
64.2113842895162	1.7954509768469047	0.3301795753439151	5.437801459938164	5.39420336568296e-8	3.535970125711831e-7	P-val < 0.05	ENSG00000224080.1	UBE2FP1	37	35	22	68	92	116	Down
235.1179123376002	1.1163991968368487	0.17848549161797453	6.254845627600696	3.9790930546191045e-10	3.42776890564017e-9	P-val < 0.05	ENSG00000224086.6	PPM1F-AS1	176	158	154	301	324	254	Down
162.52831159593185	1.0584019489353975	0.19746352767239128	5.359987038676713	8.322792295526248e-8	5.344671032358761e-7	P-val < 0.05	ENSG00000224165.7	DNAJC27-AS1	99	100	153	168	217	221	Down
23.38304933489479	1.3987850687129406	0.5321360575035842	2.628622979008558	0.00857313507454576	0.02195848820104998	P-val < 0.05	ENSG00000224185.1	SNX18P9	19.68	8.4	13.99	33.78	37.97	20.28	Down
78.66357445567436	-1.2613099001256174	0.2693712057677509	-4.682422891231759	2.8350384594662483e-6	1.44686424090849e-5	P-val < 0.05	ENSG00000224189.8	HAGLR	125	117	124	40	47	40	Up
416.8896691559855	1.001055575176402	0.13619025691085188	7.350419904352468	1.9758515109029498e-13	2.3980290142088997e-12	P-val < 0.05	ENSG00000224259.8	LINC01133	274	282	367	537	526	457	Down
25.29493030454045	-1.179281916711968	0.49186891658675014	-2.3975532442574665	0.01650498202307293	0.03891968922421839	P-val < 0.05	ENSG00000224318.6	CHL1-AS2	40	35	41	12	8	23	Up
814.7783200056417	-2.057192519321361	0.2437643425108431	-8.439267606294194	3.1933222768873016e-17	5.467298265545529e-16	P-val < 0.05	ENSG00000224389.9	C4B	947.85	1591.05	1873.01	285.83	308.31	271.04	Up
17.810087202570372	3.1535223874344083	0.6650411001237493	4.741845860124447	2.1177973261492325e-6	1.103242799645367e-5	P-val < 0.05	ENSG00000224865.8	ENSG00000224865	3	3	6	34	33	20	Down
25.747663306465316	-1.965766796360324	0.4856385111065452	-4.04779841673028	5.170164348839889e-5	2.139734482628228e-4	P-val < 0.05	ENSG00000224916.9	APOC4-APOC2	42.31	43.76	49.54	7.57	7.59	12.7	Up
69.40924950309254	1.5196177614506292	0.3650669259283651	4.162573088718572	3.1468136913823985e-5	1.3534136218063404e-4	P-val < 0.05	ENSG00000224950.2	ENSG00000224950	41	53	23	128	81	69	Down
29.436910568754264	1.5648839460566857	0.4471017543946603	3.5000621909332743	4.651496239812477e-4	0.00161078573990872	P-val < 0.05	ENSG00000225014.1	KCTD9P1	18	16	15	27	45	50	Down
366.39722877271214	1.0718132720487814	0.16769050172802433	6.391615869735696	1.6414182839417967e-10	1.4759811671166241e-9	P-val < 0.05	ENSG00000225334.3	LINC02813	318	220	235	450	483	426	Down
117.97907252801105	1.0387937375233602	0.25495372359000185	4.0744403450795375	4.6125134370466546e-5	1.9291856261676983e-4	P-val < 0.05	ENSG00000225345.3	SNX18P3	95	61	99	165	151	116	Down
35.02632913996835	2.3057580421248165	0.49381224058033385	4.669301108079182	3.0222613519550766e-6	1.5366782992055173e-5	P-val < 0.05	ENSG00000225369.1	CAPZA1P2	18.36	17.34	2.81	58.24	47.74	53.09	Down
107.23368916519424	3.5771680682081404	0.2944496948221682	12.148656056066072	5.831631742454717e-34	2.9388844881938256e-32	P-val < 0.05	ENSG00000225614.4	ZNF469	17	15	23	201	178	161	Down
65.52690826670926	1.607100176066752	0.3173905167947802	5.063478872325219	4.116740250670195e-7	2.3778783238945747e-6	P-val < 0.05	ENSG00000225693.1	LAGE3P1	30	44	33	95	104	70	Down
18.19608877783997	2.1832150336149487	0.5907912413040786	3.6954085994840504	2.195334468703424e-4	8.129356433936798e-4	P-val < 0.05	ENSG00000225778.5	PROSER2-AS1	4	9	9	20	25	38	Down
560.3889671517999	1.6903042119776304	0.1056536481497374	15.998540907759764	1.308048480876259e-57	1.6561347155094415e-55	P-val < 0.05	ENSG00000225808.1	DNAJC19P5	261	302	316	734	757	863	Down
62.02263050792693	1.0931881648568602	0.319204409594651	3.424727641592013	6.154160306134475e-4	0.00208228277860647	P-val < 0.05	ENSG00000225938.2	ENSG00000225938	42	30	60	61	92	80	Down
40.83434369687228	1.446717469044258	0.3815135758515501	3.792047152752402	1.4941053557569368e-4	5.695148662317512e-4	P-val < 0.05	ENSG00000226203.2	LINC01733	30	19	23	43	57	65	Down
253.25144593824007	-1.0401849432915895	0.17151066022566733	-6.0648413452723755	1.320839716988968e-9	1.0720911529545204e-8	P-val < 0.05	ENSG00000226259.10	GTF2H2B	364.63	336.6	426.73	163.26	116.46	175.75	Up
50.058975957551894	2.294882770937133	0.3795446578103936	6.046410412351453	1.4810852642621652e-9	1.1927184866620054e-8	P-val < 0.05	ENSG00000226312.7	CFLAR-AS1	13	13	31	77	64	88	Down
33.079144262779344	1.5613861915406542	0.4411982440486138	3.5389673748760693	4.016954951976226e-4	0.00141420808479204	P-val < 0.05	ENSG00000226472.8	ENSG00000226472	18	10	28	34	47	56	Down
45.09248288771177	2.9653679206720653	1.011906959699984	2.9304748744402893	0.00338444361992831	0.00964009486020688	P-val < 0.05	ENSG00000226520.1	KIRREL1-IT1	26	3	3	53	86	82	Down
66.22737868924933	-1.3192290591848208	0.30346108592796395	-4.347275879379082	1.3783880067535194e-5	6.303704884397198e-5	P-val < 0.05	ENSG00000226742.4	HSBP1L1	105	89	119	30	44	30	Up
38.280786703806555	1.1132172048336453	0.42284082364743153	2.632709858123481	0.00847066746236801	0.02172316333091152	P-val < 0.05	ENSG00000226761.3	TAS2R46	33.05	25.03	21.45	41.34	68.56	33.34	Down
56.42798468927436	1.6564889350279417	0.3313080916013193	4.999844486204952	5.737657343690856e-7	3.2518676368179925e-6	P-val < 0.05	ENSG00000226763.5	SRRM5	24	39	27	63.12	77.08	97	Down
17.14389244613679	2.090727180678732	0.6591326687567687	3.1719368190658543	0.00151425947067866	0.00467262587282434	P-val < 0.05	ENSG00000226767.1	ENSG00000226767	14	2	5	25.98	21.86	28	Down
12.636532600188438	1.6457089516797605	0.680967919122806	2.4167202381570236	0.01566104877801212	0.03717437466564133	P-val < 0.05	ENSG00000226979.9	LTA	9	6	5	11	22	20	Down
43.64661085564964	1.1658285255317946	0.35382012983984473	3.294975122131978	9.843039343543469e-4	0.00317637791024889	P-val < 0.05	ENSG00000227165.10	WDR11-AS1	32	23	34	51	56	59	Down
309.57906683942355	2.6722779613965084	0.5297184930304949	5.044713364845034	4.542017402660965e-7	2.606640149579716e-6	P-val < 0.05	ENSG00000227456.9	LINC00310	139	87	43	522	427	517	Down
11.667170285645202	1.6444588757963885	0.7161423827066725	2.296273639860732	0.02166024031798037	0.04935272041347427	P-val < 0.05	ENSG00000227540.1	DNAJC9-AS1	4	6	9	16	9	24	Down
12.105237794961274	2.3801087279092874	0.7170431616734129	3.3193381586049355	9.023109051237e-4	0.00293766650396701	P-val < 0.05	ENSG00000227722.2	ENSG00000227722	4	3	6	15	22	19	Down
27.74247717854777	1.3632849133164664	0.477951251405136	2.852351383762517	0.00433970997270837	0.01201725276768211	P-val < 0.05	ENSG00000227740.2	LINC02803	12	17	23	41	21	48	Down
70.7766891005454	1.108398668389503	0.318234143771264	3.482965891888026	4.958915399743947e-4	0.00171088837281998	P-val < 0.05	ENSG00000227741.1	ENSG00000227741	28	53	70	75	112	79	Down
31.30730064160347	2.9910072925335887	0.49109691708627656	6.0904623679568415	1.1258504761612703e-9	9.225856618675116e-9	P-val < 0.05	ENSG00000227881.1	ASS1P5	8	10	5	41	62	50	Down
54.55409796080208	-1.0507442367714284	0.3290869255759629	-3.1929078766421117	0.00140847873136104	0.00438115063071677	P-val < 0.05	ENSG00000227885.3	ENSG00000227885	86	65	92	37	31	29	Up
31.6924243901364	-1.2879941687079854	0.4619954610439576	-2.7878935559183695	0.00530519720105394	0.01436500327271518	P-val < 0.05	ENSG00000227963.2	RBM15-AS1	53	32	64	24	12	14	Up
50.417663258927185	1.3715291509724976	0.3291667671290722	4.166669566720556	3.0908200734205804e-5	1.3310058896898915e-4	P-val < 0.05	ENSG00000228113.7	ENSG00000228113	27	36	30	61	68	71	Down
185.4384260245766	1.0831575444465456	0.1726402119116379	6.274074460711019	3.5172016831899263e-10	3.0465086032055987e-9	P-val < 0.05	ENSG00000228242.6	XPC-AS1	120.37	132	142	229.02	212.76	250.13	Down
1567.425919803177	-2.319868109780038	0.22567957124431368	-10.279477654929702	8.71988946796775e-25	2.573433854352324e-23	P-val < 0.05	ENSG00000228278.5	ORM2	3052.09	3182.81	2313.11	523.13	444.54	462.27	Up
18.118666722934737	-1.6811886987927926	0.6037450759285303	-2.7846002656124473	0.0053593748377808	0.01448608974988528	P-val < 0.05	ENSG00000228307.2	OR2S1P	16	40	37	4	9	11	Up
31.04721539772341	1.3127499175637436	0.4641303545374864	2.8284078055440283	0.00467801731505081	0.01283451219221606	P-val < 0.05	ENSG00000228335.1	ENSG00000228335	29	12	17	46	30	45	Down
950.974518780443	1.1636799256069434	0.2215965643138664	5.251344619038059	1.5099287606523806e-7	9.331168668195532e-7	P-val < 0.05	ENSG00000228393.5	LINC01004	743	567	615	1303	1206	1081	Down
1679.7144592496256	1.3985718679968997	0.06942131033639261	20.146146208129533	2.90897742009933e-90	9.781317354697926e-88	P-val < 0.05	ENSG00000228409.7	CCT6P1	1005.33	981.44	1068.34	2062.92	2209.77	2426.1	Down
33.91106293439549	1.022512928684165	0.4288479075206872	2.384325330151786	0.01711046852928002	0.04017317078801082	P-val < 0.05	ENSG00000228705.3	LINC00659	14	29	32	52	32	40	Down
725.976419097226	-1.3175661828063536	0.09666817261875052	-13.629782658690582	2.6637241696167964e-42	2.077401005437647e-40	P-val < 0.05	ENSG00000228801.7	ENSG00000228801	1066	1177	1185	354	359	431	Up
26.119357722251213	1.575568705987611	0.4854027360003454	3.245899928315381	0.0011707998725514	0.00370419191514759	P-val < 0.05	ENSG00000228817.4	BACH1-IT2	17	13	13	47	29	30	Down
27.981231410048153	2.4393516399540225	0.48755473900351054	5.003236446721234	5.637572289154472e-7	3.1977943922247616e-6	P-val < 0.05	ENSG00000229065.1	ENSG00000229065	10	5	14	40	44	46	Down
17.259290434301505	1.9204923441923936	0.6159800229681326	3.1177834874228534	0.00182216611181235	0.00552059809739782	P-val < 0.05	ENSG00000229222.1	KRT18P4	4	12	8	34	20	20	Down
15.082072784430585	2.34774345377833	0.7061298235522188	3.3248042717809283	8.848062713321872e-4	0.00288905142738868	P-val < 0.05	ENSG00000229241.1	PNPT1P1	10	2	4	32	18	18	Down
10715.065244087644	-2.201141823916387	0.21419242171047043	-10.27646919689684	8.996313000144261e-25	2.65119793025803e-23	P-val < 0.05	ENSG00000229314.6	ORM1	19306.91	22994.19	15402.89	3527.87	3575.46	3381.73	Up
72.7090186756469	2.245846147976194	0.3250987376441773	6.908197073451229	4.908517925863782e-12	5.187821905390983e-11	P-val < 0.05	ENSG00000229321.2	ENSG00000229321	34	24	25	130	112	84	Down
10.989105916909816	1.895537259800077	0.8200037403539923	2.311620260392692	0.02079861912977467	0.04764356454889527	P-val < 0.05	ENSG00000229495.1	ENSG00000229495	7	6	2	28	11	7	Down
593.0287512728333	1.0025282397138853	0.10511535212044527	9.537410278235564	1.4644350800535603e-21	3.460487088361587e-20	P-val < 0.05	ENSG00000229619.5	MBNL1-AS1	404	403	503	725	712	733	Down
29.0514265404087	-1.2163045381357969	0.46942387784449674	-2.5910580938507666	0.00956813379978014	0.0242258570439414	P-val < 0.05	ENSG00000229950.1	TFAP2A-AS1	55	35	43	18	9	21	Up
1033.4855631034582	1.2766183682387444	0.10409593568482708	12.263863712258493	1.41584485960897e-34	7.370658354172483e-33	P-val < 0.05	ENSG00000229989.5	MIR181A1HG	727	617	642	1313	1379	1318	Down
21.49724665903181	2.2052450687299663	0.5739832420310639	3.842002531165568	1.2203457750440136e-4	4.743322378610529e-4	P-val < 0.05	ENSG00000230001.1	ENSG00000230001	13	4	8	41	24	31	Down
21.280278927422668	1.4525168662493335	0.5738174304463249	2.531322314694312	0.01136333750645255	0.02813537126929603	P-val < 0.05	ENSG00000230183.4	CNOT6LP1	5.01	22.04	11.02	20.03	40.08	26.06	Down
89.75308922255422	1.0166288731705648	0.27602097891910626	3.68315798730831	2.3036228835584272e-4	8.499659824548821e-4	P-val < 0.05	ENSG00000230202.1	ENSG00000230202	80.38	49.02	65.94	112.38	88.02	130.2	Down
107.6083623387403	1.2569932367704986	0.24514725555076147	5.127502789890377	2.936106308765853e-7	1.73902617669929e-6	P-val < 0.05	ENSG00000230269.7	LINC02525	58	60	94	145	114	158	Down
33.28978876060459	-1.6850574033105172	0.5124102532463676	-3.2884927509448945	0.00100725378342245	0.0032433720650714	P-val < 0.05	ENSG00000230438.8	SERPINB9P1	45	70	53	12	27	4	Up
66.60725139828214	1.1259944911656263	0.32336495308575786	3.482116662367574	4.97466912234839e-4	0.00171516958091255	P-val < 0.05	ENSG00000230528.7	NOS2P3	60.27	45.99	29.61	81.95	85.85	81.74	Down
93.25296012912116	-1.0611456415199136	0.2504043860170096	-4.237727854526604	2.257932252716841e-5	9.914889410292257e-5	P-val < 0.05	ENSG00000230615.8	ENSG00000230615	120	140	159	48	68	50	Up
41.556617043291666	-1.94074700359945	0.4971999112495432	-3.903353479533094	9.486899130771093e-5	3.753583874831132e-4	P-val < 0.05	ENSG00000230673.3	PABPC1P3	89.74	80.08	42.54	25.72	15.11	5.1	Up
41.46300373389851	1.1301588111430163	0.3976775690939753	2.8418973031791706	0.004484593500034	0.01237002384066668	P-val < 0.05	ENSG00000230928.1	ENSG00000230928	39	18	28	60	48	47	Down
14.139233030119025	2.8816848713495107	0.7744711832475807	3.7208419547203504	1.9855967887396448e-4	7.419671294195456e-4	P-val < 0.05	ENSG00000231256.8	CFAP97D1	5	5	1	9	23	38	Down
16.761572055302874	1.7405002287186486	0.6201253812050282	2.806690842642994	0.00500532538222331	0.01362498061244624	P-val < 0.05	ENSG00000231304.2	SGO1-AS1	7	4	15	19	32	20	Down
26.961550565975916	1.2210106178511633	0.4544544728968497	2.68676114038007	0.0072148526153484	0.01882267132961218	P-val < 0.05	ENSG00000231460.2	ENSG00000231460	20	19	14	37	34	32	Down
22.68275018993831	2.072709195508948	0.5864512438679657	3.5343248346414966	4.088183108679249e-4	0.00143485153562833	P-val < 0.05	ENSG00000231490.1	RPL7L1P2	17	6	5	41	36	22	Down
813.8709925349073	1.0117775421335609	0.24396275030307168	4.147262403283465	3.364743535853714e-5	1.4395964677491768e-4	P-val < 0.05	ENSG00000231721.7	LINC-PINT	696.3	612.39	450.75	964.78	1018.13	1001.53	Down
38.248743919719296	1.638049341786924	0.4453092780280149	3.6784532068156746	2.3465273008882852e-4	8.634664777272985e-4	P-val < 0.05	ENSG00000231768.2	LINC01354	34	13	13	55	53	50	Down
750.1394943288573	-1.0353841540031885	0.09434582437205874	-10.974350596801036	5.07693381686449e-28	1.83332728024133e-26	P-val < 0.05	ENSG00000231769.4	ENSG00000231769	966	1087	1300	432	449	471	Up
42.13186666615436	1.2012954112132173	0.3654667804352794	3.287016701716217	0.00101254828225274	0.00325880712651594	P-val < 0.05	ENSG00000232044.8	SILC1	20	35	30	49	49	64	Down
60.635902169981065	2.3370783257262735	0.3274468465378646	7.137275409540472	9.519898597030642e-13	1.0805901501034616e-11	P-val < 0.05	ENSG00000232077.2	LINC01031	16	20	31	82	98	99	Down
34.03705098086902	1.2715266123568725	0.490624847108815	2.591647406057407	0.00955176118189733	0.02419315554481306	P-val < 0.05	ENSG00000232081.1	LARGE-IT1	36	16	12	55	46	29	Down
44.270701368829464	2.3038924738818283	0.4640209928109931	4.965060869175501	6.867952596782177e-7	3.8657677198847215e-6	P-val < 0.05	ENSG00000232117.2	LINC00384	27	13	8	93	48	58	Down
11.046790997590223	2.3120414974297714	0.7878555332479906	2.9346008244661497	0.00333977029792471	0.00953536032582598	P-val < 0.05	ENSG00000232133.1	IMPDH1P10	5	6	1	21	12	17	Down
27.636126230532476	1.0657803752082449	0.450993505428438	2.363183421445875	0.01811869952748575	0.04220220826802866	P-val < 0.05	ENSG00000232192.1	KIF26B-AS1	13	19	28	35	28	40	Down
40.85636667428301	1.0117450473585448	0.3770544188388118	2.6832865411691644	0.00729024978032032	0.01900245434542511	P-val < 0.05	ENSG00000232284.8	GNG12-AS1	20	41	29	50	47	53	Down
24.11525751106211	-1.245986521080522	0.48410468420944985	-2.573795630825668	0.01005896704081327	0.02532148661930794	P-val < 0.05	ENSG00000232472.1	EEF1B2P3	33	43	35.79	15.01	14.34	10	Up
38.03635535378257	1.2268183471788787	0.3877983202460949	3.1635473469826945	0.00155858997677786	0.0047964349607938	P-val < 0.05	ENSG00000232480.2	TGFB2-AS1	25	26	24	57	48	40	Down
30.75717765293209	1.2167333953406874	0.4572005342620758	2.661268533521077	0.00778468443464879	0.02016299330402018	P-val < 0.05	ENSG00000232486.1	DEPDC1P2	29.01	18	13	40	31	47.02	Down
23.521239048384697	3.030384879270821	0.5544643279021183	5.465428029854765	4.617911282266263e-8	3.054433354097494e-7	P-val < 0.05	ENSG00000232499.2	ENSG00000232499	6	4	7	35.64	42.21	36.63	Down
206.90819728746987	1.2720739195715005	0.17526433759644103	7.258030566951639	3.9276680962418506e-13	4.6352359218651664e-12	P-val < 0.05	ENSG00000232611.1	ENSG00000232611	137	142	120	231	277	298	Down
65.83153948398818	1.7534914389209495	0.3018981966802622	5.808220977146337	6.314014654670905e-9	4.661870215333151e-8	P-val < 0.05	ENSG00000232884.10	ENSG00000232884	38	31	30	82	102	95	Down
