baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	gene	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3
822.4220636340265	0.16982196321754242	0.08732742683268045	1.9446578168726039	0.05181617570247348	0.10418601900141493	Not Sig	ENSG00000186280.7_KDM4D	777	847	943	752	751	893
1837.959571778615	0.005464489157266136	0.06383648337208052	0.08560135002135913	0.9317833252390902	0.9576973233102315	Not Sig	ENSG00000186283.14_TOR3A	1825	2065	2192	1504	1707	1860
12597.798363451939	0.1435113205769144	0.04464598201191681	3.2144285803503814	0.0013070442532817112	0.004089198395219826	P-val < 0.05	ENSG00000186298.12_PPP1CC	11493	13691	14556	11272	12451	12623
1128.169990196939	0.11808913640077265	0.0756570369955198	1.5608480200958115	0.11855961418919385	0.20708304918969217	Not Sig	ENSG00000186300.12_ZNF555	1108	1202	1272	1050	1053	1121
31.34432561124079	-1.377747638927682	0.4352780291871074	-3.165212913458233	0.0015496950645363958	0.004771209166722608	P-val < 0.05	ENSG00000186301.8_MST1P2	46.09	38.57	66.08	16.34	11.59	20
1483.6253987743946	0.5738520028115459	0.07199661350734626	7.970541597112651	1.579804776554054e-15	2.346370439674164e-14	P-val < 0.05	ENSG00000186310.10_NAP1L3	1120	1352	1491	1487	1615	1784
2533.6021751754906	0.26156961632700443	0.059437687943122666	4.400736727466698	1.0788395714059704e-5	5.015430292182198e-5	P-val < 0.05	ENSG00000186312.10_CA5BP1	2257.53	2518.4	2874.99	2367.42	2644.96	2578.23
380.91061239772154	-0.10043559599730319	0.12321940990235486	-0.8150955768810556	0.41501760327494086	0.5532219445487953	Not Sig	ENSG00000186314.12_PRELID2	406	416	484	337	340	331
35872.80633654472	-0.0756158298565343	0.03784797773504354	-1.9978829618291973	0.04572935024168572	0.0938611731018929	P-val < 0.05	ENSG00000186318.18_BACE1	36029	41874	44195	29418	32273	34406
153.82558250663524	-0.4851553245177489	0.2077336956254475	-2.3354676431141153	0.019519004323137166	0.04502916406162034	P-val < 0.05	ENSG00000186326.4_RGS9BP	206	156	232	121	100	131
1700.8332777022742	-0.5281500779358642	0.0762674749546341	-6.9249713360776894	4.360638064732906e-12	4.639058472289245e-11	P-val < 0.05	ENSG00000186350.12_RXRA	1997	2185	2486	1083	1254	1508
28.585991245306957	-0.08823768384675144	0.4887144029528295	-0.1805506105684962	0.8567203256740036	0.9073264108999581	Not Sig	ENSG00000186352.9_ANKRD37	33	35	29	23	11	43
98.84495364265996	0.44649051425739344	0.2488851619088267	1.7939619655628762	0.07281923979246203	0.13880269410203486	Not Sig	ENSG00000186364.12_NUDT17	75	94	110	73	119	124
1551.3068886000885	0.18995815436505287	0.07221913686081809	2.6303021972021536	0.008530899781728269	0.021861230062847143	P-val < 0.05	ENSG00000186376.15_ZNF75D	1504.37	1619	1672	1340.48	1630	1578
236.08121701518607	0.27640866820188403	0.14940430182346143	1.850071683534876	0.06430321854640916	0.1251350394312522	Not Sig	ENSG00000186395.9_KRT10	218	229	261	214	237	261
135.78203536192822	-0.43783320638723067	0.23648884938561868	-1.8513904884931802	0.06411339644643135	0.12478932193136777	Not Sig	ENSG00000186399.11_GOLGA8R	197.76	139.89	175.77	72.09	125.82	121.4
392.9847040608895	-0.30083743506590366	0.1273714561481894	-2.3618905221268456	0.01818201064871171	0.042340056813774514	P-val < 0.05	ENSG00000186409.18_CCDC30	486.73	425.12	521.85	293.41	340	334.64
3924.2884381425447	0.23001383955706076	0.048222672539452095	4.769827706435827	1.8438355622154431e-6	9.702132174602604e-6	P-val < 0.05	ENSG00000186416.18_NKRF	3656	3991	4321	3705	3888	4044
10.324580872819006	-0.45333556051260815	0.7179439745214752	-0.631435845415049	0.5277555845491773	0.6573229775739722	Not Sig	ENSG00000186417.14_GLDN	16	12	11	8	5	11
24837.71085873901	0.4213417147722999	0.034292061025493266	12.286858887223715	1.0656693968123714e-34	5.604601281543218e-33	P-val < 0.05	ENSG00000186432.10_KPNA4	21239	23595	25568	24303	26322	27556
424.342315091809	0.7873147611416893	0.12453433133772304	6.322070008201839	2.580823978969016e-10	2.270925810065787e-9	P-val < 0.05	ENSG00000186446.12_ZNF501	308	308	420	429	510	542
2440.4942762067153	0.03465195975492508	0.05876916718770317	0.5896282253626292	0.555439924370402	0.681785056179612	Not Sig	ENSG00000186448.15_ZNF197	2506	2511	2975	2086	2300	2406
68.51034308237124	1.5014990121348233	0.30282328780924833	4.958334027073353	7.110024269839996e-7	3.988886974800004e-6	P-val < 0.05	ENSG00000186451.2_SPATA12	49	35	33	95	90	92
58.91586211519868	-0.8429912381255298	0.3192943892365509	-2.640169281211501	0.00828646251209715	0.021301370169899067	P-val < 0.05	ENSG00000186453.13_FAM228A	87.83	68.79	92.71	39.86	28.1	48.45
50.61520126474738	-0.03596607256993488	0.32448429444697147	-0.11084071921333807	0.9117426550123484	0.9452844710528079	Not Sig	ENSG00000186462.9_NAP1L2	42	63	66	39	46	53
5790.767036632135	-0.1992352372100122	0.04930884558707993	-4.040557730319619	5.332423624088356e-5	2.2002281422988588e-4	P-val < 0.05	ENSG00000186468.13_RPS23	5918.76	6942.92	7702.88	4503.85	5009.96	5321.73
14156.944346435383	-0.1618233635783829	0.041466057343306426	-3.9025500360116805	9.5184553248783e-5	3.7646169912953874e-4	P-val < 0.05	ENSG00000186469.9_GNG2	14646	17142	17782	11332	12189	13240
858.0855519194264	0.22216264407041394	0.0999394344923325	2.222972795463022	0.02621763444749954	0.0581980411420631	P-val < 0.05	ENSG00000186470.14_BTN3A2	771.77	890.15	968.36	673.41	900.52	979.17
17994.115996802884	0.14020716907370329	0.1696749475914405	0.8263280529268673	0.40861802419714627	0.5467878584490911	Not Sig	ENSG00000186472.20_PCLO	20777	16933	18556	17746	18092	15763
6935.7644272694015	-0.1580694907612507	0.055012580138653934	-2.8733335241294213	0.004061650762299243	0.011317554515082158	P-val < 0.05	ENSG00000186480.13_INSIG1	6873	8482	8947	5407	5918	6735
170.5242558901754	-0.4063342345626115	0.17659986286478568	-2.3008751420929627	0.02139868954836073	0.04882695542796513	P-val < 0.05	ENSG00000186493.14_C5orf38	189	210	247	120	135	149
478.3485897110947	-0.17523275394213722	0.11936318271456793	-1.4680636856104086	0.14208692460147038	0.2396468144478874	Not Sig	ENSG00000186496.12_ZNF396	482	528	680	370	390	479
3736.0284639603	-0.2400538801311323	0.057528834013721934	-4.172757613579896	3.0093503854610227e-5	1.29837580471584e-4	P-val < 0.05	ENSG00000186501.15_TMEM222	4054	4344	5030	2846	3002	3591
10.83112861877416	-1.8399826128490768	0.8141133449203807	-2.2601061932340945	0.023814660865439687	0.05358298694723929	P-val < 0.05	ENSG00000186517.14_ARHGAP30	15	24	17	6	0	7
7295.472121052284	0.14592268066627515	0.043978558972210986	3.318041429199175	9.065103775581211e-4	0.002949934055861435	P-val < 0.05	ENSG00000186522.15_SEPTIN10	6801	7880	8289	6455	7151	7473
1137.315601827932	0.5721244724792374	0.08233657882393448	6.948606326024881	3.689124102621363e-12	3.955442993667892e-11	P-val < 0.05	ENSG00000186523.15_FAM86B1	847.45	1060.97	1131.98	1118.45	1316.44	1307.62
71.58133569011956	-1.6470746727733347	0.31139197400118807	-5.289393466406589	1.227226364477805e-7	7.678962770532112e-7	P-val < 0.05	ENSG00000186529.16_CYP4F3	94.57	153.53	109.65	28.75	39	27.21
2281.861982665716	-0.35028933306392934	0.060547643621449855	-5.785350380503237	7.236134235566522e-9	5.3083100610051835e-8	P-val < 0.05	ENSG00000186532.12_SMYD4	2498	2895	3090	1778	1853	1877
16.733845176507135	-1.0326650879484442	0.5864071450993759	-1.7610035903867491	0.07823779531232218	0.14698686404697153	Not Sig	ENSG00000186564.6_FOXD2	24	27	23	9	15	6
23246.488558268655	0.34263517160612084	0.037721766131912804	9.08322188330015	1.0540744603583038e-19	2.1838506319605223e-18	P-val < 0.05	ENSG00000186566.13_GPATCH8	20268	22860	24863	22819	23803	24770
97.36767853870886	0.5410765768454884	0.25623896992938333	2.1116092411493974	0.034719979274700566	0.07415823127182998	P-val < 0.05	ENSG00000186567.14_CEACAM19	103	64	94	106	108.18	102
28328.76007658053	-0.1294749254529056	0.036008680187015515	-3.5956587350733664	3.2357175346609137e-4	0.0011594654499201607	P-val < 0.05	ENSG00000186575.19_NF2	29370	32415	36428	23527.59	24793	26024.98
861.7396557885066	0.1752892091069296	0.09386423072941019	1.8674761167781753	0.06183512900922943	0.12104412398437726	Not Sig	ENSG00000186577.14_SMIM29	766	898	1028	703	872	947
18994.381156336305	0.3112537981258227	0.03833109469402958	8.120138509227166	4.656519382827357e-16	7.263107913397104e-15	P-val < 0.05	ENSG00000186591.13_UBE2H	16845	18694	20699	17896	18850	21131
737.7018059974754	0.5782433972495873	0.09161713212810657	6.311520387268181	2.7630739318195093e-10	2.4188394970358493e-9	P-val < 0.05	ENSG00000186594.15_MIR22HG	607	673	678	756	844	827
256.40215894555485	-0.038952539253721934	0.16052988568773463	-0.2426497663462681	0.808276725118472	0.8739819657812736	Not Sig	ENSG00000186615.12_KTN1-AS1	311	242	304	204	242	250
548.3498317818243	0.02755789090819682	0.11120187871156106	0.24781857309872746	0.804274783844988	0.8713374898372235	Not Sig	ENSG00000186625.14_KATNA1	537	646	615	486	459	578
11.183173225974187	-0.5891259623884747	0.6980775256716278	-0.8439262699678955	0.3987106074051497	0.5368929404206293	Not Sig	ENSG00000186628.12_FSD2	12	14	19	4	8	13
3201.4577573843944	-0.10968848569018122	0.05321679409891379	-2.0611629758512655	0.03928749441295326	0.08246273003521125	P-val < 0.05	ENSG00000186635.15_ARAP1	3229.79	3729.36	4070	2666.08	2856	2941.33
4473.439651064783	-0.3402764105216748	0.05231607110467599	-6.504242450485947	7.808587188681854e-11	7.227523999415772e-10	P-val < 0.05	ENSG00000186638.17_KIF24	5024	5574	5966	3337	3847	3664
853.3094747051896	0.261731695238871	0.08976654974169698	2.9156929389845474	0.0035489959617755057	0.010044633113285139	P-val < 0.05	ENSG00000186642.16_PDE2A	720	911	947	817	824	917
274.19936050448075	-0.4248702501061653	0.148971733837207	-2.8520192331952994	0.004344247202033862	0.012026569626254088	P-val < 0.05	ENSG00000186648.15_CARMIL3	284	368	393	214	222	206
26334.397368502152	0.21990411526881898	0.03839013374416252	5.728141421290486	1.015369059802017e-8	7.320293422003222e-8	P-val < 0.05	ENSG00000186660.15_ZFP91	23797.48	27442.93	29483.31	24744.42	25579.46	27546
994.1360560909881	-0.1211403318637485	0.08611221533362695	-1.4067729113042922	0.15949473754065047	0.2627416722910836	Not Sig	ENSG00000186665.10_C17orf58	1044	1173	1215	753	858	1016
493.96763556361884	0.3554603159705052	0.11350063705011962	3.131791373237324	0.0017374328876707326	0.005288097040957768	P-val < 0.05	ENSG00000186666.6_BCDIN3D	425	453	563	436	544	548
1580.591579886698	0.055862178857616206	0.07499484354681217	0.7448802639710388	0.4563441071433288	0.5926723220171478	Not Sig	ENSG00000186687.16_LYRM7	1534	1761	1843	1304	1628	1499
1208.014778606263	-0.04701677224271525	0.112258540287291	-0.4188257937649142	0.6753434524654212	0.778993911749883	Not Sig	ENSG00000186704.9_DTX2P1	1404.45	1273.48	1367.63	1135.42	1186.22	924.29
9.081888319205627	-0.48507615449306885	0.7689588105117943	-0.6308220256559877	0.5281569001307695	0.6575832328871078	Not Sig	ENSG00000186710.12_CFAP73	10	15	10	6	4	11
42.818850835297695	-1.3179171606512128	0.37366652611179785	-3.526987483639097	4.203166323561581e-4	0.0014696751527884689	P-val < 0.05	ENSG00000186715.11_MST1L	57.98	61.57	83.64	13.84	25.56	28
10001.898853602715	-0.13860404443376975	0.03846391644093439	-3.6034823611009985	3.139820641772702e-4	0.0011288494510674828	P-val < 0.05	ENSG00000186716.21_BCR	10589.8	11452.59	12706.37	8032.88	8762.99	9396.58
38.04447845160788	0.8686359999647658	0.3729683428511952	2.3289805062928073	0.019860098428726356	0.04572861235648926	P-val < 0.05	ENSG00000186765.12_FSCN2	27	33	29	40	52	43
13532.08916662832	-0.137828589811024	0.055413017056359745	-2.4872962551532	0.012871815981781092	0.031329514370750204	P-val < 0.05	ENSG00000186767.7_SPIN4	13398	17014	16618	10698	12435	12305
306.96292188117343	-0.20293495593885488	0.1385719015280562	-1.464474065095854	0.1430644642253509	0.24086157099461272	Not Sig	ENSG00000186787.10_SPIN2B	296.45	395.47	400.75	242.85	264.64	276.98
18.85934799777864	1.0210268783453937	0.529081843885255	1.9298089513856567	0.05363051396845064	0.10716176054621442	Not Sig	ENSG00000186790.6_FOXE3	15	12	14	24	25	20
538.1675365726211	-1.291795195873619	0.1159026172660498	-11.145522218090683	7.530124865291609e-29	2.8601924279999295e-27	P-val < 0.05	ENSG00000186792.17_HYAL3	722.66	858.53	958.58	254.47	262	345
66.4333942825657	-0.5391210035015096	0.2839442936934204	-1.898685817872459	0.057605797338192766	0.11395047827212575	Not Sig	ENSG00000186806.6_VSIG10L	70	92	100	49	44	56
1295.208140254624	0.395919143937713	0.07050302050768256	5.615633785428676	1.9584305676832013e-8	1.3584500971846514e-7	P-val < 0.05	ENSG00000186812.13_ZNF397	1153	1224	1327	1284	1316	1445
2332.1130039987124	0.5121961099095531	0.06311921506167839	8.114741436645701	4.868202352248952e-16	7.58751507955762e-15	P-val < 0.05	ENSG00000186814.14_ZSCAN30	2074	2076	2202	2363	2589	2578
1502.4589569004356	-0.4180296398834177	0.0724192797890317	-5.772352902448093	7.817217869603688e-9	5.708043991578542e-8	P-val < 0.05	ENSG00000186815.13_TPCN1	1700	1870	2136	1026	1183	1337
4699.4942029559925	-0.14228788637590972	0.0539896688266922	-2.635465070783382	0.00840220729693343	0.021561075174202624	P-val < 0.05	ENSG00000186834.4_HEXIM1	5101	5191	6050	4009	3866	4398
65.39151673870315	1.7011777396614067	0.31364234523372936	5.423941522926926	5.829896127691354e-8	3.808513300354365e-7	P-val < 0.05	ENSG00000186854.11_TRABD2A	27	27	49	74	107	95
329.09245093205965	-0.684995092366956	0.13971688762129855	-4.90273655553815	9.451069651078496e-7	5.1876941252144536e-06	P-val < 0.05	ENSG00000186862.20_PDZD7	367	504	476	226	231	236
1577.8511301476158	0.36552559497023457	0.0656824635562497	5.565040882749514	2.6209095658680845e-8	1.7913187639293662e-7	P-val < 0.05	ENSG00000186866.17_POFUT2	1379	1544	1648	1512	1592	1784
1037.1602779991806	-0.5639133999911222	0.0828264948363898	-6.808369726438876	9.871091575476432e-12	1.0123297965229854e-10	P-val < 0.05	ENSG00000186868.17_MAPT	1275	1256	1575	716	759	827
1858.3204822873104	0.06880394470191155	0.06774917136579313	1.015568800545522	0.30983476829638573	0.443631478710448	Not Sig	ENSG00000186871.7_ERCC6L	1713	2027	2291	1588	1720	1931
394.41986861495667	-0.019679035868693722	0.11863522484254731	-0.1658785229666125	0.8682525495151483	0.9152631877772229	Not Sig	ENSG00000186889.10_TMEM17	410	448	456	322	366	390
195.27089666696256	-0.6638586299353022	0.17317460927149061	-3.833463997568793	1.2635130075587598e-4	4.892564715506461e-4	P-val < 0.05	ENSG00000186897.5_C1QL4	271	260	258	123	136	157
183.599711423095	-0.7764636690105348	0.20664095992603848	-3.7575496614439308	1.7158532152183209e-4	6.486152837696826e-4	P-val < 0.05	ENSG00000186907.8_RTN4RL2	246	219	305	115	91	168
1950.119392196817	0.026808372764733784	0.07075838762260511	0.3788720131345862	0.7047829078525483	0.8019417631733949	Not Sig	ENSG00000186908.15_ZDHHC17	2076	1984	2335	1574	1913	1932
27.35256030520721	-1.9599021714901637	0.5126853164574893	-3.8228170547823255	1.3193566874388459e-4	5.084803648263466e-4	P-val < 0.05	ENSG00000186910.4_SERPINA11	26	44	78	8	10	13
133.9489683844196	1.218630059756697	0.25213154138983673	4.833310632375404	1.3428100934461724e-6	7.216556324554423e-6	P-val < 0.05	ENSG00000186912.7_P2RY4	109	67	88	187	191	132
2966.8510905000435	-0.2902645491938091	0.05685422219094813	-5.1054176454817934	3.3006471290466647e-7	1.9364777535609926e-6	P-val < 0.05	ENSG00000186918.14_ZNF395	3324.64	3439.97	4062.19	2368	2359.05	2606.89
3941.6504111225	-0.41190776737832285	0.05005432700549783	-8.229213976507566	1.884458912598345e-16	3.0555048819213164e-15	P-val < 0.05	ENSG00000186951.17_PPARA	4651	4899	5351	2946	3164	3180
74.54735404682727	-1.1110201203666719	0.2750502983260402	-4.0393343585822485	5.360310712829051e-5	2.2104007444880713e-4	P-val < 0.05	ENSG00000186952.15_TMEM232	113	114	109	35	47	48
1488.6180560215107	0.034579785173700445	0.06709541977461009	0.5153822017935411	0.6062859671934699	0.7251817230382641	Not Sig	ENSG00000186960.14_LINC01551	1516	1606	1748	1330	1352	1456
8.170582679769359	-0.9973298738424788	0.7961816763694728	-1.2526410785917936	0.21033635806233753	0.32815159657842896	Not Sig	ENSG00000186973.11_FAM183A	12	11	13	5	4	6
30.887134710589766	-0.0246709625430182	0.416306471700416	-0.05926153980323421	0.9527437940411291	0.9709906176671397	Not Sig	ENSG00000186994.12_KANK3	29	32	43	21	26	38
13.48932307590581	-1.363845065088469	0.6784029947713645	-2.010375949988417	0.04439141392374993	0.091499577026433	P-val < 0.05	ENSG00000186998.16_EMID1	14	27	24	6	3	12
29.93711077796361	-0.8133102429208824	0.42630798811812304	-1.9077996790797345	0.05641711227481659	0.11196626897617447	Not Sig	ENSG00000187017.18_ESPN	32	50	45	17	18	25
82.5778770959376	-0.3760525464830715	0.27101051131660825	-1.3875939521908351	0.16526072409362974	0.270696590950682	Not Sig	ENSG00000187024.15_PTRH1	79	89	145	59	70	69
5.948413581820303	0.5948919732677433	1.0167803754665534	0.5850742083754075	0.5584978202340051	NA	Not Sig	ENSG00000187037.9_GPR141	3	4	9	13	4	2
13.580528511476523	-1.756121463087644	0.7268653414762365	-2.4160203587655267	0.015691183982083218	0.03724159623426393	P-val < 0.05	ENSG00000187045.19_TMPRSS6	18	12	41	8	2	7
256.8285890260428	-0.11358581041792769	0.1668064218558676	-0.6809438698713516	0.49590700773436913	0.6292953981736746	Not Sig	ENSG00000187049.11_TMEM216	261	316	308	185	200	298
514.7147091734097	0.16752653992350536	0.11650692549605583	1.4379105723562906	0.15045942955872743	0.2509818932725324	Not Sig	ENSG00000187051.9_RPS19BP1	497	495	618	412	504	588
7.695412755896192	-0.008429122193081937	0.9203830463742886	-0.00915827624844591	0.9926928549245503	0.9958942811913601	Not Sig	ENSG00000187066.9_TMEM262	15	1	9	6	9	6
28.434651030183318	-1.6051521623476415	0.48166141714655814	-3.3325321589111874	8.605952378980087e-4	0.002816156497212198	P-val < 0.05	ENSG00000187068.3_C3orf70	47	29	67	9	13	17
26043.179033688666	0.11979549913442114	0.03670057443424441	3.264131447017431	0.0010980021160167943	0.0034986983690570867	P-val < 0.05	ENSG00000187079.20_TEAD1	25587	27409	29673	23639	25174	25683
352.4485297899887	-0.13111804301544455	0.13136637033789209	-0.9981096583409529	0.3182261872002072	0.4529218635393773	Not Sig	ENSG00000187091.14_PLCD1	416	371	430	276	309	341
1404.1793599456112	-0.3543854889844699	0.07563775811541343	-4.685298689626992	2.7955194895804645e-6	1.4288288126285798e-5	P-val < 0.05	ENSG00000187097.13_ENTPD5	1493	1784	1958	1055	1197	1134
1364.3335745405557	-0.2306059591072406	0.07248036000821344	-3.1816337430044284	0.001464468886064933	0.004537420139286683	P-val < 0.05	ENSG00000187098.18_MITF	1432	1592	1871	1048	1190	1216
15544.77945256053	0.12804137207549884	0.04145247355126356	3.0888716910259237	0.0020091819143447263	0.006035490662730621	P-val < 0.05	ENSG00000187109.15_NAP1L1	14904	15919	18473	13701	14581	16398
679.7381803222353	0.24737528645256032	0.10025867458676087	2.467370404328347	0.013610948052804763	0.032894327266534525	P-val < 0.05	ENSG00000187118.14_CMC1	682	679	691	620	645	766
23.403679903357148	-0.11605784309643745	0.5897882832617323	-0.19677882112984277	0.8440006253549914	0.8982211848296267	Not Sig	ENSG00000187122.17_SLIT1	27	27	26	31	25	4
1444.2247282661883	-0.5993279634369229	0.07656669001097369	-7.827528698850975	4.9755309013804345e-15	7.072287894540131e-14	P-val < 0.05	ENSG00000187123.15_LYPD6	1699	2067	1998	938	1109	1113
3602.9954113929994	-1.1709398675318026	0.0628418903211203	-18.633110200032696	1.7316297806697847e-77	4.178524521331524e-75	P-val < 0.05	ENSG00000187134.14_AKR1C1	5048.76	5518.93	5965.66	1972.6	1821.81	2300.18
2802.2063324112114	-0.34266788459984887	0.05437688496726445	-6.301719651762677	2.943612450090152e-10	2.5724940333957866e-9	P-val < 0.05	ENSG00000187147.18_RNF220	3233	3438	3702	2171	2267	2348
10479.057541971177	0.04438717524247998	0.04176906298187869	1.0626806558178512	0.2879267962103217	0.41961535576736597	Not Sig	ENSG00000187164.20_SHTN1	10229	11740	12227	9245	9564	10438
158.27459834881816	-0.16862039828295727	0.19457385887509904	-0.8666138362974966	0.3861536298421568	0.5243906979404448	Not Sig	ENSG00000187186.15_ENSG00000187186	181.75	187.84	183.41	124.33	117.22	169.83
600.5393719346376	0.5695820825135286	0.10442374372271981	5.454526549306264	4.9103498623790565e-8	3.238462573223692e-7	P-val < 0.05	ENSG00000187187.14_ZNF546	466	500	643	591	671	714
8939.458406124659	0.6469185232730151	0.043352042972091616	14.922446069945918	2.3548028027819133e-50	2.40295324815223e-48	P-val < 0.05	ENSG00000187189.11_TSPYL4	6878	7882	8345	9184	9849	10996
1350.7703718725277	0.03585014424853632	0.08382453036614379	0.42768082435945226	0.6688835125937003	0.7745660195868173	Not Sig	ENSG00000187193.9_MT1X	1358	1446	1616.88	1263	1095	1399
1124.6377289944433	-0.17327131043659683	0.08057795305305822	-2.1503563179683	0.03152704079503981	0.06828456674495054	P-val < 0.05	ENSG00000187210.14_GCNT1	1159	1286	1515	966	947	988
8.33941125037857	-0.18279185109710902	0.8054953895514433	-0.22693097126092854	0.8204774186480064	0.8822444211737488	Not Sig	ENSG00000187229.3_ENSG00000187229	10	11	8	11	6	4
7833.1379510881425	-0.2659438411988246	0.04316609033559304	-6.1609434426712	7.231281689855386e-10	6.076231820590898e-9	P-val < 0.05	ENSG00000187231.14_SESTD1	8804	9395	10119	6143	6692	6704
1695.7760690077528	-0.7259361308260712	0.0704543919077226	-10.30363205429214	6.785008757126846e-25	2.0110883615235368e-23	P-val < 0.05	ENSG00000187239.17_FNBP1	2002	2461	2553	1134	1157	1219
6650.924026018023	-0.054852446589403206	0.06942385010597794	-0.7901095445681711	0.42946379623965525	0.5677924406775537	Not Sig	ENSG00000187240.17_DYNC2H1	7889	6919	7511	5758	5850	6312
1802.0609354091937	-0.05991170876072093	0.09292890612250396	-0.6447047669079634	0.5191185265865873	0.649563207590135	Not Sig	ENSG00000187243.17_MAGED4B	1957.06	1924.33	2209.03	1330.93	1502.73	2048.07
1960.7085872465811	-0.09629300678744113	0.08425541392051908	-1.1428702596877336	0.2530924621044629	0.37944444779070524	Not Sig	ENSG00000187244.12_BCAM	1863	2140	2755	1475	1772	1983
5322.560241061813	-0.09029079957406065	0.04782455180943868	-1.887959137261393	0.05903143641708272	0.1162994709778872	Not Sig	ENSG00000187257.16_RSBN1L	5648	6109	6410	4544	4567	5056
6.51481255835927	1.3937077758994	0.9965482355976976	1.3985351898832061	0.16195241300264504	0.2662343466456081	Not Sig	ENSG00000187260.16_WDR86	5	0	7	9	6	11
197.72588033054967	-0.5029887114435918	0.19440251185735927	-2.5873570595253126	0.009671531381297617	0.02445122398148594	P-val < 0.05	ENSG00000187266.14_EPOR	216	249	308	115	132	207
6.600704356202704	-0.8548617803294225	0.95384650536516	-0.8962257297385146	0.3701322164437492	0.5082194330886156	Not Sig	ENSG00000187288.12_CIDEC	13	3	12	2	7	4
2958.7735907392525	0.017069747659806886	0.06315122115073434	0.270299565847879	0.7869297993348257	0.8602817914366286	Not Sig	ENSG00000187325.5_TAF9B	2799	3355	3616	2359	2829	3015
458.52470774725	0.6556087331034847	0.13533985905362622	4.844165921908566	1.2714465125390174e-6	6.864606322371095e-6	P-val < 0.05	ENSG00000187372.11_PCDHB13	430.67	370.96	367.62	473.11	567.38	499.12
25127.86218558768	0.07214132894699415	0.0373474425212673	1.9316270158502462	0.05340555887669973	0.10676427077192868	Not Sig	ENSG00000187391.22_MAGI2	24883	27208	29059	22414	24022	24301
279.3548833424202	0.19919320205024701	0.14298427488764986	1.393112649672584	0.16358572847467764	0.26836014370503986	Not Sig	ENSG00000187398.12_LUZP2	244	295	325	271	281	267
21398.157741771367	-0.18414079606003972	0.041094925726011707	-4.480864554610566	7.434128060097154e-6	3.550207232611239e-5	P-val < 0.05	ENSG00000187446.12_CHP1	22018	25901	27624	16893	18249	19984
417.22277276000983	-0.8439679306294031	0.13246832398714195	-6.371092388179705	1.8768653264418222e-10	1.6795979367647562e-9	P-val < 0.05	ENSG00000187475.6_H1-6	467	615	705	271	246	304
42.07712343301434	0.20108437073331834	0.35653461285290766	0.5639967719383193	0.5727563290338471	0.6960012479894091	Not Sig	ENSG00000187479.8_C11orf96	44	42	43	47	34	42
44.152125780307586	0.015383171389573274	0.3397819179993579	0.04527366105927492	0.9638891813348768	0.9777128232213865	Not Sig	ENSG00000187486.7_KCNJ11	50	44	51	38	40	44
4576.729912419785	-0.1706122825438673	0.05267762119125875	-3.2388000575124383	0.0012003368737474962	0.0037894581525988757	P-val < 0.05	ENSG00000187498.16_COL4A1	5142	5307	5573	3808	3815	4207
56276.55410757894	-0.3906183431815941	0.04081189569789709	-9.571188412150173	1.0568378542009046e-21	2.5147101192012473e-20	P-val < 0.05	ENSG00000187514.17_PTMA	62112.94	69380.94	80656.95	41037.98	44246.96	48738.97
350.13242729343045	-0.8370210505316974	0.13827486816326845	-6.053312953033391	1.4189681509887209e-9	1.1453937719374125e-8	P-val < 0.05	ENSG00000187522.16_HSPA14	419.16	493.37	583.28	184.1	247.48	262.88
674.0145904733549	0.172214849215455	0.10255399627366846	1.6792602479955479	0.09310133469543252	0.16966694588520803	Not Sig	ENSG00000187531.14_SIRT7	618	674	815	606	598	764
12.592298764381965	-0.5603479582896101	0.6678612343379025	-0.8390185407978085	0.401458905358153	0.5396725395072143	Not Sig	ENSG00000187534.6_PRR13P5	8.92	13.93	28.02	10.35	7.78	9.6
1612.9320395169013	0.05796605647732894	0.0720052624018919	0.8050252793163339	0.42080509217772233	0.5591610088719678	Not Sig	ENSG00000187535.14_IFT140	1581	1695	1970	1301	1613	1618
7.138846948533754	-1.3717687346722502	0.8739828635024907	-1.5695602190355087	0.11651745947022682	0.20410706389903682	Not Sig	ENSG00000187546.14_AGMO	10	14	10	3	3	5
8.798926800697755	-0.25137593641999834	0.8055557453769309	-0.31205281305811555	0.7550003868041264	0.8380280496895656	Not Sig	ENSG00000187553.10_CYP26C1	14.75	7.53	7.81	9	3.29	10
144.59201835585722	0.4204573259350538	0.19291114267287743	2.1795388286514386	0.029291663444984028	0.06413335919300463	P-val < 0.05	ENSG00000187554.14_TLR5	127	145	137	135	147	174
8240.254395687416	-0.04296476757387717	0.041641560874706884	-1.031776107124121	0.30217701460359797	0.43531826378212446	Not Sig	ENSG00000187555.16_USP7	8318	9258	10161	6893	7312	8129
9.521530492970454	1.189280647801129	0.7581957646493127	1.5685667254435343	0.11674893084841413	0.2043903482956489	Not Sig	ENSG00000187556.8_NANOS3	6	9	4	14	12	10
15.055727219350914	0.6442253241230781	0.625479570309965	1.0299702095846606	0.30302399023226245	0.4361631623616797	Not Sig	ENSG00000187559.6_FOXD4L3	8.4	19.02	11.8	17.23	23.21	10.42
18.74468980567335	-0.7891540299808173	0.5832791687709742	-1.352961107189275	0.1760680557433504	0.2846482140263151	Not Sig	ENSG00000187583.11_PLEKHN1	24	20	35	21	8	8
