match_id	CLK1	CLK2	CLK3	CLK4	SRPK1	SRPK2	SRPK3	SRSF1	SRSF10	SRSF11	SRSF2	SRSF3	SRSF4	SRSF5	SRSF6	SRSF7	SRSF8	SRSF9	SRPK1 	SRPK2 	SRSF1 	SRSF10 	SRSF11 	SRSF2 	SRSF3 	SRSF4 	SRSF5 	SRSF6 	SRSF7 	SRSF8 	SRSF9 	SRPK1-S51	SRPK2-T41	SRSF1-S199	SRSF10-S131;S133;	SRSF10-S133	SRSF10-S156;S158;	SRSF10-S156;S158;S160;	SRSF10-S157	SRSF10-S158	SRSF10-S23	SRSF10-S252	SRSF11-S207	SRSF11-S440	SRSF11-S455	SRSF11-S462	SRSF11-S489	SRSF2-S101	SRSF2-S189;S191;	SRSF2-S191	SRSF2-S208	SRSF2-S208;S221;	SRSF2-S212	SRSF2-S221	SRSF2-S26	SRSF2-T25	SRSF3-S5	SRSF5-S233	SRSF6-S303	SRSF6-S314;S316;	SRSF8-S158	SRSF8-S191	SRSF8-S26	SRSF8-S273	SRSF8-S273;S282;	SRSF8-S282	SRSF9-S204	SRSF9-S211	SRSF9-S211;S216;	SRSF9-S216	Kids_First_Biospecimen_ID	IncLevel1	CLK1_201
PT_D5KKHPAE_7316-4337_Solid Tissue_Initial CNS Tumor	3.7980505147675143	3.277984747299765	3.4289463447694826	2.2448870591235344	2.62993940943954	4.690975738343275	-0.8365012677171204	5.7090148649032715	4.428276414392509	3.6357543912777603	5.67072705449947	5.327687364176048	2.933572638261024	6.085976949073639	5.936402377725063	4.677508242264722	5.2502036564992975	5.731454807698346	0.49722796776279665	-0.5245586874990837	0.16488444039377978	1.0743317447820195	-0.03160623637348985	0.29487691285371836	1.0486061728328877	-1.162597735463703	1.550258615108119	1.9639496476588687	0.527230990981744	0.629751889398102	0.17155034587819323	0.08917278242624528	-0.29787177276547916	-0.3914437672369721	-0.09062957701482992	-0.21972159045844508	0.24076196160138896	0.16449126870012779	1.3183868428471313	-0.06523230278238754	-0.08586577361419669	0.42686196205633975	-0.24949676200320128	-0.2651706914879638	0.13450473933687762	1.5018117690089998	-0.4747239488589317	-1.0994051524380242	-0.47717989516390863	-0.15442854666333208	0.0632391267352758	-0.2951598378922687	-1.2082861735116888	0.0463480908856661	-0.5207220994207422	-0.2371726380433355	0.3257852990802162	-0.2470463934066355	0.534978576796059	0.2516513889089627	0.47262187540781764	-0.7109909146658968	-0.5616971016453689	0.505590091568828	0.6406585714821649	1.7683481001828358	-0.23629697248056536	0.2769497708479866	0.2100917828286193	0.8357219389415	BS_1BJNPHMD	0.5489999999999999	0.36737106564852945
PT_D835NGZW_16510-5_Solid Tissue_Initial CNS Tumor	4.234194722953812	2.62993940943954	3.2357270598380583	2.8972404255747994	2.604071323668861	4.581953750848818	-2.643856189774725	5.042644337408494	3.40735275114004	3.986410935252045	4.688180358586926	5.570462931026041	2.944858445807539	5.792334805706692	4.737686761409861	4.100977647724821	3.2234225499349374	4.330558400030802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_WQNXWJXE	0.87	2.944858445807539
PT_D9A6G154_7316-9211_Solid Tissue_Initial CNS Tumor	5.051807107013298	4.117695042669754	3.319039815562536	3.5570424152637194	3.7949356628035362	4.762880292916999	-0.7612131404128835	5.697940582617104	5.469885976274464	5.485748821377781	5.562547724199122	6.335211681705785	4.563158130402808	5.651338766105931	5.297558281168186	5.127633279725874	3.4554916206284685	6.340562269026414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TR2P8KRF	0.611	2.3362833878644325
PT_DB281Z4K_7316UP-310_Solid Tissue_Primary Tumor	3.3923174227787602	2.4276061727818994	3.3132458517875616	2.2539892662307865	2.6848187375532224	5.568944144654707	0.2016338611696504	5.436295119839363	4.045268215138534	3.814550423461808	5.234577959784565	4.88508622529017	2.8972404255747994	5.146899560343589	4.7692427951405385	4.101818134227409	4.20945336562895	5.252476214135217	-0.4329910826609758	-0.07609866022727521	-0.2923796256202572	0.29340018219147196	-0.6566121483551834	-0.2931230435221835	-0.2668116435583229	-0.24662423892995783	-0.11246888816566275	0.14038384892031117	0.21735656366882805	-1.243344993884659	-0.06891016225296001	-1.1649482794275192	-1.0014206300266077	-0.3090813298425598	0.48702342031122775	0.42109090290348133	0.5816998742630657	0.006558980132728102	-1.969933761413203	-0.14051838895412652	-0.3400170627006221	0.13838508624644824	0.7038234374862234	0.7862033615992007	0.22269923931181862	0.7697370173313277	0.30381281349046924	1.3250159105680661	0.281889791618604	-0.9630545311674934	-0.5945188286086708	-1.0756582251928404	0.6997499411473842	-1.5455811572439695	-0.5310832787577734	-0.22506842100715455	-0.7170731586361654	-0.1885890024293957	0.06373526525368835	1.3274375625858974	-0.8266002157151999	2.344125667738472	-1.455176022962858	-0.9446936167560376	-0.4500065238245394	-0.0902940576361635	0.19842772405727258	-0.4444788540291786	-0.3116134251529572	1.0783126629957545e-4	BS_0XHT9W4Q	0.259	-0.5353317329965558
PT_DJ106XYS_7316-3935_Solid Tissue_Initial CNS Tumor	4.267535798068735	2.817623257511431	2.9616233282869446	2.032100843167024	2.2720231890610485	3.673556423990145	-1.15200309344505	5.018367115543116	3.682573297347578	4.539158811108031	5.3139713710590195	5.4121040446775694	3.6217588567097327	4.798569003556882	4.715893370547605	4.063502942306158	2.548436624696042	5.186659017202113	-0.3731313850202537	-0.99815957704498	-0.11896900013079702	0.4568411797711854	0.03241268623218565	-1.0157775462996512	0.6176477962782067	0.15144579373968683	-0.43591937695822053	1.0646818999448417	0.9452117264226501	0.4004559483091603	-0.5574464360789454	-0.8892813386245474	-2.426784531291175	0.5739347011879354	1.112833669442113	-0.0729618431961711	1.0129697790008405	1.4259703041300378	-0.3543320432635105	1.6370914086222206	0.08849194226585633	-0.06985757089267343	2.1640514147639305	1.339999736035619	0.40949565460585347	-0.6229249938789597	1.1582766486637672	-0.2931204415628651	0.6086426966969705	-0.6963299312239227	-0.3715616534530995	-1.2165403901656753	-1.045907367866612	-0.9141315197612255	-0.7570919138951916	0.4086025566369344	0.7934598699388016	-0.6738072391932267	1.3654186848263714	0.2425597497384487	-0.2940826332957924	-0.57818255542895	-0.32056012728374783	-0.5516625799827078	0.5456657756735294	0.5132755654948654	0.8536871242359511	0.2746321580664738	-0.5455822653360893	0.026584750324022844	BS_NR3P3GN2	0.8959999999999999	3.2172307162206693
PT_DXET8FM2_16510-2_Solid Tissue_Initial CNS Tumor	4.203984165855989	2.032100843167024	3.0250287944915226	2.5777309314900805	2.6392321632492775	4.996840647795369	-1.7858751946471527	4.480265122054463	3.438292851579147	4.493775408460703	4.178714641175443	4.894332742277694	3.33199177823206	5.39334755137725	3.6403895600549454	3.759155833800272	2.84197311892718	4.2086733196294714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_8ZTEXH90	0.969	3.2675357980687347
PT_E3S6H59E_7316-133_Solid Tissue_Initial CNS Tumor	3.097610796626422	3.040892430646901	3.6724253419714956	1.9855004303048849	1.560714954474479	4.621758856709732	0.632268215499513	4.609400390006429	2.835924074254375	4.0522419811811385	4.838447592548458	5.416839741912829	3.5496691707264905	5.954661620837898	4.739308070860385	3.628773595201645	2.8619553641448694	4.542877099354142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_BKR4E30C	0.884	1.6461626571578936
PT_E4TXAYR6_7316-9077_Solid Tissue_Initial CNS Tumor	4.803743668505225	2.918386234446348	3.542258049766918	3.782408564927373	2.266036893995317	4.279471295644468	-3.8365012677171206	4.551516017628014	4.088311235888661	4.766065051474954	4.831370587967541	4.82781902461732	3.790772037862	5.6544928258834615	4.5963388642052	4.130107178658833	3.5777309314900805	5.655351828612554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_ECNBQ2RA	0.86	2.0496307677246004
PT_E9PS2A96_7316-9011_Solid Tissue_Initial CNS Tumor	5.32660925100527	4.362469888750209	3.816599706534912	4.820689560559215	3.800123352826528	4.869871406177713	-2	5.7713574089905615	5.986638471730853	6.867278739709662	5.745775149485796	6.008092420948722	5.002252451731379	7.22013644739608	5.426600226169925	4.995032192477536	3.5496691707264905	5.72328550477764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_JJVH7WR0	0.8590000000000001	1.9183862344463478
PT_ERTJRQ37_7316-9854_Solid Tissue_Initial CNS Tumor	6.477029653013065	4.4809113460477485	4.246408087246385	5.765799923285126	4.622930350920177	5.018367115543116	-0.4941090702700427	6.179710083870624	5.836429131161648	6.538538163629804	6.113117036390723	6.315421315945778	5.5963388642052	6.936520163171583	6.035183996618336	4.887037791419197	3.6028844087184186	5.8165997065349115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_DSPVSM7D	0.967	3.985500430304885
PT_FAZEJ3VR_7316UP-2238_Solid Tissue_Primary Tumor	3.838951766951943	2.411426245726465	2.8639384504239715	2.572889668420581	2.4059923596758366	4.3377110921282895	-2.1202942337177118	4.568640195419223	2.944858445807539	3.361768359419153	4.349082146391089	5.140778655782796	2.5897634869849773	5.274634402517586	4.093391153253013	3.713695814843359	2.8032270364349277	3.982765462583646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_CV9QNWN7	0.816	2.0426443374084937
PT_FCYM09DV_16510-1_Solid Tissue_Initial CNS Tumor	2.372952097911829	1.8032270364349277	2.4594316186372973	1.8953026213333068	2.570462931026041	5.17672169288105	-1.9434164716336324	4.290571850852079	3.0789513413948217	3.669026765509631	4.04176864995163	4.9593064897596575	2.9145645234939397	5.607034345948616	3.3936907641874536	3.889473542531109	2.974529312483882	4.12267271882414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PQY28YXA	0.638	-0.25153876699596445
PT_FFSCZ7CA_7316UP-2877_Solid Tissue_Primary Tumor	4.354028938054387	2.974529312483882	3.729008870337863	3.27500704749987	2.9616233282869446	5.07724299893246	-1.3584539709124763	4.998646839005795	3.6229303509201767	4.140778655782796	4.4154882710497	5.7311832415722	2.9781956296816516	6.305605789585429	4.906409617094016	4.119356177039675	3.833902076669163	4.595145567990858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_74GHJS7N	0.6779999999999999	2.604071323668861
PT_FKCPVY7V_7316-8031_Solid Tissue_Initial CNS Tumor	4.5291962679993905	4.7938958825488776	4.030336078370959	2.456806149230474	3.356143810225275	5.358958825832329	2.62760683812965	6.110196177754199	4.888012585402829	5.561937059622433	6.63023071585969	6.740522858354904	4.9597701552114675	7.018700931064459	6.186659017202113	5.1013979521825314	4.23035674505615	6.416839741912829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_862NMAR7	0.9	2.918386234446348
PT_FYPWZBH0_7316-1085_Solid Tissue_Initial CNS Tumor	4.499527024215096	3.0391383939069585	2.3868109464722167	1.7782085763980877	2.821710215034674	4.463360885816658	-0.18442457113742744	4.89287670006069	4.042644337408494	4.614120868789254	4.974529312483882	5.4376272483189485	3.9708536543404835	4.94673086014031	4.71918344048179	3.8257856274647914	3.189033824390017	5.2712762591759255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_2A5R9MEJ	0.923	3.8328900141647417
PT_FZP24XYK_7316-1060_Solid Tissue_Initial CNS Tumor	3.3840498067951597	3.73768676140986	3.9900472195737944	2.389566811762726	2.1473066987802936	4.2141248053528475	-2.5563933485243853	5.407012773516011	4.358255586705128	5.293885430302371	5.623515741490549	5.756222712847288	4.575917361118149	5.964860664245848	5.370861740085285	4.4561490346479955	2.3645724322958563	5.671293372481576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_Z8F3GM85	0.7659999999999999	0.6415460290875237
PT_G395P98S_7316-8826_Solid Tissue_Initial CNS Tumor	5.161887682376894	3.8011586560936985	3.929790997718597	4.598722499676621	4.860962797858116	4.5855634984556914	-6.643856189774724	6.230548886634764	6.055065472565087	6.624685810525398	6.055499365813739	6.012345190419828	4.94766615679601	7.36273287432728	5.928133407829852	4.543495883425772	2.9068905956085187	5.125981653854716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FKASA3MN	0.833	2.8639384504239715
PT_G9A050X1_7316-8028_Solid Tissue_Initial CNS Tumor	3.15704371014558	3.035623909730721	3.1521834190550453	2.2203299548795554	2.885574364371426	4.969012307516316	-0.5353317329965558	4.409390936137702	3.885574364371426	4.752213367865143	4.7745235295902315	5.079378111118652	3.725741156503952	6.061128135118254	4.620586410451877	3.8914191868460786	3.0268000593437154	4.51853513898218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_F9Y4Z92G	0.7390000000000001	0.6599245584023783
PT_GBCZ0RW3_7316-9642_Solid Tissue_Initial CNS Tumor	5.314333993919012	2.8298495598446904	3.0513721017210256	3.0806576633452254	2.769771739249448	4.510329019490572	-2.9434164716336326	5.277240898332068	4.720278465233327	5.323370069061268	4.741466986401147	5.976134472831654	4.217230716220669	6.461233861271283	4.28909670241999	4.828834649468056	2.584962500721156	5.5109619192773796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TPB6WVF4	0.47	1.232660756790275
PT_GKSTR4C1_7316UP-1975_Solid Tissue_Primary Tumor	5.311430455749743	4.177917792195843	3.8972404255747994	4.659924558402379	4.032982416699429	5.518220380599588	0.7907720378619999	5.318316841334983	4.5109619192773796	5.301587646603187	5.263410058756341	5.483815777264256	3.5310694927259543	7.04176864995163	5.494095544940635	4.448900951145128	3.351910961103077	5.173926931999809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_5FRQVRRE	0.487	-1.3584539709124763
PT_GWBKEDF7_7316UP-2960_Solid Tissue_Primary Tumor	3.951401291674311	2.8257856274647914	3.4554916206284685	2.761285273361619	2.682573297347578	4.948600847493355	-1.2515387669959646	4.986410935252045	3.596935142387232	4.286881147788161	4.638073837180719	5.4809113460477485	3.1176950426697547	6.4571345943180365	4.4409521980296365	4.038260575175349	3.140778655782796	4.489286022625876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_B3516CQJ	0.68	2.144046369616707
PT_HA0E85NR_7316-10221_Solid Tissue_Initial CNS Tumor	4.839455765224629	3.8579809951275723	3.9541963103868754	4.012568673503056	4.269781238274379	6.127220550488074	0.8718436485093178	5.659068274843228	5.8779895853872075	6.1141587687205465	5.819412726206565	6.61706334388818	5.358255586705128	6.706254253573203	5.164705840182799	5.434628227636725	3.189033824390017	6.762880292916999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_A7Y1Y314	0.755	1.956056652412403
PT_HMF8J4EG_7316-644_Solid Tissue_Initial CNS Tumor	2.066950243924627	2.881664619320345	2.18269229751619	1.5993177936982261	2.6758159311722696	3.4918530963296748	-1.5145731728297582	4.040892430646901	3.4195388915137843	3.752748591407134	4.289834465177509	5.140369670651527	3.258518924711301	4.421559944901823	4.3847405872923835	3.3936907641874536	3.400537929583729	5.381975478557301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_51RA1PGE	0.857	0.632268215499513
PT_HV1DFFQ1_7316-9139_Solid Tissue_Initial CNS Tumor	5.107687869314374	2.669026765509631	3.0338634518662837	2.956056652412403	3.683696454306516	5.330916878114617	-1.434402824145775	5.694880192799191	5.095080491901415	4.718635616271338	5.369466483650723	5.5388485207442395	4.390254956321868	5.547819956577703	4.729008870337863	5.195347598322219	4.040892430646901	5.85897561429202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_B57327NA	0.846	3.0959244199985356
PT_J5NSRW1Y_7316-3817_Solid Tissue_Initial CNS Tumor	3.7602209464665095	2.726831217032493	3.679198570566922	2.0036022366801953	2.277984747299765	4.438292851579146	-2.9434164716336326	4.612942196304665	4.108524456778169	4.095080491901415	5.094658342654544	5.570159301636119	3.6633446193660846	5.269781238274379	4.095080491901415	4.4535175792154975	2.2720231890610485	5.13709360897494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_GG9W3J9Y	0.922	2.8011586560936985
PT_JJZ5PN64_7316-8964_Solid Tissue_Initial CNS Tumor	4.811471030529836	4.228049047884462	4.006298023900369	3.6205864104518777	4.5963388642052	4.94063660720115	-0.9159357352115255	5.82781902461732	5.131754090984813	6.324450604656073	5.424250286084049	6.177120502846516	4.762348815644129	7.1923914569131755	5.25171909260596	5.427270935173585	3.040892430646901	5.724377421606217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_JQXHHK0K	0.737	2.0214797274104512
PT_JNEV57VK_7316-2594_Solid Tissue_Initial CNS Tumor	3.743084055549586	3.5921580021253603	3.6403895600549454	2.2203299548795554	2.7845039829295666	4.950001749083499	-1.15200309344505	5.5087455542444745	4.294253136444514	4.803227036434928	5.540089281982523	6.096978636370538	4.441616269406558	5.4110872267986005	5.20906339534927	4.454833906898869	3.4168397419128294	5.70265754339091	NA	1.7310482315954236	0.3848878797631053	0.4098426144677394	0.3503232664367017	0.25172473811431645	0.47281377011132414	0.8150781347868735	0.38110212195632515	-0.10655740191091359	0.5547192070530345	NA	0.4236992404108575	0.41381675982629823	0.8243489156304182	-0.9788619185191101	-0.6717906664663784	-0.15675716159508152	-0.058001612153538544	-0.7138749296904733	-0.3742346706849268	-0.6192801675721911	0.7694827599632558	-0.6486992081650865	1.12302879313861	-1.4008305760291648	-1.6923644835850333	-0.39977347744726544	0.2602018997081427	1.8527880303698618	-0.31881989903459784	-0.32585171667422025	-0.39008265435195677	-1.0255282640290644	-0.7999334171926687	-0.35766186345731266	0.16892507734125187	-0.36447936262005676	1.1775344504710412	-0.31734732267792004	-0.6232524639069079	0.1864588740576033	0.22513369697966576	-1.0455911787518384	-0.35159003747443673	0.37565221071088	0.5702217244127393	0.5638436051438913	-0.5668214971008647	0.2015488181930341	-0.939471303448214	0.6277252555072963	BS_VF5XWFXD	0.922	3.070389327891398
PT_KCDPF85V_7316UP-2066_Solid Tissue_Primary Tumor	4.55581615506164	3.2735158897021166	3.3936907641874536	3.0652276227756188	2.408711861029429	4.533563348214512	0.15055967657538138	4.612352498752662	3.463360885816658	4.059182199211692	4.471187460386985	5.399171093819823	2.646162657157894	6.539469034749887	4.636334602442182	3.955126781261366	2.440952198029637	3.93451650158608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_8SQARNQW	0.568	1.613531652917927
PT_KEQ53KRH_7316-440_Solid Tissue_Initial CNS Tumor	2.7990873060740036	2.5801454844233804	2.9653225483672547	1.5704629310260412	3.2720231890610485	3.3476656563009706	-0.3584539709124763	4.733354340613827	4.167518503735217	4.308156975114762	4.866413481123453	5.841469999465799	4.078951341394822	5.008092420948722	4.405992359675837	4.06177619758669	2.0772429989324603	4.872336288104642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_K17VQECG	0.695	-0.10469737866669324
PT_KFYJBQB8_7316-3075_Solid Tissue_Initial CNS Tumor	2.9354597478052895	4.105175192265479	3.578938713093386	2.4594316186372973	2.361768359419153	3.896271848807375	-2.5563933485243853	5.142821844115928	4.396433531250992	4.850999394716474	5.735522177296538	5.787641414483327	4.25171909260596	6.31015831794782	5.369815424283912	4.735522177296538	2.7463127664254587	5.924337464075348	-0.007657880249013795	-0.1601763735270689	0.8952302182043834	0.6631004708547907	1.8392844944660682	0.11706116111980064	1.4643053480779016	0.8870190642501414	1.536650170932036	0.023001388015788608	-0.6710302818472795	1.3749484302964605	0.3376210399209368	0.4009822675072583	0.35634683361538516	-0.9434112321378314	-0.7477443415412532	-0.4091189389833408	0.3096837473828578	0.2675320251064735	0.1613663265360866	0.30412590582891746	0.9169904208977434	-0.17938653007147345	0.8870208375465752	-0.035620511605008676	0.15149029553775353	0.33199697859658145	1.801905508471318	-1.6498165005502459	-2.1900246417068976	-0.506772406374519	-0.5412366457774549	-0.6784973530656607	-1.722162148120486	0.5244224736938047	-0.8250570822834474	-0.3175115472336611	-0.36153516127057855	-1.019434513210669	-1.82026828718876	-0.23627523943902345	0.06850018876746539	-0.1376038109737716	-0.7713120956556923	0.733223803391784	-0.42938454380291585	-0.2178385051343098	-0.22329259076651936	0.07620027300001651	-0.13546972335833402	1.1712065128999716	BS_52C576HH	0.772	1.560714954474479
PT_KVMF5TFW_7316-3030_Solid Tissue_Initial CNS Tumor	3.6712933724815757	3.4195388915137843	3.2387868595871163	1.565597175854225	1.565597175854225	3.9891390073682333	-1.0291463456595165	4.690975738343275	3.5533605033353277	4.3750394313469245	4.999098033705607	5.137913322088407	3.5533605033353277	5.361417466789213	4.684257705058932	4.0574502721839	2.6322682154995127	4.6082178530214595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_399RPKC9	0.809	0.070389327891398
