SpliceID	Histology
THBS4:80058206-80058314_80055784-80056032_80058707-80058790	Diffuse midline glioma
HMGCLL1:55514048-55514196_55499235-55499299_55541728-55541836	Diffuse midline glioma
SUMF2:56074174-56074218_56072996-56073111_56078101-56078186	Diffuse midline glioma
NLGN3:71147550-71147627_71144845-71144964_71148062-71148206	Diffuse midline glioma
KDM6A:45062647-45062748_45061323-45061419_45063421-45063817	Diffuse midline glioma
ADRM1:62308368-62308470_62308020-62308178_62308654-62308860	Diffuse midline glioma
ENTPD6:25213263-25213406_25209848-25209925_25214866-25214942	Diffuse midline glioma
ZNF211:57639912-57640067_57634628-57634755_57640703-57642279	Diffuse midline glioma
DPF1:38216353-38216403_38216139-38216259_38217459-38217591	Diffuse midline glioma
NETO2:47086226-47086339_47077702-47083801_47109482-47109711	Diffuse midline glioma
ADAP2:30926809-30926918_30922939-30923070_30931888-30931968	Diffuse midline glioma
ADAP2:30926827-30926918_30922939-30923070_30931888-30931968	Diffuse midline glioma
XPNPEP1:109888049-109888192_109886245-109886341_109888502-109888595	Diffuse midline glioma
SELENOF:86868053-86868102_86862444-86863605_86880661-86880725	Diffuse midline glioma
CCND3:41936559-41936695_41934933-41936107_41937234-41937394	Diffuse midline glioma
ID4:19838584-19838642_19837369-19838195_19839209-19842197	Diffuse midline glioma
NUP153:17668975-17669028_17665238-17665385_17669292-17669337	Diffuse midline glioma
SENP7:101398861-101399055_101372007-101372126_101458954-101459052	Diffuse midline glioma
BEAN1:66437595-66437701_66427294-66427431_66469601-66469865	Diffuse midline glioma
RHOT1:32211116-32211238_32208106-32208309_32224615-32225727	Diffuse midline glioma
HNRNPD:82356537-82356683_82355248-82355401_82356795-82356895	Diffuse midline glioma
ARAP2:36119650-36119718_36117060-36117135_36121178-36121326	Diffuse midline glioma
ARVCF:19971216-19971335_19969895-19970743_19971885-19971971	Diffuse midline glioma
ILDR2:166939514-166939570_166936590-166936737_166956732-166956852	Diffuse midline glioma
ENAH:225517196-225517306_225514595-225514900_225519197-225519565	Diffuse midline glioma
ENAH:225517196-225517990_225514595-225514900_225519197-225519565	Diffuse midline glioma
SYNE1:152300641-152300781_152293959-152294127_152301868-152302063	Diffuse midline glioma
SPAG9:50975863-50975901_50974770-50974947_50977107-50977221	Diffuse midline glioma
PPT1:40076730-40076913_40072718-40074183_40078559-40078658	Diffuse midline glioma
PPT1:40076842-40076913_40072709-40074183_40078559-40078658	Diffuse midline glioma
BTF3L4:52059835-52059901_52056198-52056379_52064824-52064938	Diffuse midline glioma
ATP10D:47582869-47582961_47582030-47582064_47587018-47587206	Diffuse midline glioma
TBC1D14:7009877-7009948_7006631-7006726_7010652-7010777	Diffuse midline glioma
MCL1:150578244-150578491_150574175-150577491_150578842-150578963	Diffuse midline glioma
ZNF821:71867912-71868037_71864898-71865048_71879906-71880023	Diffuse midline glioma
MAP4K4:101835900-101835978_101834408-101834463_101839818-101839994	Diffuse midline glioma
FLNB:58131927-58132019_58130740-58130908_58132807-58132931	Diffuse midline glioma
PDE6B:667856-668006_666530-666614_670045-670233	Diffuse midline glioma
SUPT20H:37010552-37010655_37009311-37009809_37012191-37012297	Diffuse midline glioma
PLEKHJ1:2234150-2234240_2233148-2234061_2235761-2235828	Diffuse midline glioma
PPP2R2B:147035169-147035240_146701044-146701142_147081058-147081293	Diffuse midline glioma
AIF1:31616104-31616145_31615669-31615736_31616343-31616506	Diffuse midline glioma
SARNP:55800854-55800900_55800561-55800629_55803628-55803728	Diffuse midline glioma
ZFAND1:81717249-81717288_81714986-81715114_81718181-81718224	Diffuse midline glioma
STK25:241498235-241498349_241497615-241497687_241498638-241498784	Diffuse midline glioma
STYXL1:76013742-76013887_76005258-76005404_76021850-76021992	Diffuse midline glioma
SUCLA2:47996843-47997023_47988881-47988981_48001179-48001266	Diffuse midline glioma
BCAS1:53966906-53967073_53953431-53953695_53975388-53975430	Diffuse midline glioma
MARK2:63908260-63908304_63906087-63906114_63908876-63909255	Diffuse midline glioma
TMEM263:106957082-106957149_106955827-106956065_106967110-106967180	Diffuse midline glioma
SNCAIP:122452925-122452995_122450532-122451601_122463490-122464075	Diffuse midline glioma
PKNOX2:125331819-125331925_125235044-125235115_125351283-125351392	Diffuse midline glioma
COPS3:17276035-17276164_17270757-17271008_17281131-17281160	Diffuse midline glioma
SUGT1:52661475-52661570_52659178-52659249_52662648-52662702	Diffuse midline glioma
MYCBP2:77118340-77118495_77097369-77099013_77121372-77121495	Diffuse midline glioma
PTK2:140686632-140686694_140675429-140675499_140700890-140701022	Diffuse midline glioma
PWWP2A:160080651-160080770_160075881-160078168_160093100-160094065	Diffuse midline glioma
MLH3:75033419-75033490_75032067-75032179_75038339-75038412	Diffuse midline glioma
DNM2:10797380-10797518_10796060-10796199_10798485-10798572	Diffuse midline glioma
CARM1:10921375-10921443_10921049-10921127_10921614-10921900	Diffuse midline glioma
NFIX:13078613-13078735_13075534-13075671_13081679-13081835	Diffuse midline glioma
FDPS:155319857-155319928_155319610-155319688_155320408-155320665	Diffuse midline glioma
DPYSL4:132202646-132202825_132201945-132202116_132203761-132203927	Diffuse midline glioma
ARRB2:4716147-4716191_4715588-4716033_4716411-4716515	Diffuse midline glioma
TASP1:13569507-13569586_13559007-13559114_13580896-13580981	Diffuse midline glioma
SNX3:108214498-108214622_108211221-108212254_108222949-108223045	Diffuse midline glioma
PTPN23:47404652-47404779_47396142-47396217_47405004-47405081	Diffuse midline glioma
HNRNPA2B1:26193575-26193694_26193250-26193373_26195846-26195909	Diffuse midline glioma
RICTOR:38978583-38978650_38975536-38975604_38981866-38982036	Diffuse midline glioma
RICTOR:39074111-39074158_39021038-39021136_39074328-39074389	Diffuse midline glioma
ATRNL1:115334282-115334419_115315517-115315736_115394658-115394752	Diffuse midline glioma
APBB2:41065576-41065673_41033235-41033304_41100638-41100750	Diffuse midline glioma
SFXN1:175513463-175513590_175512110-175512196_175516613-175516662	Diffuse midline glioma
LRSAM1:127467740-127467830_127462251-127462373_127473800-127473931	Diffuse midline glioma
GTPBP1:38727213-38727348_38726257-38726440_38727982-38728161	Diffuse midline glioma
DNAH7:195855811-195855991_195853342-195853528_195857376-195857723	Diffuse midline glioma
PTCD3:86125795-86125880_86125454-86125515_86127160-86127305	Diffuse midline glioma
TRIM37:59084002-59084089_59081096-59081219_59088290-59088407	Diffuse midline glioma
NUDT5:12173718-12173813_12172489-12172866_12177792-12177900	Diffuse midline glioma
PTK2:140830472-140830526_140818879-140819020_140846259-140846290	Diffuse midline glioma
DDHD1:53093316-53093444_53091784-53091932_53103682-53103856	Diffuse midline glioma
ADAT1:75618586-75618640_75617141-75617272_75620265-75620334	Diffuse midline glioma
KIAA0753:6611919-6612148_6609993-6610160_6620787-6620998	Diffuse midline glioma
TRPM4:49181349-49181461_49172008-49172108_49182577-49182867	Diffuse midline glioma
SUCO:172585858-172585948_172579201-172579267_172588759-172588924	Diffuse midline glioma
SLC44A1:105335563-105335699_105309723-105309866_105348357-105348451	Diffuse midline glioma
UNC80:209929871-209929971_209926842-209926986_209930967-209931054	Diffuse midline glioma
ABCB6:219216652-219216832_219216363-219216465_219218124-219218994	Diffuse midline glioma
TANC2:63151270-63151380_63099174-63099246_63193990-63194082	Diffuse midline glioma
CIZ1:128187863-128187934_128185546-128185776_128190328-128190356	Diffuse midline glioma
EBF4:2749401-2749518_2748548-2748630_2749619-2749753	Diffuse midline glioma
ZNF142:218651701-218652300_218650358-218650526_218656149-218656463	Diffuse midline glioma
PHF3:63646527-63646795_63635801-63636150_63684128-63685911	Diffuse midline glioma
ISOC2:55455636-55455845_55455259-55455378_55456348-55456489	Diffuse midline glioma
DCTN2:57546028-57546096_57535494-57535845_57547027-57547079	Diffuse midline glioma
QSER1:32927962-32928123_32926708-32927269_32931742-32931837	Diffuse midline glioma
SLC6A8:153693041-153693175_153691974-153692107_153693262-153693366	Diffuse midline glioma
XPO1:61499713-61499894_61498864-61498913_61522610-61522683	Diffuse midline glioma
DTNA:34755976-34756043_34710283-34710445_34765960-34766023	Diffuse midline glioma
TARS1:33448541-33448731_33445323-33445404_33453288-33453346	Diffuse midline glioma
OCIAD2:48899829-48899925_48897803-48897857_48904483-48904611	Diffuse midline glioma
EIF4A2:186787479-186787584_186787126-186787264_186787802-186787882	Diffuse midline glioma
SARAF:30073877-30074028_30069873-30070059_30082846-30083074	Diffuse midline glioma
UQCRH:46309101-46309127_46303697-46303820_46310154-46310316	Diffuse midline glioma
UQCRH:46309101-46309143_46303697-46303820_46310154-46310316	Diffuse midline glioma
ZBTB8OS:32634702-32634792_32633950-32634110_32650432-32650525	Diffuse midline glioma
ZNF720:31723258-31723353_31713243-31713435_31753765-31753856	Diffuse midline glioma
PLPP1:55475299-55475450_55467868-55468149_55490959-55491114	Diffuse midline glioma
SEPTIN4:58526682-58526978_58526219-58526313_58531960-58532046	Diffuse midline glioma
SEPTIN4:58526932-58526978_58526219-58526313_58531960-58532065	Diffuse midline glioma
EPB41L3:5398021-5398143_5397057-5397426_5406764-5406968	Diffuse midline glioma
SNX14:85565332-85565419_85557975-85558060_85572136-85572215	Diffuse midline glioma
IP6K1:49747818-49748168_49738211-49738422_49786353-49786540	Diffuse midline glioma
TM6SF1:83122757-83122878_83121920-83122003_83124671-83124776	Diffuse midline glioma
NDUFC2:78072998-78073072_78069857-78070036_78079578-78079819	Diffuse midline glioma
NDUFC2:78072998-78073141_78068296-78070036_78079578-78079862	Diffuse midline glioma
NDUFB5:179615983-179616049_179604808-179604939_179616982-179617044	Diffuse midline glioma
BTN3A2:26372897-26373097_26370321-26370603_26373275-26373296	Diffuse midline glioma
COPS3:17276035-17276183_17270895-17271008_17281131-17281191	Diffuse midline glioma
TRIM52-AS1:181263628-181263789_181261212-181261384_181271572-181271689	Diffuse midline glioma
TCTN2:123694842-123694976_123692657-123692723_123695219-123695297	Diffuse midline glioma
HNRNPC:21263311-21263582_21234030-21234229_21269297-21269425	Diffuse midline glioma
ORC3:87616314-87616427_87612088-87612248_87621353-87621487	Diffuse midline glioma
NASP:45617463-45617591_45616625-45616703_45618060-45618213	Diffuse midline glioma
EFNA5:107387235-107387315_107376893-107381376_107387705-107387771	Diffuse midline glioma
SSR1:7295385-7295485_7289675-7289931_7297922-7298001	Diffuse midline glioma
RSRC2:122522143-122522329_122521384-122521428_122526847-122526949	Diffuse midline glioma
SBNO1:123348029-123348133_123345257-123345570_123350309-123350441	Diffuse midline glioma
DPY30:31883386-31883462_31869847-31869952_31917925-31918037	Diffuse midline glioma
LRRC40:70187265-70187338_70184784-70184914_70205389-70205579	Diffuse midline glioma
STAB1:52523652-52523756_52523426-52523576_52523870-52524017	Diffuse midline glioma
DLST:74882591-74882624_74881890-74882016_74889094-74889147	Diffuse midline glioma
UGT8:114622879-114623702_114598806-114598974_114663994-114664137	Diffuse midline glioma
DISP1:222836996-222837066_222835118-222835215_222837218-222837380	Diffuse midline glioma
TRPT1:64224100-64224162_64223829-64223967_64224284-64224341	Diffuse midline glioma
SPATA20:50547665-50547954_50547204-50547285_50548282-50548453	Diffuse midline glioma
DLG5:77869129-77869197_77856729-77856892_77926216-77926755	Diffuse midline glioma
KDM2A:67243009-67243092_67231565-67231960_67245188-67245458	Diffuse midline glioma
SYT16:62069603-62069815_61970131-61970311_62075134-62075391	Diffuse midline glioma
BROX:222715684-222715800_222715144-222715269_222718924-222719031	Diffuse midline glioma
FXYD5:35160709-35160801_35158343-35158400_35164155-35164245	Diffuse midline glioma
GDI1:154442111-154442255_154440523-154441794_154442373-154442428	Diffuse midline glioma
ATF4:39521354-39521671_39520177-39520751_39521772-39522602	Diffuse midline glioma
RPL3:39313634-39313729_39312883-39313310_39314106-39314208	Diffuse midline glioma
ATP5PO:33909082-33909211_33903934-33904021_33912288-33912399	Diffuse midline glioma
ATP5PO:33909082-33909211_33906448-33907453_33912288-33912399	Diffuse midline glioma
ZNF334:46506307-46506458_46504613-46504740_46512081-46512140	Diffuse midline glioma
PLTP:45909942-45910070_45907840-45907904_45911151-45911251	Diffuse midline glioma
RAB5IF:36609601-36609730_36607714-36607818_36612009-36612557	Diffuse midline glioma
EPB41L1:36218876-36218962_36214356-36214440_36221863-36221934	Diffuse midline glioma
CDC25B:3800743-3800865_3800461-3800498_3800970-3801093	Diffuse midline glioma
FUZ:49812447-49812736_49812250-49812335_49812995-49813299	Diffuse midline glioma
FUZ:49812638-49812736_49812250-49812335_49812995-49813175	Diffuse midline glioma
HSD17B14:48831668-48831759_48815036-48815141_48832665-48832732	Diffuse midline glioma
EMP3:48327521-48327561_48326829-48326922_48329351-48329492	Diffuse midline glioma
APOC1:44916190-44916359_44914868-44914949_44919172-44919346	Diffuse midline glioma
APOC1:44916190-44916470_44914871-44914949_44919172-44919344	Diffuse midline glioma
RCHY1:75491611-75491637_75490580-75490701_75491723-75491782	Diffuse midline glioma
CCM2:45069826-45069961_45064462-45064646_45072725-45072783	Diffuse midline glioma
AMZ2P1:64974555-64974641_64973231-64973517_64975559-64975579	Diffuse midline glioma
HMCES:129290679-129290804_129288853-129288997_129298353-129298535	Diffuse midline glioma
HNRNPH1:179619269-179619360_179618144-179618323_179620891-179620959	Diffuse midline glioma
HNRNPAB:178210132-178210272_178209329-178209447_178210552-178211142	Diffuse midline glioma
HNRNPA2B1:26190993-26191128_26189708-26190460_26192494-26192577	Diffuse midline glioma
KRIT1:92244002-92244149_92242033-92242137_92244901-92245134	Diffuse midline glioma
MEIS1:66512149-66512294_66464108-66464220_66547942-66548019	Diffuse midline glioma
PNPO:47945861-47945989_47944615-47945612_47946322-47946393	Diffuse midline glioma
IFFO2:18918362-18918502_18916902-18917042_18919677-18919773	Diffuse midline glioma
SUMF2:56074586-56074736_56072996-56073111_56076833-56076889	Diffuse midline glioma
BCAN:156647508-156647682_156646800-156647175_156647982-156648110	Diffuse midline glioma
ANKRD17:73139531-73140283_73135116-73135265_73141740-73141792	Diffuse midline glioma
DHDDS:26447559-26447660_26446315-26446432_26457790-26457905	Diffuse midline glioma
ATP5ME:673912-673966_673302-673401_674211-674276	Diffuse midline glioma
ARHGEF10L:17648554-17648675_17640201-17640302_17654635-17654665	Diffuse midline glioma
ZNF326:90007345-90007750_90005132-90005244_90010087-90010286	Diffuse midline glioma
ZNF326:90007612-90007750_90005132-90005244_90010087-90010286	Diffuse midline glioma
ACTR1B:97658427-97658643_97658223-97658316_97658878-97659003	Diffuse midline glioma
FRG1HP:41007440-41007609_40994632-40994699_41011616-41011730	Diffuse midline glioma
CSF1R:150059700-150059862_150057503-150057592_150060861-150060972	Diffuse midline glioma
BRME1:13895372-13895546_13893141-13893223_13904861-13904913	Diffuse midline glioma
RRAGD:89372437-89372585_89364615-89368207_89377670-89377813	Diffuse midline glioma
UBA7:49809390-49809464_49808975-49809159_49809541-49809725	Diffuse midline glioma
FLOT1:30741792-30741867_30741189-30741333_30742146-30742203	Diffuse midline glioma
GBA:155244095-155244233_155241085-155241180_155244505-155244636	Diffuse midline glioma
FLAD1:154990339-154990528_154990158-154990257_154992712-154992786	Diffuse midline glioma
BAG6:31640385-31640528_31640198-31640306_31640644-31640704	Diffuse midline glioma
NCOA1:24768079-24768135_24762686-24762776_24768223-24768543	Diffuse midline glioma
SHARPIN:144099081-144099205_144098632-144098994_144099276-144099322	Diffuse midline glioma
HMGCL:23810736-23810799_23808134-23808323_23816674-23816770	Diffuse midline glioma
CDK5RAP1:33387323-33387533_33385649-33385770_33392141-33392242	Diffuse midline glioma
HTRA2:74532619-74532714_74531855-74531925_74532819-74533152	Diffuse midline glioma
PAQR6:156245782-156245987_156245141-156245238_156246122-156246250	Diffuse midline glioma
BABAM1:17273904-17274024_17271596-17271655_17276494-17276555	Diffuse midline glioma
FPGT-TNNI3K:74204391-74204456_74201317-74201410_74236101-74236210	Diffuse midline glioma
GRIPAP1:48981795-48981872_48981595-48981691_48982978-48983092	Diffuse midline glioma
LDLRAD3:36227085-36227430_36098326-36098461_36229159-36229211	Diffuse midline glioma
C8orf33:145053062-145053146_145052466-145052897_145053296-145053437	Diffuse midline glioma
IL17RC:9920925-9920969_9920490-9920602_9923880-9924020	Diffuse midline glioma
SORBS2:185651784-185651828_185649466-185649656_185652661-185652688	Diffuse midline glioma
RGMA:93051993-93052507_93035270-93045705_93072915-93073031	Diffuse midline glioma
RPS12:132814972-132815088_132814731-132814782_132816460-132816563	Diffuse midline glioma
RPS12:132814972-132815224_132814731-132814782_132816460-132816563	Diffuse midline glioma
ANO6:45270462-45270524_45216084-45216391_45302013-45302093	Diffuse midline glioma
CADPS:62530654-62530812_62518148-62518250_62532870-62533058	Diffuse midline glioma
MDP1:24214310-24214395_24213942-24214151_24214491-24214599	Diffuse midline glioma
LSM2:31798477-31798507_31797989-31798049_31806074-31806121	Diffuse midline glioma
CTSB:11847679-11847822_11847051-11847168_11848066-11848152	Diffuse midline glioma
APEH:49676056-49676219_49675890-49675966_49676377-49676506	Diffuse midline glioma
APEH:49676056-49676219_49675890-49675966_49676608-49676700	Diffuse midline glioma
APEH:49676056-49676515_49675890-49675966_49676608-49676700	Diffuse midline glioma
APEH:49676378-49676515_49675890-49675966_49676608-49676700	Diffuse midline glioma
ZBTB8OS:32634768-32634792_32627507-32627544_32650432-32650535	Diffuse midline glioma
PHACTR4:28457832-28457855_28407409-28407463_28459084-28459258	Diffuse midline glioma
SNRPA1:101286214-101286293_101285725-101285801_101286907-101287010	Diffuse midline glioma
CLCC1:108962309-108962469_108950308-108950438_108963360-108963413	Diffuse midline glioma
RPS3A:151100975-151101085_151100484-151100588_151102870-151103079	Diffuse midline glioma
RPS3A:151100975-151101162_151100426-151100588_151102870-151102932	Diffuse midline glioma
RPS3A:151104177-151104286_151102870-151103079_151104471-151104490	Diffuse midline glioma
MRPL53:74472358-74472470_74471981-74472252_74472568-74472680	Diffuse midline glioma
MDP1:24214262-24214395_24213953-24214151_24214491-24214599	Diffuse midline glioma
RTN4:55028164-55028220_54987490-54987698_55049744-55050451	Diffuse midline glioma
BRSK2:1456955-1457049_1456597-1456687_1459191-1459239	Diffuse midline glioma
FAHD2A:95410864-95411026_95410526-95410586_95412433-95412542	Diffuse midline glioma
MOGS:74464496-74464722_74461183-74463386_74464895-74464987	Diffuse midline glioma
PPP1CA:67401068-67401199_67398939-67400919_67401727-67401788	Diffuse midline glioma
SUSD1:112052399-112052438_112041866-112041960_112058427-112058686	Diffuse midline glioma
SLC35F5:113717753-113717848_113714646-113715195_113719153-113719244	Diffuse midline glioma
PEA15:160211543-160211650_160205379-160205522_160213109-160213265	Diffuse midline glioma
ANAPC16:72220054-72220379_72215999-72216138_72223887-72224056	Diffuse midline glioma
CYP20A1:203245846-203245895_203238976-203239134_203251966-203252109	Diffuse midline glioma
PDE6D:231737187-231737292_231732432-231733033_231738012-231738138	Diffuse midline glioma
RBSN:15091339-15091493_15090398-15090539_15095972-15096288	Diffuse midline glioma
HLA-C:31269966-31270085_31269492-31269525_31270209-31270485	Diffuse midline glioma
ST8SIA5:46721362-46721469_46704571-46704664_46756377-46756809	Diffuse midline glioma
PPP2R2B:146878002-146878195_146701044-146701142_147081058-147081136	Diffuse midline glioma
LDB2:16505840-16505982_16501540-16502873_16508540-16508686	Diffuse midline glioma
C16orf87:46809603-46809785_46796602-46803070_46824385-46824482	Diffuse midline glioma
TMEM14B:10751133-10751234_10749621-10749698_10770076-10770204	Diffuse midline glioma
TMEM14B:10755142-10755232_10749621-10749698_10770076-10770204	Diffuse midline glioma
PRKAB2:147167767-147167933_147166845-147166939_147171988-147172167	Diffuse midline glioma
EIF4G1:184315489-184315545_184314501-184314674_184315762-184315856	Diffuse midline glioma
CEP89:32923439-32923542_32918223-32918339_32926189-32926273	Diffuse midline glioma
UIMC1:176968555-176969291_176958092-176958154_176969600-176969706	Diffuse midline glioma
CARD19:93110568-93110721_93107673-93107827_93112217-93112289	Diffuse midline glioma
PALM2AKAP2:109931927-109932028_109925060-109925082_110015953-110016039	Diffuse midline glioma
PALM2AKAP2:110156319-110156497_110136126-110138539_110168398-110168406	Diffuse midline glioma
MAPKAP1:125484443-125484583_125467971-125468109_125506309-125506366	Diffuse midline glioma
TRAPPC2L:88859345-88859750_88858618-88858789_88859892-88859972	Diffuse midline glioma
TRAPPC2L:88859573-88859750_88858641-88858789_88859892-88859972	Diffuse midline glioma
KAT2B:20148403-20148487_20148242-20148306_20152331-20154404	Diffuse midline glioma
BCAS1:53975389-53975430_53957431-53957497_53985286-53985499	Diffuse midline glioma
GSTO1:104262979-104263077_104259575-104259798_104266083-104266190	Diffuse midline glioma
SLC41A3:126050898-126051050_126033606-126033678_126067946-126068246	Diffuse midline glioma
SLC41A3:126050943-126051050_126033603-126033678_126067946-126068180	Diffuse midline glioma
CALCRL:187387329-187387493_187385544-187385631_187387665-187387756	Diffuse midline glioma
PRMT7:68321426-68321462_68315194-68316074_68324682-68324832	Diffuse midline glioma
EIF3M:32587012-32587144_32583797-32583929_32589546-32589641	Diffuse midline glioma
BSCL2:62692654-62692797_62692409-62692473_62694567-62694712	Diffuse midline glioma
PRDX5:64320661-64320792_64319733-64319868_64320864-64320903	Diffuse midline glioma
KAT5:65713348-65713503_65712921-65713058_65713592-65713664	Diffuse midline glioma
TMEM134:67465056-67465100_67464802-67464856_67467311-67467388	Diffuse midline glioma
TMEM134:67465056-67465267_67464802-67464856_67467311-67467388	Diffuse midline glioma
TTC17:43436164-43436334_43414589-43414776_43443324-43443584	Diffuse midline glioma
NDRG4:58500988-58501077_58500089-58500269_58503797-58503903	Diffuse midline glioma
HYOU1:119049018-119049203_119048713-119048886_119049555-119049635	Diffuse midline glioma
HYOU1:119049018-119049370_119048713-119048886_119049555-119049635	Diffuse midline glioma
SENP3:7565695-7565764_7565463-7565587_7566926-7567004	Diffuse midline glioma
SENP3:7565717-7565764_7565439-7565587_7566926-7567004	Diffuse midline glioma
RASSF8:25995037-25995130_25958681-25959148_26055278-26055446	Diffuse midline glioma
NSFL1C:1464329-1464426_1458029-1458274_1466719-1466824	Diffuse midline glioma
N4BP2L2:32536933-32537027_32527407-32527532_32538682-32538729	Diffuse midline glioma
ALG5:36985627-36985740_36971976-36972036_36989483-36989555	Diffuse midline glioma
TMTC4:100670360-100670569_100668578-100668794_100674743-100674795	Diffuse midline glioma
SORBS1:95422190-95422216_95421960-95422073_95432447-95432576	Diffuse midline glioma
DROSHA:31531450-31531525_31530797-31530924_31531989-31532074	Diffuse midline glioma
NDE1:15696709-15696860_15694164-15694256_15724190-15725119	Diffuse midline glioma
ARHGEF40:21087320-21087463_21087000-21087105_21087967-21088098	Diffuse midline glioma
CMTM5:23379031-23379123_23377046-23378501_23379298-23379383	Diffuse midline glioma
PAPOLA:96560649-96560711_96556174-96556413_96564954-96564988	Diffuse midline glioma
PPP2R5E:63453689-63453885_63421992-63422094_63539528-63539692	Diffuse midline glioma
LGMN:92704640-92704707_92703808-92704361_92709671-92709872	Diffuse midline glioma
LGMN:92706483-92706653_92704639-92704707_92709671-92709872	Diffuse midline glioma
NADK:1754051-1754208_1753566-1753649_1754283-1754383	Diffuse midline glioma
EEF2KMT:5091794-5091895_5090083-5090565_5093483-5093564	Diffuse midline glioma
ARHGAP17:24939364-24939597_24935469-24935639_24941986-24942143	Diffuse midline glioma
FLOT2:28884225-28884315_28882978-28883231_28888944-28889026	Diffuse midline glioma
ACD:67658555-67658641_67657985-67658362_67658719-67658816	Diffuse midline glioma
SNHG29:16439581-16439703_16439077-16439414_16440110-16440253	Diffuse midline glioma
NPM1:171390051-171390130_171387694-171388006_171391304-171391412	Diffuse midline glioma
NPM1:171390075-171390130_171387880-171388006_171391304-171391369	Diffuse midline glioma
WBP2:75851568-75851676_75849356-75849739_75855238-75855306	Diffuse midline glioma
USE1:17215802-17215851_17215356-17215507_17215991-17216070	Diffuse midline glioma
MMS19:97468966-97469104_97468251-97468406_97469645-97469723	Diffuse midline glioma
SLC25A39:44321700-44321767_44320628-44321558_44322418-44322445	Diffuse midline glioma
EPN2:19313126-19313279_19312051-19312144_19328710-19328887	Diffuse midline glioma
GSTM1:109688991-109689129_109688672-109688737_109689224-109689325	Diffuse midline glioma
GSTM1:109689048-109689129_109688672-109688737_109689224-109689325	Diffuse midline glioma
PAK3:111103159-111103306_111097540-111097684_111123076-111123278	Diffuse midline glioma
PAXBP1:32750917-32751032_32748498-32748698_32751118-32751218	Diffuse midline glioma
AP4M1:100105045-100105098_100104091-100104154_100105239-100105346	Diffuse midline glioma
STAT3:42317182-42317224_42316788-42316851_42322284-42322494	Diffuse midline glioma
GRB10:50705140-50705323_50703820-50703908_50732271-50732368	Diffuse midline glioma
ASIC3:151052416-151052474_151052165-151052237_151052573-151052753	Diffuse midline glioma
NSA2:74773868-74774060_74770630-74770810_74776603-74780113	Diffuse midline glioma
FAM114A2:154011241-154011320_154002846-154002969_154026398-154026522	Diffuse midline glioma
HMGXB3:150010111-150010608_150006472-150006647_150012254-150012353	Diffuse midline glioma
SLC25A12:171787571-171787661_171783404-171785475_171787788-171787947	Diffuse midline glioma
ENOSF1:678696-678737_675320-675402_683245-683380	Diffuse midline glioma
RTCA:100274824-100274965_100273393-100273452_100275598-100275723	Diffuse midline glioma
GPATCH11:37089640-37089866_37088368-37088440_37091915-37092036	Diffuse midline glioma
NUP98:3744509-3744649_3735190-3735324_3753315-3753408	Diffuse midline glioma
CEP350:179990507-179990621_179987239-179987286_179992061-179992221	Diffuse midline glioma
USP34:61203140-61203263_61192900-61192980_61204496-61204601	Diffuse midline glioma
SRSF10:23971573-23971623_23966444-23967723_23971849-23972012	Diffuse midline glioma
SRSF10:23971573-23971626_23964803-23967723_23971849-23972012	Diffuse midline glioma
MLH1:37020310-37020463_37014431-37014544_37025636-37026007	Diffuse midline glioma
TRPC4AP:35021190-35021332_35016007-35016139_35035122-35035308	Diffuse midline glioma
TRPC4AP:35021190-35021356_35016007-35016139_35035122-35035308	Diffuse midline glioma
SPAG16:213350528-213350645_213340162-213340270_213364075-213364145	Diffuse midline glioma
PSME4:53869376-53869538_53866746-53866880_53874338-53874494	Diffuse midline glioma
DENND4C:19296008-19296246_19290703-19290876_19298055-19298122	Diffuse midline glioma
FKTN:105573655-105573746_105558129-105558165_105574944-105575137	Diffuse midline glioma
SPG11:44613430-44613536_44610839-44610985_44615362-44615566	Diffuse midline glioma
TRPM3:70621244-70621273_70620075-70620365_70625190-70625331	Diffuse midline glioma
TBC1D2:98251785-98251926_98243993-98244129_98255172-98255580	Diffuse midline glioma
ENTPD1:95842344-95842494_95839690-95839808_95844475-95844635	Diffuse midline glioma
ZDHHC15:75505821-75505847_75478890-75478985_75522888-75523037	Diffuse midline glioma
MPPED2:30535994-30536175_30495295-30495521_30580245-30580494	Diffuse midline glioma
MAN2B1:12658428-12658507_12658223-12658344_12661259-12661376	Diffuse midline glioma
CHD5:6106395-6106509_6106233-6106287_6106615-6106779	Diffuse midline glioma
STAT2:56348924-56349059_56348751-56348804_56349344-56349509	Diffuse midline glioma
PAN3:28220231-28220378_28177864-28177935_28256291-28256539	Diffuse midline glioma
ARHGEF40:21075623-21075765_21075331-21075499_21076359-21076456	Diffuse midline glioma
ARHGEF40:21075645-21075765_21075331-21075499_21076359-21076456	Diffuse midline glioma
PCNX1:70988567-70988699_70976941-70978648_71009633-71009724	Diffuse midline glioma
IKBKB:42308901-42309025_42306342-42306432_42314321-42314429	Diffuse midline glioma
WDR49:167621467-167621643_167604300-167604468_167626851-167627292	Diffuse midline glioma
SCD5:82636591-82636823_82629538-82631517_82680706-82680912	Diffuse midline glioma
ENGASE:79079489-79079637_79077662-79077864_79080206-79080364	Diffuse midline glioma
RNF114:49941561-49941711_49936396-49936552_49945381-49945488	Diffuse midline glioma
HM13:31549207-31549332_31547445-31549114_31550063-31550121	Diffuse midline glioma
