SpliceID	Histology
PTGDS:136980811-136980855_136980182-136980284_136981578-136981737	Medulloblastoma
CKB:103521818-103521950_103521262-103521434_103522022-103522177	Medulloblastoma
RUSF1:31493467-31493524_31492977-31493048_31493602-31493781	Medulloblastoma
SUGT1P4-STRA6LP-CCDC180:97318463-97318582_97317064-97317228_97320125-97320205	Medulloblastoma
APEH:49675183-49675309_49674350-49674413_49675693-49675787	Medulloblastoma
CENPA:26792756-26792833_26792130-26792240_26793144-26793326	Medulloblastoma
TARBP1:234427317-234427388_234425672-234425793_234427575-234427766	Medulloblastoma
FIGNL1:50449556-50449723_50448180-50448289_50450300-50450324	Medulloblastoma
KLHDC8A:205344134-205344458_205343228-205343793_205348375-205348590	Medulloblastoma
CLASP2:33588705-33588731_33584749-33584920_33592212-33592239	Medulloblastoma
MUC20-OT1:195689339-195689438_195688366-195688797_195708746-195708801	Medulloblastoma
PTOV1:49860268-49860336_49859985-49860183_49860613-49860725	Medulloblastoma
DCTN1:74374323-74374340_74372927-74372948_74376741-74376762	Medulloblastoma
PCLO:82951856-82956935_82914685-82916873_82965770-82966487	Medulloblastoma
SGCE:94639341-94639448_94626825-94628359_94655989-94656079	Medulloblastoma
CCDC82:96386254-96386293_96383961-96384761_96389843-96389865	Medulloblastoma
NARS2:78478438-78478475_78469246-78469313_78478584-78478683	Medulloblastoma
URGCP:43887790-43887816_43887414-43887485_43926131-43926411	Medulloblastoma
SCAF8:154773989-154774072_154733415-154733930_154787860-154788022	Medulloblastoma
MEF2A:99598430-99598511_99565416-99565669_99632977-99633173	Medulloblastoma
ARF4:57583898-57584007_57577315-57577387_57597073-57597325	Medulloblastoma
NUP62:49927694-49927848_49908104-49909884_49929325-49929435	Medulloblastoma
NT5C2:103105358-103105381_103101234-103101326_103105705-103105801	Medulloblastoma
DNAJC15:43078612-43078688_43068929-43069003_43085767-43085838	Medulloblastoma
IFI27L1:94100739-94100771_94096840-94096965_94102476-94102709	Medulloblastoma
CDK19:110746126-110746201_110670430-110670541_110815008-110815209	Medulloblastoma
GRB10:50669722-50669863_50626821-50626978_50674435-50674658	Medulloblastoma
DNAJC11:6639902-6640057_6637446-6638364_6644557-6644669	Medulloblastoma
CDC42BPA:227004994-227005111_226994822-226994980_227016079-227016197	Medulloblastoma
NPM2:22024724-22025306_22024124-22024257_22025435-22025521	Medulloblastoma
SLC8A3:70060836-70060939_70051989-70052114_70166638-70168484	Medulloblastoma
DHRS4-AS1:23953774-23954033_23938739-23941158_23954124-23954186	Medulloblastoma
SNRPN:24974311-24974456_24967931-24968082_24976876-24977029	Medulloblastoma
NDUFB5:179616983-179617044_179615205-179616049_179618414-179618477	Medulloblastoma
BTRC:101430345-101430452_101354533-101354609_101461980-101462058	Medulloblastoma
NDOR1:137215407-137215521_137215094-137215202_137215658-137215805	Medulloblastoma
AHCYL1:110020731-110020851_110019547-110019626_110021673-110022045	Medulloblastoma
ZFAND6:80098416-80098578_80072563-80072647_80120327-80120405	Medulloblastoma
CEACAM21:41586154-41586195_41585839-41585871_41586463-41586844	Medulloblastoma
ZEB1:31387124-31387266_31320125-31320207_31461036-31461237	Medulloblastoma
EML4:42261121-42261294_42256500-42256630_42263177-42263306	Medulloblastoma
ZNF536:30352368-30352484_30296154-30296243_30443560-30443978	Medulloblastoma
VANGL2:160416062-160416182_160415647-160415908_160419001-160419609	Medulloblastoma
USP13:179681878-179682003_179653031-179653393_179690240-179690301	Medulloblastoma
AKAP10:19931805-19931978_19924407-19924517_19936285-19936430	Medulloblastoma
NFKB1:102533845-102533885_102529835-102529914_102537857-102537956	Medulloblastoma
NFKB1:102533848-102533885_102529835-102529914_102537857-102537899	Medulloblastoma
STX3:59795372-59795482_59793379-59793514_59797282-59797396	Medulloblastoma
ABCA4:94056601-94056822_94055110-94055315_94060536-94060759	Medulloblastoma
P4HA1:73043887-73043957_73030266-73030370_73046924-73047101	Medulloblastoma
MINDY2:58821717-58821819_58810229-58810388_58831773-58831819	Medulloblastoma
SHMT1:18348325-18348440_18347495-18347656_18353671-18353817	Medulloblastoma
SPARCL1:87529045-87529101_87499520-87499585_87530977-87531061	Medulloblastoma
GABPB2:151090406-151090573_151088157-151088297_151093191-151093386	Medulloblastoma
DLG3:70495408-70495453_70492520-70492596_70497179-70497221	Medulloblastoma
ZMYND8:47238758-47239138_47236325-47236516_47246007-47246517	Medulloblastoma
ZMYND8:47238896-47239138_47236325-47236516_47246007-47246517	Medulloblastoma
TNC:115063796-115064068_115042218-115042341_115064646-115064919	Medulloblastoma
GGA1:37625797-37625949_37623551-37623633_37629461-37629526	Medulloblastoma
NDUFB9:124549761-124550501_124546999-124547113_124567646-124568914	Medulloblastoma
PIBF1:72783423-72783721_72782132-72782349_72792446-72792547	Medulloblastoma
GART:33505974-33506104_33505560-33505702_33509782-33509920	Medulloblastoma
QPCTL:45698782-45698900_45698479-45698699_45701797-45701823	Medulloblastoma
QPCTL:45698801-45698900_45698546-45698699_45701797-45701914	Medulloblastoma
TMED5:93156300-93156483_93149741-93154888_93160128-93160226	Medulloblastoma
KDM1B:18191197-18191381_18171362-18171479_18197056-18197233	Medulloblastoma
DDX31:132625664-132625745_132618329-132618441_132630263-132630403	Medulloblastoma
PSMA3-AS1:58285591-58285756_58265364-58267393_58291634-58291707	Medulloblastoma
CD27-AS1:6448640-6448737_6446960-6448150_6450340-6450980	Medulloblastoma
LINC00461:88672965-88673028_88671035-88671085_88690912-88691057	Medulloblastoma
LINC00461:88672965-88673090_88671035-88671085_88690912-88691041	Medulloblastoma
ENSG00000260007:68218536-68218650_68197439-68197628_68229501-68229677	Medulloblastoma
CNTNAP5:124798096-124798320_124789901-124790141_124865305-124865436	Medulloblastoma
RIMS2:104013442-104013621_103998184-103998250_104014505-104014615	Medulloblastoma
EYA2:47074158-47074335_47072184-47072252_47089238-47089381	Medulloblastoma
MYO6:75911672-75911698_75908495-75908627_75914062-75914281	Medulloblastoma
COL3A1:188993361-188993459_188992886-188992940_188994037-188994082	Medulloblastoma
AMZ2P1:64973242-64973517_64972753-64972927_64974950-64975117	Medulloblastoma
APP:26000015-26000182_25997187-25997416_26021839-26022042	Medulloblastoma
HSF2:122427903-122427956_122423580-122423686_122431429-122431514	Medulloblastoma
ELOA-AS1:23772268-23772426_23772110-23772166_23778198-23778325	Medulloblastoma
ELOA-AS1:23772272-23772426_23772110-23772166_23778198-23778289	Medulloblastoma
LRP8:53276692-53277078_53271226-53275753_53289566-53289689	Medulloblastoma
TTLL7:83882963-83883136_83865023-83870082_83890320-83890481	Medulloblastoma
DOCK4:111732226-111732287_111726109-111728720_111735053-111735167	Medulloblastoma
BABAM2:28327274-28327447_28310081-28310153_28338449-28338901	Medulloblastoma
PRC1:90969079-90969120_90966039-90967202_90969446-90969623	Medulloblastoma
CFAP57:43209743-43209916_43206719-43206932_43215254-43215416	Medulloblastoma
TMEM67:93755778-93755866_93754893-93755137_93758482-93758576	Medulloblastoma
TMEM67:93755778-93755908_93755019-93755137_93758482-93758576	Medulloblastoma
CFAP44:113333406-113333583_113330167-113330668_113341743-113341918	Medulloblastoma
UBE2D1:58361495-58361526_58361337-58361401_58363608-58363686	Medulloblastoma
KIF27:83867684-83867860_83859155-83859371_83870518-83870632	Medulloblastoma
MICAL2:12249184-12249246_12239435-12239585_12255642-12255750	Medulloblastoma
UBN2:139251956-139252057_139237004-139237097_139258487-139258625	Medulloblastoma
HIP1:75539323-75539431_75533297-75538224_75541918-75541980	Medulloblastoma
PPFIA2:81439972-81440046_81405786-81405903_81445555-81445578	Medulloblastoma
PI4KAP1:18537292-18537412_18536649-18536808_18538432-18538558	Medulloblastoma
PDCD6:272711-272772_271620-271821_304176-304221	Medulloblastoma
EPS8:15665756-15665892_15662025-15662099_15666439-15666505	Medulloblastoma
ANAPC1:111873613-111873664_111872799-111873408_111878809-111878971	Medulloblastoma
TASOR:56670073-56670145_56669699-56669791_56671599-56671692	Medulloblastoma
CPD:30438975-30439077_30431771-30431881_30442307-30442450	Medulloblastoma
LAMB1:107972992-107973071_107964551-107964687_107974985-107975098	Medulloblastoma
CABIN1:24054873-24055159_24050824-24050974_24056191-24056304	Medulloblastoma
AK9:109619092-109619236_109614384-109614480_109632922-109633103	Medulloblastoma
ANKRD13C:70274720-70274818_70258998-70262847_70276764-70276843	Medulloblastoma
CAPS2:75289621-75289775_75284960-75285080_75291743-75291820	Medulloblastoma
RNF214:117282746-117282850_117282403-117282536_117283114-117283204	Medulloblastoma
METTL1:57769772-57769956_57769564-57769678_57771093-57771257	Medulloblastoma
FGGY:59638228-59638375_59625987-59626049_59660218-59660293	Medulloblastoma
SNHG29:16439327-16439703_16439036-16439060_16440184-16440253	Medulloblastoma
CARMIL1:25435483-25435604_25426500-25426560_25449897-25449995	Medulloblastoma
HMGXB3:150036636-150036937_150032453-150032603_150040747-150040879	Medulloblastoma
ENSG00000288695:55364074-55364271_55359345-55359488_55367587-55367722	Medulloblastoma
CTTNBP2:117746013-117746099_117745830-117745930_117756554-117756634	Medulloblastoma
ZNF559-ZNF177:9364862-9364948_9324694-9324780_9376315-9376423	Medulloblastoma
ORMDL2:55818999-55819173_55818040-55818112_55819341-55819493	Medulloblastoma
ORMDL2:55819091-55819173_55818040-55818112_55819341-55819493	Medulloblastoma
CD99L2:150795418-150795486_150795205-150795289_150831230-150831293	Medulloblastoma
NRG1:32616835-32616885_32614374-32614564_32727948-32728077	Medulloblastoma
EDEM2:35144979-35145018_35142372-35142478_35146824-35146935	Medulloblastoma
MAP4K3:39378066-39378123_39356164-39356339_39436891-39437065	Medulloblastoma
TFDP1:113623180-113623286_113610995-113611062_113631622-113631744	Medulloblastoma
SPIN3:56978292-56978498_56975141-56977196_56978579-56978660	Medulloblastoma
ZC3H18:88608934-88609051_88599790-88599948_88622196-88622388	Medulloblastoma
SEC16A:136457444-136457584_136456052-136456166_136459133-136459239	Medulloblastoma
BACE1:117293871-117294008_117293053-117293188_117295130-117295347	Medulloblastoma
INTS3:153770685-153770733_153770197-153770311_153771795-153771963	Medulloblastoma
EIF3H:116726016-116726172_116655855-116656005_116755665-116755797	Medulloblastoma
TRPM7:50628149-50628249_50624165-50624300_50631416-50631489	Medulloblastoma
SLC50A1:155137561-155137722_155136827-155136951_155137978-155138098	Medulloblastoma
SLC50A1:155137579-155137722_155136827-155136951_155137978-155138098	Medulloblastoma
MTMR10:30959034-30959121_30958862-30958951_30960880-30960933	Medulloblastoma
HAUS1:46123299-46123364_46122466-46122590_46124821-46124893	Medulloblastoma
BIN1:127057473-127057601_127053904-127054012_127059010-127059155	Medulloblastoma
TTLL7:83942463-83942679_83937851-83938016_83947123-83947282	Medulloblastoma
SEZ6:28956159-28956261_28955130-28955847_28956349-28956467	Medulloblastoma
TMEM39A:119458018-119458083_119452508-119452530_119461961-119462148	Medulloblastoma
GRHPR:37428484-37428572_37422724-37422833_37429731-37429836	Medulloblastoma
TRMT6:5941243-5941345_5941052-5941139_5941950-5942036	Medulloblastoma
CACNA2D3:54837159-54837230_54764217-54764351_54838567-54838648	Medulloblastoma
FBXW11:171996890-171997051_171910571-171910797_172006457-172006649	Medulloblastoma
GNS:64752698-64752757_64747711-64747918_64759084-64759406	Medulloblastoma
ENSG00000262879:47072472-47072559_47051315-47056753_47099834-47099941	Medulloblastoma
NBPF15:144448775-144448916_144440140-144440295_144456536-144456805	Medulloblastoma
GPS1:82052375-82052459_82051499-82051524_82053273-82053366	Medulloblastoma
CACNA1H:1212511-1212528_1211945-1212138_1213779-1213931	Medulloblastoma
ARHGEF4:131027945-131028084_130963641-130964249_131038852-131039032	Medulloblastoma
RUNX1T1:92075965-92076137_92017225-92017363_92095027-92095171	Medulloblastoma
ATP8A1:42590811-42590884_42588259-42588329_42600477-42600518	Medulloblastoma
CHEK1:125627607-125627830_125626315-125626833_125629231-125629296	Medulloblastoma
NME4:399379-399480_398207-399123_399626-399739	Medulloblastoma
CACNA2D4:1875251-1875337_1860144-1860206_1878314-1878389	Medulloblastoma
ACSL3:222927017-222927189_222924455-222924595_222928861-222928936	Medulloblastoma
RPS12:132814972-132815088_132814731-132814782_132816460-132816563	Medulloblastoma
SEMA3A:84134794-84134951_84129122-84129185_84194474-84194668	Medulloblastoma
ENSG00000243696:52814209-52814363_52813974-52814071_52816883-52817058	Medulloblastoma
FBXO10:37529124-37529260_37525101-37525172_37531908-37532058	Medulloblastoma
ZNF182:47988524-47988617_47983284-47983411_48002594-48002653	Medulloblastoma
RTN4:54974695-54974764_54973512-54973621_54982514-54982653	Medulloblastoma
SLC25A19:75288388-75288591_75286632-75286802_75289353-75289406	Medulloblastoma
COMMD4:75339264-75339344_75338984-75339104_75339701-75339764	Medulloblastoma
DNAH1:52323808-52323880_52322408-52322775_52326139-52326314	Medulloblastoma
GRIK5:42022241-42022354_42021946-42022056_42042551-42042755	Medulloblastoma
TTC3:37192112-37192213_37191333-37191424_37195674-37196036	Medulloblastoma
TES:116234534-116234619_116210505-116210734_116249019-116249272	Medulloblastoma
TMEM39B:32076763-32076846_32075602-32075822_32091674-32091744	Medulloblastoma
OGFRL1:71296495-71296561_71293529-71293611_71296671-71296817	Medulloblastoma
ANLN:36411059-36411166_36410513-36410704_36415757-36415783	Medulloblastoma
PCNT:46351429-46351540_46349683-46349820_46353103-46353326	Medulloblastoma
MFNG:37480721-37480769_37480196-37480299_37485922-37486384	Medulloblastoma
BCL11A:60468732-60468833_60457193-60462424_60545970-60546300	Medulloblastoma
SLC38A5:48466230-48466322_48462897-48462980_48466798-48466872	Medulloblastoma
EP400:132062466-132062701_132055098-132055208_132064667-132064886	Medulloblastoma
WNK2:93262670-93262719_93261813-93262107_93263565-93263734	Medulloblastoma
PCNX4:60114700-60114879_60091910-60092419_60115718-60115819	Medulloblastoma
TADA3:9784028-9784213_9779966-9780549_9787005-9787109	Medulloblastoma
MED13L:116236821-116236890_116230532-116230622_116237467-116237569	Medulloblastoma
PHACTR2:143772258-143772457_143765260-143765798_143774058-143774215	Medulloblastoma
HDAC4:239144583-239144714_239139683-239139796_239156651-239156773	Medulloblastoma
TRIM2:153270338-153270519_153152337-153152612_153275892-153276130	Medulloblastoma
MAPKAP1:125657651-125657799_125585554-125585727_125706970-125707177	Medulloblastoma
GRK4:3035386-3035523_3029200-3029409_3040571-3040727	Medulloblastoma
ENSG00000278254:9124399-9124493_9097270-9097939_9189559-9189857	Medulloblastoma
NT5C:75131045-75131105_75130752-75130867_75131180-75131258	Medulloblastoma
INMT-MINDY4:30882181-30882361_30875494-30875656_30882920-30882993	Medulloblastoma
ZNF232:5111076-5111219_5109393-5109768_5111799-5111815	Medulloblastoma
PROSER1:39012691-39014476_39012082-39012233_39017499-39017544	Medulloblastoma
SRM:11055781-11055926_11054961-11055084_11056010-11056094	Medulloblastoma
NUDT22:64229247-64229344_64226634-64227132_64229477-64229539	Medulloblastoma
ZNF740:53184891-53185040_53181676-53181992_53185386-53185476	Medulloblastoma
PPP1R13L:45404999-45405081_45398263-45398339_45406291-45406327	Medulloblastoma
SV2C:76194919-76195099_76131649-76132330_76209735-76209887	Medulloblastoma
ZNF138:64815576-64815653_64814917-64815044_64831450-64833680	Medulloblastoma
BCL9L:118899917-118900198_118893874-118899508_118900618-118902908	Medulloblastoma
CTNND2:11384665-11385229_11364695-11364890_11397030-11397203	Medulloblastoma
CD151:836769-836843_836250-836442_837249-837354	Medulloblastoma
WASHC2C:45786612-45786674_45785508-45785631_45787034-45787247	Medulloblastoma
PRIMPOL:184661774-184661903_184659339-184659437_184672172-184672460	Medulloblastoma
STAU2:73709032-73709162_73688650-73688813_73738283-73738344	Medulloblastoma
RAB23:57194770-57194852_57193841-57193934_57196449-57196606	Medulloblastoma
ITPR1:4777264-4777374_4775241-4775442_4779549-4779645	Medulloblastoma
FIP1L1:53452920-53453133_53444047-53444103_53458652-53458790	Medulloblastoma
FIP1L1:53452920-53453142_53444047-53444103_53458652-53458790	Medulloblastoma
FXYD6:117844110-117844206_117842718-117842781_117858210-117858286	Medulloblastoma
KCTD20:36474789-36475062_36470051-36470257_36481561-36481759	Medulloblastoma
ATXN1:16753233-16753347_16735453-16739918_16761297-16761370	Medulloblastoma
KHDRBS2:61978066-61978212_61901243-61901371_62047877-62047994	Medulloblastoma
ICA1L:202788830-202789087_202785917-202786007_202796889-202796964	Medulloblastoma
FANCD2:10093285-10093323_10092180-10092252_10094288-10094363	Medulloblastoma
ZNF133:18305008-18305178_18288282-18288604_18305667-18305807	Medulloblastoma
ZSCAN32:3390010-3390133_3383700-3384941_3393648-3393814	Medulloblastoma
ALDH2:111783158-111783298_111781917-111782022_111785266-111785346	Medulloblastoma
CNOT9:218592616-218592707_218592303-218592402_218594107-218594526	Medulloblastoma
EPS15:51468473-51468568_51465260-51465326_51471689-51471737	Medulloblastoma
ENSG00000233184:101080389-101080613_101077362-101077508_101083460-101083483	Medulloblastoma
KLHL24:183664921-183665039_183663457-183663642_183671033-183671123	Medulloblastoma
APP:25975070-25975228_25955626-25955755_25982343-25982477	Medulloblastoma
ASAP2:9344731-9344800_9344531-9344635_9350807-9350895	Medulloblastoma
CDC25C:138329553-138329647_138328483-138328529_138330986-138331180	Medulloblastoma
ENKD1:67663937-67664062_67663656-67663820_67664995-67665168	Medulloblastoma
CLASP2:33592213-33592239_33588704-33588731_33592394-33592496	Medulloblastoma
CDC42BPA:227254064-227254155_227219262-227219420_227317004-227317047	Medulloblastoma
GNB2:100676535-100676573_100676137-100676322_100676692-100676799	Medulloblastoma
LUC7L3:50744652-50744813_50743705-50743810_50745719-50746003	Medulloblastoma
GGNBP2:36545619-36545817_36544918-36545097_36554819-36554900	Medulloblastoma
SNX25:185351445-185351609_185346536-185346650_185353484-185353602	Medulloblastoma
ENSG00000273025:72315845-72315927_72304745-72304794_72319612-72319946	Medulloblastoma
CKLF:66563122-66563217_66552568-66552793_66565885-66566068	Medulloblastoma
UTY:13358464-13358619_13357876-13357969_13359087-13359222	Medulloblastoma
WWP1:86398572-86398638_86381504-86381629_86402018-86402203	Medulloblastoma
PLCH2:2497502-2497609_2496827-2497010_2498522-2498647	Medulloblastoma
CPXM1:2797968-2798058_2797191-2797342_2798151-2798291	Medulloblastoma
ZKSCAN7:44567912-44568003_44565486-44565655_44568306-44568433	Medulloblastoma
MAGIX:49164908-49165090_49163931-49164789_49165189-49165361	Medulloblastoma
PPHLN1:42351885-42352049_42335882-42335974_42355160-42355222	Medulloblastoma
CAPRIN2:30733629-30733711_30731342-30731510_30734967-30735014	Medulloblastoma
TMPO:98544230-98544349_98537474-98537572_98544950-98545061	Medulloblastoma
ZMYM5:19838700-19838985_19835476-19835689_19851354-19851448	Medulloblastoma
REEP1:86282170-86282242_86263964-86264041_86337478-86337510	Medulloblastoma
ATE1:121898841-121898969_121870005-121870038_121902390-121902620	Medulloblastoma
ATE1:121899866-121899994_121870005-121870038_121902390-121902504	Medulloblastoma
STX3:59795372-59795482_59793379-59793514_59800854-59801485	Medulloblastoma
DLGAP4:36499588-36499676_36496704-36497066_36500198-36500203	Medulloblastoma
CABIN1:24066987-24067181_24064034-24064187_24070799-24071042	Medulloblastoma
PTTG1IP:44855210-44855256_44849597-44851627_44856192-44856364	Medulloblastoma
NAV1:201812465-201812661_201811902-201811974_201813139-201813258	Medulloblastoma
ZEB1:31387124-31387266_31321689-31321851_31461036-31461237	Medulloblastoma
DOCK10:224814320-224814364_224807910-224808086_224816616-224816652	Medulloblastoma
CTDSP2:57826346-57826402_57824226-57824319_57826995-57827097	Medulloblastoma
GLI1:57463999-57464091_57459784-57460201_57464672-57464867	Medulloblastoma
ENSG00000246596:177620473-177620506_177619058-177619389_177626435-177626505	Medulloblastoma
SAP30BP:75703808-75703859_75702479-75702571_75704755-75704768	Medulloblastoma
ASPDH:50512136-50512290_50511599-50511773_50514477-50514690	Medulloblastoma
FXR1:180953762-180953840_180951297-180951468_180957818-180957928	Medulloblastoma
DTNB:25383836-25383889_25379289-25379323_25388201-25388361	Medulloblastoma
KLK4:50908359-50908491_50906874-50907086_50908578-50908829	Medulloblastoma
DHRS4-AS1:23953774-23954033_23938739-23941158_23954747-23955092	Medulloblastoma
ZCCHC14:87414414-87414541_87413054-87413195_87415275-87415367	Medulloblastoma
BIN1:127052255-127052362_127051153-127051243_127053421-127053445	Medulloblastoma
ABHD14A:51977871-51978082_51975063-51975204_51980835-51981195	Medulloblastoma
MCRIP2:647783-647884_647416-647544_648119-648437	Medulloblastoma
GABBR1:29632301-29632385_29631395-29631599_29632849-29632934	Medulloblastoma
FAAH:46409101-46409198_46408458-46408584_46410397-46410497	Medulloblastoma
RIMS1:72284047-72284118_72260698-72260767_72291933-72292046	Medulloblastoma
MAPK11:50267569-50267627_50267370-50267482_50267819-50267949	Medulloblastoma
TIMMDC1:119503954-119504021_119500373-119500860_119513640-119513719	Medulloblastoma
GPR176:39807006-39807197_39799031-39802254_39919854-39920225	Medulloblastoma
CCSAP:229326738-229327006_229321010-229325411_229342098-229342513	Medulloblastoma
SLC29A3:71344209-71344291_71322755-71323054_71356080-71356243	Medulloblastoma
SLC29A3:71351562-71351788_71322755-71323054_71356080-71356243	Medulloblastoma
CLIP1:122351111-122351143_122347374-122347479_122352725-122352786	Medulloblastoma
SLC16A4:110382834-110382966_110380981-110381143_110389236-110389355	Medulloblastoma
CERKL:181547822-181547847_181547617-181547726_181548544-181548604	Medulloblastoma
POLH:43582316-43582456_43576184-43576440_43583006-43583141	Medulloblastoma
IFI27L1:94100739-94100771_94096840-94096965_94101813-94101975	Medulloblastoma
DESI1:41607262-41607331_41604043-41604153_41620751-41621043	Medulloblastoma
EPB41L2:130858131-130858243_130839346-130840598_130863637-130863718	Medulloblastoma
EPB41L2:130858136-130858243_130839351-130840598_130863637-130863718	Medulloblastoma
KLHL3:137637294-137637395_137634036-137634165_137638952-137639150	Medulloblastoma
DNAJC14:55829489-55829636_55827251-55828714_55830175-55830558	Medulloblastoma
ZNF266:9433668-9433783_9420064-9420218_9434074-9434235	Medulloblastoma
PABPC1:100712652-100712789_100712361-100712457_100713086-100713181	Medulloblastoma
ENSG00000243620:146919068-146919185_146909684-146909711_146926454-146926650	Medulloblastoma
BUD23:73683767-73683804_73683570-73683673_73686635-73686731	Medulloblastoma
TARBP1:234398382-234398553_234393645-234393837_234400852-234400948	Medulloblastoma
SLCO2A1:133954966-133955193_133953662-133953761_133973662-133973825	Medulloblastoma
CCDC7:32571859-32571893_32567669-32567891_32584231-32584304	Medulloblastoma
SLC16A14:230045745-230046722_230034981-230037531_230059093-230059366	Medulloblastoma
PLEKHA1:122392303-122392372_122374707-122374806_122393180-122393341	Medulloblastoma
PPHLN1:42384940-42384996_42374862-42375074_42387455-42387535	Medulloblastoma
BCAP29:107580646-107580864_107580271-107580301_107583881-107583982	Medulloblastoma
TYK2:10353528-10353646_10352925-10353098_10354041-10354103	Medulloblastoma
GIGYF2:232703424-232703489_232697298-232697392_232724573-232724691	Medulloblastoma
GIGYF2:232734417-232734486_232697307-232697392_232735154-232735238	Medulloblastoma
SMYD3:245764041-245764149_245749341-245749664_245858495-245858670	Medulloblastoma
SCN3A:165163618-165163709_165162555-165162828_165163801-165163893	Medulloblastoma
TUBA1C:49256397-49256511_49227926-49228166_49269464-49269687	Medulloblastoma
SEPTIN9:77307141-77307197_77281498-77281554_77402058-77402200	Medulloblastoma
ALG11:52018913-52019147_52012397-52012462_52024005-52024937	Medulloblastoma
LINC00174:66476259-66476327_66450070-66450236_66479008-66479096	Medulloblastoma
GSTA4:52985451-52985583_52984463-52984605_52994156-52994261	Medulloblastoma
ANXA6:151119300-151119390_151117757-151117837_151122146-151122260	Medulloblastoma
ACSL3:222927017-222927189_222924455-222924595_222930620-222930812	Medulloblastoma
ACSL3:222927017-222928936_222924455-222924595_222930620-222930812	Medulloblastoma
TRIM2:153270335-153270519_153152427-153152612_153275892-153276130	Medulloblastoma
POMT2:77301090-77301249_77299454-77299561_77302834-77302943	Medulloblastoma
SEC31A:82870325-82870424_82867154-82867316_82871943-82872086	Medulloblastoma
HSDL2:112416841-112416944_112408906-112409021_112418859-112418958	Medulloblastoma
SCARB1:124810174-124810265_124807760-124807927_124811869-124811965	Medulloblastoma
SCARB1:124810174-124810289_124805764-124807927_124811869-124811965	Medulloblastoma
PTK2:140735251-140735455_140717597-140717709_140739017-140739107	Medulloblastoma
NUTM2B-AS1:79808759-79808832_79804484-79804527_79814612-79814716	Medulloblastoma
ACVRL1:51913559-51913770_51913098-51913350_51914438-51914585	Medulloblastoma
SDHA:235144-235339_233476-233645_236427-236599	Medulloblastoma
PREPL:44344520-44344586_44343744-44343951_44346267-44346390	Medulloblastoma
NDUFAF6:95052174-95052230_95048456-95048558_95075632-95076168	Medulloblastoma
ATP8A1:42594289-42594362_42588259-42588329_42600477-42600518	Medulloblastoma
PUS7L:43742457-43742555_43738309-43738391_43746045-43746238	Medulloblastoma
ATAD3B:1487863-1487914_1486543-1486668_1489203-1489274	Medulloblastoma
RNF213:80306252-80306468_80298320-80298518_80307127-80307201	Medulloblastoma
CNTNAP5:124221705-124221809_124025286-124025732_124242199-124242393	Medulloblastoma
ASTN2:117291326-117291513_117214357-117214742_117414496-117415039	Medulloblastoma
ANKRD12:9204476-9204544_9182381-9182519_9208656-9208803	Medulloblastoma
KHDRBS1:32036910-32037043_32033187-32033334_32042526-32042624	Medulloblastoma
HSD11B1L:5684989-5685119_5684780-5684905_5686415-5686527	Medulloblastoma
ELMO2:46387338-46387437_46386123-46386275_46389038-46389220	Medulloblastoma
ACCS:44073344-44073517_44071255-44071315_44074611-44074681	Medulloblastoma
FBXW8:117010323-117010450_116988662-116988869_117024146-117024320	Medulloblastoma
ZNF483:111530875-111530963_111527267-111527807_111533738-111533865	Medulloblastoma
ZNF562:9659379-9659467_9641806-9653881_9660719-9660821	Medulloblastoma
SPPL3:120810809-120810886_120791468-120791557_120903844-120904358	Medulloblastoma
MRLN:59738998-59739119_59738458-59738562_59753353-59753396	Medulloblastoma
ASPHD1:29904852-29904965_29900487-29901920_29919530-29919632	Medulloblastoma
CACNA1C:2597230-2597289_2595873-2596003_2601853-2601960	Medulloblastoma
MPRIP:17078011-17078076_17042456-17042971_17126701-17126853	Medulloblastoma
ABR:1056035-1056109_1050536-1050634_1056997-1057102	Medulloblastoma
AUTS2:70768024-70768068_70766113-70766355_70771548-70771644	Medulloblastoma
VPS16:2860054-2860151_2859718-2859807_2860448-2860593	Medulloblastoma
TYMS:659641-659714_657652-657947_662145-662320	Medulloblastoma
OTX2-AS1:56898268-56898345_56813182-56813469_56919640-56919792	Medulloblastoma
SEPTIN6:119637027-119637195_119633359-119633492_119640691-119640788	Medulloblastoma
SLC6A3:1416098-1416201_1414690-1414815_1432463-1432698	Medulloblastoma
PRKACB:84173329-84173352_84078143-84078371_84175032-84175056	Medulloblastoma
IMPG2:101269515-101269573_101257528-101257773_101273580-101273742	Medulloblastoma
ANO2:5799507-5799571_5750835-5750970_5806051-5806093	Medulloblastoma
RERE:8541214-8541318_8508626-8508675_8624309-8624380	Medulloblastoma
OSBPL1A:24178013-24178195_24172375-24172483_24179737-24179835	Medulloblastoma
ANKMY1:240507560-240507691_240500451-240500565_240512801-240512942	Medulloblastoma
TPT1-AS1:45344305-45344446_45341512-45341614_45369958-45370182	Medulloblastoma
RSPH3:158983662-158983807_158982484-158982688_158986279-158986421	Medulloblastoma
HMGN1:39347247-39347292_39345829-39345958_39347378-39347483	Medulloblastoma
GAL3ST3:66045291-66045527_66040764-66043677_66049010-66049161	Medulloblastoma
BANP:88006090-88006265_87984059-87984259_88018427-88018455	Medulloblastoma
FBN3:8141940-8142137_8141716-8141842_8144876-8144972	Medulloblastoma
GPR161:168114456-168114549_168104476-168104894_168136256-168136386	Medulloblastoma
